"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","Especie","Diametro1","Diametro2","Altura","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento"
"126244","5.672","5.672.A.1",5,5,672,"A","1",1,1,1,40,14.8000002,21,387,390,13.8999996,NA,2,2,NA,NA,41,NA,100,NA,NA
"126245","5.672","5.672.A.1",5,5,672,"A","1",2,2,2,48,14.8000002,21,611,533,13.1999998,NA,2,2,NA,NA,41,NA,100,NA,NA
"126246","5.672","5.672.A.1",5,5,672,"A","1",3,3,0,67,3.20000005,43,105,107,5.5999999,NA,2,5,NA,NA,42,NA,100,NA,NA
"126247","5.672","5.672.A.1",5,5,672,"A","1",4,4,3,74,2.9000001,43,133,142,8.19999981,NA,2,5,NA,NA,42,NA,100,NA,NA
"126248","5.672","5.672.A.1",5,5,672,"A","1",5,5,4,111,13.1999998,21,557,522,9.80000019,NA,2,5,NA,NA,NA,NA,100,NA,NA
"126249","5.672","5.672.A.1",5,5,672,"A","1",6,6,5,152,5.5999999,21,372,360,9.5,NA,2,5,NA,NA,42,NA,100,NA,NA
"126250","5.672","5.672.A.1",5,5,672,"A","1",7,7,6,154,4.4000001,21,426,433,10.5,NA,2,5,NA,NA,42,NA,100,NA,NA
"126251","5.672","5.672.A.1",5,5,672,"A","1",8,8,7,160,4.80000019,21,362,315,10.1000004,NA,2,5,NA,NA,42,NA,100,NA,NA
"126252","5.672","5.672.A.1",5,5,672,"A","1",9,9,0,171,21.2999992,21,462,470,9.5,NA,2,5,NA,NA,NA,NA,100,NA,NA
"126253","5.672","5.672.A.1",5,5,672,"A","1",10,10,8,180,13.8000002,21,396,397,12.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"126254","5.672","5.672.A.1",5,5,672,"A","1",11,11,9,191,14.8999996,21,344,355,15.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"126255","5.672","5.672.A.1",5,5,672,"A","1",12,12,10,209,8.39999962,43,250,232,11.1999998,NA,2,2,NA,NA,41,NA,100,NA,NA
"126256","5.672","5.672.A.1",5,5,672,"A","1",13,13,0,266,5.4000001,45,133,146,3.4000001,NA,2,5,NA,NA,42,NA,100,NA,NA
"126257","5.672","5.672.A.1",5,5,672,"A","1",14,14,0,335,7.80000019,43,155,148,8.5,NA,2,2,NA,39,49,1,100,NA,NA
"126258","5.672","5.672.A.1",5,5,672,"A","1",15,15,0,339,8.19999981,43,146,147,6.9000001,NA,2,5,NA,39,49,1,100,NA,NA
"126259","5.672","5.672.A.1",5,5,672,"A","1",16,16,0,343,4.69999981,43,117,124,6.4000001,NA,2,5,NA,39,49,2,100,NA,NA
"126260","5.672","5.672.A.1",5,5,672,"A","1",17,17,0,355,4.5,43,97,98,4.69999981,NA,2,3,NA,39,49,2,100,NA,NA
"161047","9.68","9.68.A.1",9,9,68,"A","1",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161048","9.68","9.68.A.1",9,9,68,"A","1",2,888,2,9,9.19999981,21,170,179,9,NA,6,2,NA,NA,NA,NA,410,3,9
"161049","9.68","9.68.A.1",9,9,68,"A","1",3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161050","9.68","9.68.A.1",9,9,68,"A","1",4,1,0,34,12.5,21,231,226,15.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161051","9.68","9.68.A.1",9,9,68,"A","1",5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161052","9.68","9.68.A.1",9,9,68,"A","1",6,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161053","9.68","9.68.A.1",9,9,68,"A","1",7,2,6,56,9.19999981,21,293,293,17.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161054","9.68","9.68.A.1",9,9,68,"A","1",8,3,0,60,16.5,21,438,441,19.2999992,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161055","9.68","9.68.A.1",9,9,68,"A","1",9,4,0,67,12.8000002,21,222,228,11.6000004,NA,4,2,NA,NA,NA,NA,410,2,7
"161056","9.68","9.68.A.1",9,9,68,"A","1",10,5,7,68,14.1999998,21,239,234,7,NA,4,5,NA,NA,NA,NA,410,3,7
"161057","9.68","9.68.A.1",9,9,68,"A","1",11,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161058","9.68","9.68.A.1",9,9,68,"A","1",12,6,9,84,8.10000038,21,260,263,14.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161059","9.68","9.68.A.1",9,9,68,"A","1",13,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161060","9.68","9.68.A.1",9,9,68,"A","1",14,7,0,99,10.3999996,43,223,242,10.8999996,NA,4,2,NA,NA,NA,NA,316,2,9
"161061","9.68","9.68.A.1",9,9,68,"A","1",15,8,11,108,11.8000002,21,330,341,13.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161062","9.68","9.68.A.1",9,9,68,"A","1",16,888,12,116,3.5,21,255,276,11,NA,6,2,NA,NA,NA,NA,410,3,9
"161063","9.68","9.68.A.1",9,9,68,"A","1",17,9,13,124,8.80000019,21,214,220,8.10000038,NA,4,2,NA,NA,NA,NA,410,3,7
"161064","9.68","9.68.A.1",9,9,68,"A","1",18,10,0,132,10.8999996,21,255,239,7.5999999,NA,4,2,NA,NA,NA,NA,410,2,7
"161065","9.68","9.68.A.1",9,9,68,"A","1",19,888,14,134,9,21,191,172,10.5,NA,6,2,NA,NA,NA,NA,410,3,9
"161066","9.68","9.68.A.1",9,9,68,"A","1",20,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161067","9.68","9.68.A.1",9,9,68,"A","1",21,888,16,140,7.30000019,21,241,260,10,NA,6,5,NA,NA,NA,NA,410,3,9
"161068","9.68","9.68.A.1",9,9,68,"A","1",22,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161069","9.68","9.68.A.1",9,9,68,"A","1",23,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161070","9.68","9.68.A.1",9,9,68,"A","1",24,888,19,159,9.89999962,21,211,237,8,NA,6,2,NA,NA,NA,NA,410,3,9
"161071","9.68","9.68.A.1",9,9,68,"A","1",25,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161072","9.68","9.68.A.1",9,9,68,"A","1",26,11,21,181,3.5999999,43,147,149,7.5,3.5,5,5,NA,NA,NA,NA,410,3,9
"161073","9.68","9.68.A.1",9,9,68,"A","1",27,12,22,193,6.69999981,21,205,214,6.4000001,NA,4,2,NA,NA,NA,NA,410,2,7
"161074","9.68","9.68.A.1",9,9,68,"A","1",28,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161075","9.68","9.68.A.1",9,9,68,"A","1",29,13,24,203,11.1999998,21,298,326,16.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161076","9.68","9.68.A.1",9,9,68,"A","1",30,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161077","9.68","9.68.A.1",9,9,68,"A","1",31,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161078","9.68","9.68.A.1",9,9,68,"A","1",32,14,27,204,1.5,21,269,266,10.5,5.4000001,2,2,NA,NA,NA,NA,100,NA,NA
"161079","9.68","9.68.A.1",9,9,68,"A","1",33,15,28,222,4.80000019,43,168,192,7.5,5.5999999,3,5,NA,NA,NA,NA,316,1,9
"161080","9.68","9.68.A.1",9,9,68,"A","1",34,16,0,231,7.30000019,43,142,157,13,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161081","9.68","9.68.A.1",9,9,68,"A","1",35,17,0,237,8.39999962,43,163,165,12.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161082","9.68","9.68.A.1",9,9,68,"A","1",36,0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161083","9.68","9.68.A.1",9,9,68,"A","1",37,18,30,245,9.60000038,43,182,197,12.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161084","9.68","9.68.A.1",9,9,68,"A","1",38,19,31,245,7,43,189,195,12,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161085","9.68","9.68.A.1",9,9,68,"A","1",39,20,0,254,6.0999999,43,162,174,12.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161086","9.68","9.68.A.1",9,9,68,"A","1",40,21,32,270,2.9000001,21,136,144,9.60000038,5.9000001,3,2,NA,NA,NA,NA,316,1,9
"161087","9.68","9.68.A.1",9,9,68,"A","1",41,22,33,274,7.9000001,21,195,211,12,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161088","9.68","9.68.A.1",9,9,68,"A","1",42,0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161089","9.68","9.68.A.1",9,9,68,"A","1",43,888,35,292,5.9000001,21,181,186,8,NA,6,2,NA,NA,NA,NA,410,3,9
"161090","9.68","9.68.A.1",9,9,68,"A","1",44,23,36,304,2.0999999,21,302,302,15.1000004,6.30000019,2,2,NA,NA,NA,NA,100,NA,NA
"161091","9.68","9.68.A.1",9,9,68,"A","1",45,24,0,315,6,43,144,160,8.5,NA,5,5,NA,NA,NA,NA,410,3,9
"161092","9.68","9.68.A.1",9,9,68,"A","1",46,888,37,315,4.4000001,21,120,118,6,NA,6,5,NA,NA,NA,NA,316,3,9
"161093","9.68","9.68.A.1",9,9,68,"A","1",47,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161094","9.68","9.68.A.1",9,9,68,"A","1",48,25,39,328,4.19999981,43,142,129,8.60000038,5.19999981,4,5,NA,NA,NA,NA,316,2,9
"161095","9.68","9.68.A.1",9,9,68,"A","1",49,0,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161096","9.68","9.68.A.1",9,9,68,"A","1",50,26,0,330,14.6000004,21,238,241,15.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161097","9.68","9.68.A.1",9,9,68,"A","1",51,27,41,343,4.4000001,21,288,304,16.1000004,9.39999962,2,2,NA,NA,NA,NA,100,NA,NA
"161098","9.68","9.68.A.1",9,9,68,"A","1",52,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161099","9.68","9.68.A.1",9,9,68,"A","1",53,0,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161100","9.68","9.68.A.1",9,9,68,"A","1",54,888,44,366,1.20000005,21,110,107,9.5,NA,6,3,NA,NA,NA,NA,410,3,9
"161101","9.68","9.68.A.1",9,9,68,"A","1",55,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161102","9.68","9.68.A.1",9,9,68,"A","1",56,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161103","9.68","9.68.A.1",9,9,68,"A","1",57,0,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161104","9.68","9.68.A.1",9,9,68,"A","1",58,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161105","9.68","9.68.A.1",9,9,68,"A","1",59,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161106","9.68","9.68.A.1",9,9,68,"A","1",60,0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161187","9.76","9.76.A.1",9,9,76,"A","1",1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161188","9.76","9.76.A.1",9,9,76,"A","1",2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161189","9.76","9.76.A.1",9,9,76,"A","1",3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161190","9.76","9.76.A.1",9,9,76,"A","1",4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161191","9.76","9.76.A.1",9,9,76,"A","1",5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161192","9.76","9.76.A.1",9,9,76,"A","1",6,1,6,30,9.89999962,21,188,185,13.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161193","9.76","9.76.A.1",9,9,76,"A","1",7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161194","9.76","9.76.A.1",9,9,76,"A","1",8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161195","9.76","9.76.A.1",9,9,76,"A","1",9,2,0,43,12.3000002,21,221,231,14.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161196","9.76","9.76.A.1",9,9,76,"A","1",10,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161197","9.76","9.76.A.1",9,9,76,"A","1",11,3,0,54,12.1999998,21,236,232,15.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161198","9.76","9.76.A.1",9,9,76,"A","1",12,4,0,75,9.30000019,43,148,130,9.30000019,NA,2,5,NA,NA,NA,NA,100,NA,NA
"161199","9.76","9.76.A.1",9,9,76,"A","1",13,5,0,86,9.5,43,151,139,14.1000004,NA,2,5,NA,NA,NA,NA,100,NA,NA
"161200","9.76","9.76.A.1",9,9,76,"A","1",14,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161201","9.76","9.76.A.1",9,9,76,"A","1",15,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161202","9.76","9.76.A.1",9,9,76,"A","1",16,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161203","9.76","9.76.A.1",9,9,76,"A","1",17,6,13,119,6,21,212,210,14.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161204","9.76","9.76.A.1",9,9,76,"A","1",18,7,14,123,8,21,193,194,13.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161205","9.76","9.76.A.1",9,9,76,"A","1",19,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161206","9.76","9.76.A.1",9,9,76,"A","1",20,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161207","9.76","9.76.A.1",9,9,76,"A","1",21,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161208","9.76","9.76.A.1",9,9,76,"A","1",22,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161209","9.76","9.76.A.1",9,9,76,"A","1",23,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161210","9.76","9.76.A.1",9,9,76,"A","1",24,8,20,171,3.4000001,21,206,190,13.5,8.89999962,2,2,NA,NA,NA,NA,100,NA,NA
"161211","9.76","9.76.A.1",9,9,76,"A","1",25,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161212","9.76","9.76.A.1",9,9,76,"A","1",26,9,22,199,0.899999976,43,142,162,12.8000002,6.5,2,2,NA,NA,NA,NA,100,NA,NA
"161213","9.76","9.76.A.1",9,9,76,"A","1",27,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161214","9.76","9.76.A.1",9,9,76,"A","1",28,10,0,205,12.6000004,21,290,282,14.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161215","9.76","9.76.A.1",9,9,76,"A","1",29,11,24,212,3,43,171,181,14.1999998,7,2,2,NA,NA,41,NA,100,NA,NA
"161216","9.76","9.76.A.1",9,9,76,"A","1",30,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161217","9.76","9.76.A.1",9,9,76,"A","1",31,12,26,223,2.70000005,43,101,97,8.60000038,4.30000019,4,5,NA,NA,NA,NA,316,2,9
"161218","9.76","9.76.A.1",9,9,76,"A","1",32,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161219","9.76","9.76.A.1",9,9,76,"A","1",33,13,28,227,3.5,43,91,80,8,3.9000001,3,5,NA,NA,NA,NA,316,1,9
"161220","9.76","9.76.A.1",9,9,76,"A","1",34,14,29,232,8,21,255,245,12.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161221","9.76","9.76.A.1",9,9,76,"A","1",35,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161222","9.76","9.76.A.1",9,9,76,"A","1",36,15,31,238,6.0999999,21,171,183,10.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161223","9.76","9.76.A.1",9,9,76,"A","1",37,16,32,241,1.39999998,43,110,109,11.6000004,7.0999999,2,3,NA,NA,NA,NA,100,NA,NA
"161224","9.76","9.76.A.1",9,9,76,"A","1",38,0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161225","9.76","9.76.A.1",9,9,76,"A","1",39,17,34,253,9.10000038,21,205,201,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161226","9.76","9.76.A.1",9,9,76,"A","1",40,18,35,269,4.0999999,43,152,151,11.1000004,6.30000019,2,5,NA,NA,NA,NA,100,NA,NA
"161227","9.76","9.76.A.1",9,9,76,"A","1",41,19,36,283,1.60000002,43,163,158,12.3000002,6.5,2,2,NA,NA,NA,NA,100,NA,NA
"161228","9.76","9.76.A.1",9,9,76,"A","1",42,20,0,288,6.0999999,43,163,124,3.29999995,NA,5,5,NA,NA,NA,NA,411,3,7
"161229","9.76","9.76.A.1",9,9,76,"A","1",43,21,37,291,6.9000001,43,182,194,8.89999962,NA,3,5,NA,NA,NA,NA,316,1,9
"161230","9.76","9.76.A.1",9,9,76,"A","1",44,22,38,296,4.9000001,43,113,125,9.39999962,4.4000001,2,5,NA,NA,NA,NA,100,NA,NA
"161231","9.76","9.76.A.1",9,9,76,"A","1",45,23,0,303,6.30000019,43,146,147,10,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161232","9.76","9.76.A.1",9,9,76,"A","1",46,0,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161233","9.76","9.76.A.1",9,9,76,"A","1",47,24,0,325,10.8000002,21,259,254,14.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161234","9.76","9.76.A.1",9,9,76,"A","1",48,25,40,332,8.10000038,21,213,219,12,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161235","9.76","9.76.A.1",9,9,76,"A","1",49,0,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161236","9.76","9.76.A.1",9,9,76,"A","1",50,0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161237","9.76","9.76.A.1",9,9,76,"A","1",51,26,43,350,8.80000019,21,163,162,12.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161238","9.76","9.76.A.1",9,9,76,"A","1",52,27,44,358,6,21,288,281,15,NA,2,2,NA,NA,NA,NA,100,NA,NA
"161239","9.76","9.76.A.1",9,9,76,"A","1",53,0,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161240","9.76","9.76.A.1",9,9,76,"A","1",54,0,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161241","9.76","9.76.A.1",9,9,76,"A","1",55,28,47,383,7.0999999,21,170,165,12.8000002,NA,2,2,NA,30,NA,25,100,NA,NA
"161242","9.76","9.76.A.1",9,9,76,"A","1",56,0,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161243","9.76","9.76.A.1",9,9,76,"A","1",57,0,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162828","9.159","9.159.A.1",9,9,159,"A","1",1,1,0,5,20,21,405,448,19.7999992,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162829","9.159","9.159.A.1",9,9,159,"A","1",2,2,1,6,12,21,296,296,14.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162830","9.159","9.159.A.1",9,9,159,"A","1",3,3,3,29,14.1999998,21,321,334,16.7000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162831","9.159","9.159.A.1",9,9,159,"A","1",4,4,2,29,4.30000019,21,409,416,18.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162832","9.159","9.159.A.1",9,9,159,"A","1",5,888,4,30,8.80000019,21,322,321,14.5,NA,6,2,NA,NA,NA,NA,200,3,9
"162833","9.159","9.159.A.1",9,9,159,"A","1",6,5,0,39,9.5,43,158,160,13.8000002,NA,3,2,NA,NA,NA,NA,316,1,9
"162834","9.159","9.159.A.1",9,9,159,"A","1",7,6,5,43,5.30000019,43,225,226,15.8999996,NA,3,2,NA,NA,NA,NA,316,1,9
"162835","9.159","9.159.A.1",9,9,159,"A","1",8,7,6,45,12.3000002,21,359,355,17.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162836","9.159","9.159.A.1",9,9,159,"A","1",9,8,7,58,8.89999962,21,406,410,17,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162837","9.159","9.159.A.1",9,9,159,"A","1",10,9,0,82,24,21,420,440,23.2000008,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162838","9.159","9.159.A.1",9,9,159,"A","1",11,10,8,87,5.19999981,43,208,180,7.9000001,NA,3,5,NA,39,49,1,316,2,9
"162839","9.159","9.159.A.1",9,9,159,"A","1",12,11,0,91,9.5,357,130,135,7.0999999,NA,3,5,NA,39,49,2,200,1,9
"162840","9.159","9.159.A.1",9,9,159,"A","1",13,12,0,97,5.0999999,43,136,129,3.70000005,NA,4,5,NA,39,49,1,316,2,9
"162841","9.159","9.159.A.1",9,9,159,"A","1",14,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162842","9.159","9.159.A.1",9,9,159,"A","1",15,13,0,105,23.1000004,21,479,480,18.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162843","9.159","9.159.A.1",9,9,159,"A","1",16,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162844","9.159","9.159.A.1",9,9,159,"A","1",17,14,11,125,13.3000002,21,448,384,19.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162845","9.159","9.159.A.1",9,9,159,"A","1",18,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162846","9.159","9.159.A.1",9,9,159,"A","1",19,444,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162847","9.159","9.159.A.1",9,9,159,"A","1",20,15,14,144,13.3000002,21,314,310,17,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162848","9.159","9.159.A.1",9,9,159,"A","1",21,16,0,147,9.10000038,43,143,124,14.1000004,NA,2,2,NA,NA,49,NA,100,NA,NA
"162849","9.159","9.159.A.1",9,9,159,"A","1",22,17,0,153,9.80000019,43,160,170,17.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162850","9.159","9.159.A.1",9,9,159,"A","1",23,18,15,156,14.6000004,273,375,298,13.8000002,NA,2,5,NA,39,429,9,100,NA,NA
"162851","9.159","9.159.A.1",9,9,159,"A","1",24,19,16,163,14.3999996,21,415,390,16.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162852","9.159","9.159.A.1",9,9,159,"A","1",25,20,0,170,8.69999981,43,126,125,9.60000038,NA,3,5,NA,NA,NA,NA,316,1,9
"162853","9.159","9.159.A.1",9,9,159,"A","1",26,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162854","9.159","9.159.A.1",9,9,159,"A","1",27,21,18,215,5.5,273,249,294,17.8999996,NA,3,2,NA,39,419,4,200,2,7
"162855","9.159","9.159.A.1",9,9,159,"A","1",28,22,19,217,6.5,273,248,234,15.1000004,NA,2,2,NA,39,429,4,100,NA,NA
"162856","9.159","9.159.A.1",9,9,159,"A","1",29,23,20,219,14.1000004,21,375,399,17,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162857","9.159","9.159.A.1",9,9,159,"A","1",30,24,21,220,5.80000019,273,219,218,17.7999992,NA,2,2,NA,39,429,4,100,NA,NA
"162858","9.159","9.159.A.1",9,9,159,"A","1",31,25,22,222,6.5,273,202,231,14.6000004,NA,3,2,NA,39,459,4,200,1,7
"162859","9.159","9.159.A.1",9,9,159,"A","1",32,26,23,226,5.5999999,273,153,155,14.6000004,NA,3,2,NA,39,429,4,316,1,9
"162860","9.159","9.159.A.1",9,9,159,"A","1",33,27,999,235,23.3999996,21,509,532,19.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162861","9.159","9.159.A.1",9,9,159,"A","1",34,28,0,250,22.1000004,21,430,440,17.6000004,NA,3,2,NA,NA,NA,NA,200,1,9
"162862","9.159","9.159.A.1",9,9,159,"A","1",35,29,0,255,13,43,300,262,12.5,NA,2,5,NA,NA,NA,NA,100,NA,NA
"162863","9.159","9.159.A.1",9,9,159,"A","1",36,30,24,265,12.6000004,21,410,418,17,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162864","9.159","9.159.A.1",9,9,159,"A","1",37,31,0,275,13.6999998,43,240,231,16.5,NA,2,2,NA,39,419,5,100,NA,NA
"162865","9.159","9.159.A.1",9,9,159,"A","1",38,32,25,275,10,21,366,388,18.5,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162866","9.159","9.159.A.1",9,9,159,"A","1",39,33,26,296,7.30000019,43,199,188,14.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA
"162867","9.159","9.159.A.1",9,9,159,"A","1",40,34,0,299,5.4000001,43,145,154,4.5,NA,5,5,NA,NA,NA,NA,200,3,8
"162868","9.159","9.159.A.1",9,9,159,"A","1",41,35,27,306,11.6999998,21,328,325,16,NA,2,2,NA,NA,NA,NA,100,NA,NA
