"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","YEAR","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","CoorX","CoorY","Origen","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"875","8_196",8.196,21,71,NA,16.5894013888889,4.04283125,NA,505.759041380912,286.478897565412,NA,10689,8,196,0,910611,NA,NA,NA,NA,NA,"5",911004,NA,255,5,"0255463",417,4673,90,166,6,6,"0","0",12,12,5,5,9,1,60,80,21,21,0,7,4,4,NA,71,NA,2,NA,3,NA,91,NA,1,NA,3,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,37,15,76,42,3,3,"W",20,NA,NA,NA,4,1,3,NA,0,NA,0,0,NA,NA,"01",275,NA,"13.50",NA,417000,4673000,8,"IFN2","8_196",26.59375,13886.6224624192,8284.89898206144,20.6322326388889,792.237938946323,0,17.5283482142857,10.4575892857143,18.2095978298534,12.125,59.6610083156112,45.593419506463,476.369547434904,29.3015392221938,54.5363095586887,1.99463110003128,42.2040109404422,"1986_1996",4.68181818181818,13.6287878787879,9.15530303030303,905.481818090786,47.2705556606619
"876","8_205",8.205,21,71,78,9.08113611111111,7.39865,2.806,290.015674078565,116.713624934057,159.154943091895,10697,8,205,0,910611,NA,NA,NA,NA,NA,"5",911004,NA,255,5,"0255464",414,4672,90,57,6,6,"0","0",15,15,4,5,9,1,40,60,21,21,0,6,4,4,NA,71,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,76,78,22,91,37,2,6,"G",16,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M914",256,NA,"11.00",NA,414000,4672000,8,"IFN2","8_205",31.05625,11350.5768636627,6288.38864038644,19.8260111111111,597.715230722896,0,18.9899408284024,10.5207100591716,20.550650373388,13.6875,55.4014894213691,44.0732541758905,436.400912010386,29.8833104473006,55.6191078166289,2.32575365469021,41.8191638469918,"1986_1996",6.93181818181818,16.1893939393939,11.5606060606061,802.009089437398,37.1978917096755
"878","8_216",8.216,71,21,NA,13.259325,3.517201,NA,986.760647169751,47.5342763367794,NA,10708,8,216,0,910611,NA,NA,NA,NA,NA,"5",911004,NA,255,5,"0255465",413,4671,90,57,6,6,"0","0",15,15,5,5,9,1,80,90,21,71,0,8,4,3,NA,21,NA,2,NA,4,NA,NA,NA,NA,NA,NA,71,3,6,NA,21,3,1,NA,NA,NA,NA,NA,71,21,78,76,91,37,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,"M902","M103",164,NA,"9.50",NA,413000,4671000,8,"IFN2","8_216",23.3562977099237,14006.9506729497,9942.44466271583,16.776526,1034.29492350653,0,13.542511284366,9.61277527014088,14.3708971058668,10.5489821882952,70.9822208620806,45.1654723677079,425.316573517487,29.4759115347775,54.8608530014551,1.94648651086866,42.1855669661733,"1986_1996",4,12.9015151515152,8.45075757575758,964.954543763941,52.2989118361076
"880","8_23",8.23,22,NA,NA,43.0166891666667,NA,NA,544.239169844019,NA,NA,10531,8,23,0,910605,NA,NA,NA,NA,NA,"3",910627,NA,254,5,"0254398",394,4678,90,190,6,NA,"5",NA,16,16,5,5,9,1,60,90,22,22,0,9,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,31,37,21,78,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",208,NA,"12.50",NA,394000,4678000,8,"IFN2","8_23",40.5266839378238,16862.8694131088,10012.3313666157,43.0166891666667,544.239169844019,0,30.9842994541201,18.3969326748115,31.723321473207,20.5932642487047,59.3750157303144,50.8140865418422,797.643477827289,20.8151674964328,38.7413920304089,1.71518273762292,42.2462501682039,"1986_1996",3.47727272727273,12.8712121212121,8.17424242424242,951.863636320288,52.3743226320458
"881","8_234",8.234,21,71,76,14.3990583333333,4.97839375,1.0609,173.302049144508,169.765272631355,31.8309886183791,10724,8,234,0,910612,NA,NA,NA,NA,NA,"5",911004,NA,292,4,"0292102",396,4669,90,80,6,6,"0","0",14,14,5,5,9,1,30,90,21,21,7,5,4,4,31,71,3,3,0,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,91,76,74,31,37,2,3,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",87,NA,"12.00",NA,396000,4669000,8,"IFN2","8_234",36.58125,9231.87089345822,5761.40893992661,20.4383520833333,374.898310394242,0,24.625,15.3679245283019,26.3463984685602,18.5,62.4078153433579,50.5723560567231,407.828324326236,27.9171789253819,51.9597247207663,2.71143340245704,41.7307128420223,"1986_1996",9.9469696969697,20.1969696969697,15.0719696969697,745.672728690234,29.741290281647
"882","8_268",8.268,21,71,NA,15.1027277777778,5.01094025,NA,615.399113288662,256.20409061282,NA,10754,8,268,0,910613,NA,NA,NA,NA,NA,"5",911007,NA,292,4,"0292269",389,4663,90,268,6,NA,"0",NA,11,11,4,5,9,1,80,70,21,21,6,6,4,3,25,71,4,3,4,3,NA,91,NA,1,NA,3,21,3,1,NA,71,3,6,NA,91,3,6,NA,21,71,91,44,76,45,37,3,6,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"01",20,NA,"7.75",NA,389000,4663000,8,"IFN2","8_268",24.987976346912,14305.3202131523,8917.76977132508,20.1136680277778,871.603203901482,0,16.412652166856,10.2314559324785,17.1412026472321,11.4303547963206,62.3388336538324,45.7434193054741,475.621385131741,29.6333588336305,55.1538954441854,1.6574541877223,42.1105008316312,"1986_1996",4.96969696969697,14.4318181818182,9.70075757575758,838.199995474382,42.5465869650523
"918","8_95",8.95,21,71,NA,27.1934194444444,16.0252120555556,NA,746.259844275331,266.390006970701,NA,10595,8,95,0,910607,NA,NA,NA,NA,NA,"3",910628,NA,255,5,"0255297",415,4681,90,52,1,1,"5","2",14,14,3,5,9,1,70,99,21,21,6,5,4,4,22,71,4,4,4,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,71,21,91,65,42,76,78,3,8,"G",16,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P906",243,NA,"09.75",NA,415000,4681000,8,"IFN2","8_95",34.0841807909604,22884.5851044035,13444.4900305099,43.2186315,1012.64985124603,0,22.5987147247835,13.2765437272981,23.3110004736961,15.1073446327684,58.74910980109,44.3236254537619,905.108940949485,20.8009041031037,38.7148448641302,1.75857478417826,41.8864852014885,"1986_1996",7.96212121212121,17.9242424242424,12.9431818181818,677.181820197539,29.515601870918
"945","9_141",9.141,43,NA,NA,0.87615625,NA,NA,63.6619772367581,NA,NA,14123,9,141,NA,920128,3,2,2,2,4,"S",920205,3,85,1,"0085J09",474,4777,91,410,6,6,"0","0",3,3,2,1,9,1,80,60,21,43,6,6,2,3,44,28,2,2,0,1,NA,NA,NA,NA,NA,NA,43,3,6,NA,28,1,2,5,NA,NA,NA,NA,43,28,42,48,41,68,95,2,2,"W",20,NA,NA,NA,1,1,2,NA,9,NA,0,0,NA,"M112","M912",274,NA,"0.25",NA,474000,4777000,9,"IFN2","9_141",13.225,841.929648956126,525.211312203255,0.87615625,63.6619772367581,0,13.225,8.25,13.2374940982045,8.25,62.3818525519849,62.3818525519849,22.9448215896685,151.916865129152,282.749145737493,-3.23042297060267,42.2802334248469,"1986_1996",2.99242424242424,12.6515151515152,7.8219696969697,717.463638305664,40.2572583448874
"946","9_1424",9.1424,21,71,NA,37.1136090277778,21.67005,NA,1336.90152197192,2196.33821466816,NA,15743,9,1424,NA,920224,0,74,6,1,2,"S",920304,2,239,1,"0239K09",478,4680,91,303,3,3,"3","3",15,15,4,5,9,1,65,80,21,21,0,8,1,4,NA,71,NA,2,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,78,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,"P902","P714",110,NA,"9.00",NA,478000,4680000,9,"IFN2","9_1424",28.75,48135.7051828411,42287.4683795166,58.7836590277778,3533.23973664008,0,13.6236736736737,11.9684684684685,14.5544840343279,13.25,87.8505222243857,46.0869565217391,1482.82288038203,12.6968961863342,23.631586573035,-3.26676720450014,42.2711486907301,"1986_1996",2.97727272727273,12.9242424242424,7.95075757575758,703.627274816687,39.1976367485979
"949","9_1506",9.1506,71,21,43,9.74557361111111,8.76616875,2.28456111111111,1000.90775322236,509.295817894065,45.978094670992,15825,9,1506,NA,920225,0,29,6,2,1,"S",920305,2,239,1,"0239L05",466,4674,91,248,4,4,"0","0",13,13,5,5,9,1,85,90,21,21,0,4,3,3,NA,71,NA,4,NA,3,NA,43,NA,2,NA,3,21,1,2,28,71,3,6,NA,43,3,6,NA,21,71,43,NA,NA,NA,NA,3,5,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P103",190,NA,"12.50",NA,466000,4674000,9,"IFN2","9_1506",22.1914285714286,19179.7621920043,11330.0635598864,20.7963034722222,1556.18166578742,0,12.3248863636364,7.28068181818182,13.0442161076715,8.6,59.0730137655704,38.7537015578731,547.787914958839,29.4761936860935,54.8613781442265,-3.41192193898796,42.2166832569452,"1986_1996",3.35606060606061,13.6515151515152,8.50378787878788,661.409088243138,35.7445239091481
"956","9_1869",9.1869,21,71,NA,25.5492972222222,8.35697813888889,NA,912.488340393533,130.436317805091,NA,16185,9,1869,NA,920309,2,42,6,3,0,"S",920316,2,278,2,"0278K04",492,4665,91,226,2,2,"3","3",13,13,3,4,9,1,80,90,71,21,7,7,4,4,43,71,3,3,4,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,43,65,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",25,NA,"6.50",NA,492000,4665000,9,"IFN2","9_1869",32.7681347150259,19954.2455128546,15499.923068894,33.9062753611111,1042.92465819862,0,19.1329693434617,14.8619777536625,20.345512484466,16.839378238342,77.6773196406194,51.3894928252362,749.292488780365,18.3885497956523,34.2249475833499,-3.09680026624258,42.1363269770594,"1986_1996",3.50757575757576,14.2424242424242,8.875,591.436363827098,31.3343768915019
"960","9_1896",9.1896,21,71,NA,17.7043654444444,8.70743311111111,NA,402.76810931789,39.6118969473162,NA,16211,9,1896,NA,920310,4,27,6,2,1,"S",920316,2,278,2,"0278L02",487,4659,91,414,2,2,"3","3",14,15,4,5,9,1,90,80,21,21,0,7,4,4,NA,71,NA,2,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,37,65,NA,NA,NA,2,1,"W",18,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",335,NA,"11.00",NA,487000,4659000,9,"IFN2","9_1896",42.3739361702128,10931.4971410661,4699.38568855696,26.4117985555556,442.380006265206,0,24.7106491845219,10.622961304765,27.5712402241176,12.5904255319149,42.9894060064553,29.7126645996259,517.647524620185,37.7625963278535,70.2841112700232,-3.15716671677365,42.0822228370338,"1986_1996",2.8030303030303,12.6060606060606,7.70454545454545,680.827272306789,38.4549422098828
"961","9_1912",9.1912,71,21,NA,14.4502941666667,14.2722678055556,NA,328.495802541672,174.433817628717,NA,16227,9,1912,NA,920310,4,30,6,2,3,"S",920317,4,278,2,"0278L03",489,4658,91,414,2,2,"3","3",14,14,3,5,9,1,90,80,21,21,0,7,4,4,NA,71,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,43,NA,NA,NA,NA,2,1,"W",17,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",320,NA,"10.25",NA,489000,4658000,9,"IFN2","9_1912",38.7615384615385,12822.6186162022,5607.0640128926,28.7225619722222,502.929620170389,0,25.4958509142053,11.1488045007032,26.9657832753138,16.1333333333333,43.7279168999672,41.6220149500562,567.895502366708,27.6389974583452,51.4419706708932,-3.1329684884678,42.0732471530873,"1986_1996",2.8030303030303,12.6060606060606,7.70454545454545,680.827272306789,38.4549422098828
"962","9_1913",9.1913,21,71,NA,13.6381118055556,5.956774,NA,449.17061717046,30.5577490736439,NA,16228,9,1913,NA,920310,4,21,6,4,2,"S",920317,4,278,2,"0278L03",490,4658,91,414,2,2,"3","3",15,15,4,5,9,1,90,70,21,21,0,7,4,4,NA,71,NA,3,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,43,37,NA,NA,NA,3,1,"W",11,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"01",270,NA,"11.25",NA,490000,4658000,9,"IFN2","9_1913",33.5921787709497,10016.6108661967,5865.53164047384,19.5948858055556,479.728366244104,0,20.8797552344441,12.2267767620171,22.8049291992533,14.4357541899441,58.5580464173608,42.9735572925328,413.940379896975,31.6273512744916,58.8651335531418,-3.1208804713877,42.0732605219586,"1986_1996",2.15909090909091,11.5909090909091,6.875,761.727268414064,45.1393936837964
"963","9_1929",9.1929,21,71,NA,24.3383136666667,5.162304,NA,243.896108347047,15.278874536822,NA,16244,9,1929,NA,920310,4,26,6,1,2,"S",920317,4,278,2,"0278L06",497,4657,91,232,2,2,"3","3",14,14,4,4,9,1,40,50,21,21,0,8,4,4,NA,71,NA,2,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,42,NA,NA,NA,NA,1,3,"W",17,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P418",237,NA,"4.25",NA,497000,4657000,9,"IFN2","9_1929",46.7560109289617,9414.24831113548,4383.33933934159,29.5006176666667,259.174982883869,0,36.3239082969432,16.9126637554585,38.0692284101835,18.3524590163934,46.5606939022081,39.2515500184074,509.003483232998,33.8461439994881,62.9947721355859,-3.03625905139759,42.0643121662737,"1986_1996",2.95454545454545,12.9772727272727,7.96590909090909,647.145456617529,36.020746478395
"964","9_1939",9.1939,21,71,NA,24.60007875,8.62030486111111,NA,456.951525499397,809.92182151209,NA,16253,9,1939,NA,920310,2,40,6,1,0,"S",920317,4,278,2,"0278L07",498,4656,91,232,2,2,"3","3",14,14,4,4,9,1,90,90,21,21,0,6,4,4,NA,71,NA,4,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,NA,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P702",90,NA,"6.50",NA,498000,4656000,9,"IFN2","9_1939",35.9010256410256,20620.8642236067,18031.1232838275,33.2203836111111,1266.87334701149,0,16.2769737576773,14.2327749860413,18.2721975175872,18.1307692307692,87.4411619624822,50.5020926478781,765.973402043507,15.4959130239296,28.8411439125847,-3.02416928676381,42.0553090455471,"1986_1996",2.95454545454545,12.9772727272727,7.96590909090909,647.145456617529,36.020746478395
"965","9_1952",9.1952,71,21,NA,8.21448125,6.69335416666667,NA,445.633840657307,311.236333157484,NA,16265,9,1952,NA,920310,2,20,4,1,1,"S",920317,2,278,2,"0278L07",499,4655,91,232,2,2,"3","3",14,14,4,4,9,1,90,80,21,71,0,8,4,3,NA,21,NA,2,NA,3,NA,NA,NA,NA,NA,NA,71,3,6,NA,21,3,6,NA,NA,NA,NA,NA,71,21,65,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",168,NA,"4.50",NA,499000,4655000,9,"IFN2","9_1952",23.0264705882353,11422.196588054,8037.32462614071,14.9078354166667,756.870173814791,0,15.0913551401869,10.6191588785047,15.8362248138608,15.75,70.3658404421669,68.3995401711585,363.721178096969,23.0785620719939,42.9540440105739,-3.01208293681734,42.0463046365482,"1986_1996",2.95454545454545,12.9772727272727,7.96590909090909,647.145456617529,36.020746478395
"972","9_2008",9.2008,21,71,NA,27.8248001666667,6.725922,NA,254.36496682598,20.3718327157626,NA,16319,9,2008,NA,920311,4,31,6,1,1,"S",920318,2,278,2,"0278M08",501,4651,91,289,2,2,"3","3",13,13,2,3,9,1,90,80,21,21,0,8,4,4,NA,71,NA,2,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,1,NA,NA,NA,NA,NA,21,71,45,NA,NA,NA,NA,1,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M305",44,NA,"3.00",NA,501000,4651000,9,"IFN2","9_2008",52.575,10213.7154212747,4538.2501506177,34.5507221666667,274.736799541743,0,37.1763645726056,16.5185375901133,40.015219780843,20.525,44.4329018719744,39.0394674274845,584.513542066687,29.3939815217742,54.7083640650408,-2.98792388320982,42.0102792235406,"1986_1996",2.53787878787879,12.2121212121212,7.375,710.818183487112,40.910399049618
"992","9_2303",9.2303,21,71,43,20.7974144444444,8.49272344444444,1.18084444444444,192.400642315536,109.215658726172,14.1471060526129,15000,9,2303,NA,920309,3,32,6,2,2,"S",920323,3,316,2,"0316J09",502,4650,91,289,2,2,"3","3",14,14,4,4,9,1,90,90,21,21,0,6,4,4,NA,71,NA,4,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,43,65,15,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"P305",300,NA,"5.00",NA,502000,4650000,9,"IFN2","9_2303",44.1256830601093,10714.3107689464,5626.86996136626,30.4709823333333,315.76340709432,0,33.9314516129032,17.8198924731183,35.052369997949,19.3633879781421,52.517330164389,43.8823529411765,543.174648655534,29.0628200526011,54.0920031203211,-2.97585117331934,42.00127092963,"1986_1996",2.53787878787879,12.2121212121212,7.375,710.818183487112,40.910399049618
"1025","9_477",9.477,21,71,NA,18.2934819166667,4.190293,NA,207.820987912884,10.1859163578813,NA,14424,9,477,NA,920217,1,18,5,5,1,"S",920221,3,110,1,"0110K08",472,4752,91,209,2,2,"0","0",7,7,3,5,9,1,70,80,21,21,0,6,4,4,NA,71,NA,2,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,91,72,44,37,26,2,4,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P413",200,NA,"12.00",NA,472000,4752000,9,"IFN2","9_477",43.8340782122905,7347.50466146228,2715.254064678,22.4837749166667,218.006904270765,0,33.7030824140169,12.4548994159637,36.2371930653979,13.572625698324,36.9547783878182,30.9636389126085,395.566574525825,49.9000526238848,92.8744628824753,-3.34305873658383,42.9193377018875,"1986_1996",6.0530303030303,16.0909090909091,11.0719696969697,807.172729102048,38.3055186918822
"1027","9_493",9.493,21,71,78,10.9667729166667,4.8524,1.529125,321.846662696944,604.788783749202,159.154943091895,14439,9,493,NA,920217,1,28,4,4,2,"S",920224,1,110,1,"0110L06",469,4750,91,213,6,6,"0","0",8,8,2,3,9,1,70,60,26,21,0,5,4,4,NA,71,NA,4,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,44,78,15,95,NA,1,3,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,4,NA,NA,"M410",370,NA,"3.75",NA,469000,4750000,9,"IFN2","9_493",26.3824324324324,15306.2845547989,8797.73157646866,18.3482979166667,1213.11434401156,0,12.6173469387755,7.25218658892128,13.8772074912463,10.1891891891892,57.4779042227485,38.621113558367,471.631567051786,28.1779571851707,52.4450877521815,-3.37970371548451,42.901212137285,"1986_1996",5.87121212121212,16.1515151515152,11.0113636363636,779.163639241999,37.0829639011876
"1036","9_582",9.582,71,21,NA,11.1119433888889,9.71534077777778,NA,190.137105347118,109.215658726172,NA,14520,9,582,NA,920225,1,20,6,3,2,"S",920226,3,111,1,"0111M01",486,4744,91,192,2,2,"0","0",7,7,4,5,9,1,80,80,21,21,0,5,4,4,NA,71,NA,5,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,71,3,6,NA,NA,NA,NA,NA,21,71,72,65,44,NA,NA,1,5,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"01",204,NA,"9.00",NA,486000,4744000,9,"IFN2","9_582",39.8086592178771,8331.65516756533,4760.50118670425,20.8272841666667,299.352764073289,0,27.8322306238185,15.9026465028355,29.7632083353908,19.9022346368715,57.1375205881854,49.9947373960636,396.045924247051,29.040662637262,54.0507635235616,-3.17133103658875,42.8476835515681,"1986_1996",5.70454545454545,15.3787878787879,10.5416666666667,776.118182702498,37.7826295838944
"1044","9_898",9.898,71,21,43,11.8744569444444,2.48298125,0.42575625,344.623503441651,77.809083289371,31.8309886183791,14785,9,898,NA,920302,3,19,5,5,1,"S",920304,3,137,1,"0137J02",487,4740,91,192,2,2,"0","0",10,10,4,5,9,1,80,80,71,71,0,8,3,4,NA,21,NA,2,NA,4,NA,NA,NA,NA,NA,NA,71,3,6,NA,21,3,1,NA,NA,NA,NA,NA,71,21,78,76,43,54,73,2,4,"W",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,NA,NA,"P406",100,NA,"12.25",NA,487000,4740000,9,"IFN2","9_898",32.5190217391304,8338.87019165216,4654.18568471886,14.7831944444444,454.263575349401,0,18.3568981625662,10.2455621301775,20.3556627328687,14.5869565217391,55.813144679696,44.8566892287123,326.628458719633,32.1648369437651,59.865507104189,-3.15900080275542,42.8116810108182,"1986_1996",5.49242424242424,14.5984848484848,10.0454545454545,775.309089400552,38.6775509451522
