"","PlotID","G","N","Especie","G.e","N.e","porcentajeG","porcentejeN"
"1613","1.378.A.1",23.7644488888889,311.943688460115,71,5.267,79.3652649551585,0.221633584882442,0.254421768707483
"1614","1.379.A.1",32.4252552222222,414.368736281032,41,8.33865377777778,126.899541291938,0.257165401494295,0.306247866165927
"1616","1.379.A.1",32.4252552222222,414.368736281032,48,20.3858181111111,190.42004746817,0.628701855124951,0.459542505974735
"1619","1.380.A.3C",15.8274464444444,704.525881420123,71,6.905952,25.4647908947033,0.436327617612887,0.036144578313253
"1620","1.380.A.3C",15.8274464444444,704.525881420123,74,3.90055,541.126806512444,0.246442154373495,0.768072289156626
"1635","1.386.A.1",27.5723353333333,213.196888212877,41,5.46589466666667,24.3330224104942,0.198238364671951,0.11413404114134
"1636","1.386.A.1",27.5723353333333,213.196888212877,71,21.2697906666667,125.201888565624,0.771417814614808,0.587259455872595
"1639","1.387.A.1",20.6953788888889,2026.14852885522,43,12.7836,1750.70437401085,0.617703114721102,0.86405529953917
"1640","1.387.A.1",20.6953788888889,2026.14852885522,71,6.21499,215.318954120769,0.300308104208556,0.106270074012009
"1641","1.39.A.1",23.3375377777778,839.772215283103,28,5.26103333333333,169.765272631355,0.225432236400831,0.202156334231806
"1642","1.39.A.1",23.3375377777778,839.772215283103,61,18.0765044444444,670.006942651748,0.774567763599169,0.797843665768194
"1645","1.390.A.1",17.5250785555556,640.015077820208,71,10.496584,106.386237515649,0.598946473576435,0.166224580017683
"1647","1.390.A.1",17.5250785555556,640.015077820208,215,2.865275,445.633840657307,0.163495700799109,0.696286472148541
"1648","1.391.A.1",11.2535143333333,267.946188636489,43,4.841582,178.395007323449,0.430228447451215,0.665786694825766
"1649","1.391.A.1",11.2535143333333,267.946188636489,44,1.877816,10.1859163578813,0.166864851670188,0.0380147835269271
"1650","1.391.A.1",11.2535143333333,267.946188636489,71,4.53411633333333,79.3652649551585,0.402906700878597,0.296198521647307
"1652","1.392.A.1",31.2573557777778,857.314626788343,43,12.5033173333333,101.293279336709,0.40001199788699,0.118151815181518
"1655","1.392.A.1",31.2573557777778,857.314626788343,71,7.59836066666667,80.4970334393675,0.243090321545007,0.0938943894389439
"1659","1.393.A.1",20.2583415555556,575.64574528082,43,6.31003333333333,120.25040144721,0.311478277529727,0.208896534775129
"1660","1.393.A.1",20.2583415555556,575.64574528082,44,7.06145111111111,362.307386007417,0.348570049120068,0.629392971246006
"1662","1.393.A.1",20.2583415555556,575.64574528082,71,4.706496,15.278874536822,0.232323854699217,0.0265421479478987
"1665","1.394.A.1",34.8671235555556,609.740270867617,41,16.4059866666667,166.511438239254,0.470528824682833,0.273085846867749
"1666","1.394.A.1",34.8671235555556,609.740270867617,43,12.7056928888889,183.48796550239,0.364403242746545,0.30092807424594
"1684","1.402.A.1",13.9530168888889,214.470127757612,41,6.56816222222222,34.5189387683755,0.470734198526815,0.160949868073879
"1685","1.402.A.1",13.9530168888889,214.470127757612,71,7.38485466666667,179.951188989236,0.529265801473185,0.839050131926121
"1686","1.403.A.1",33.0824493333333,351.131172225853,41,8.991304,71.8672987472736,0.271784713078681,0.204673650282031
"1688","1.403.A.1",33.0824493333333,351.131172225853,71,23.6020453333333,247.4328848602,0.713431012786357,0.704673650282031
"1697","1.411.A.3C",17.2856258888889,221.826622904971,71,13.7847008888889,94.5026684314543,0.797466113029186,0.426020408163265
"1698","1.411.A.3C",17.2856258888889,221.826622904971,76,3.500925,127.323954473516,0.202533886970814,0.573979591836735
"1699","1.411.A.3E",10.4459305555556,710.892079143799,71,4.00174722222222,91.956189341984,0.383091501608149,0.129353233830846
"1700","1.411.A.3E",10.4459305555556,710.892079143799,76,1.67565,63.6619772367581,0.160411749923881,0.0895522388059701
"1701","1.411.A.3E",10.4459305555556,710.892079143799,215,4.76853333333333,555.273912565057,0.456496748467971,0.781094527363184
"1712","1.415.A.1",18.640268,50.9295817894065,44,11.91918,30.5577490736439,0.639431793577217,0.6
"1713","1.415.A.1",18.640268,50.9295817894065,45,6.721088,20.3718327157626,0.360568206422783,0.4
"1721","1.420.A.3C",22.0210756666667,946.158452798752,42,7.07358,30.5577490736439,0.321218641045191,0.0322966507177034
"1722","1.420.A.3C",22.0210756666667,946.158452798752,71,4.682504,10.1859163578813,0.212637387513631,0.0107655502392345
"1725","1.420.A.3C",22.0210756666667,946.158452798752,215,6.915375,795.774715459477,0.314034387087994,0.841058612440191
"1733","1.424.A.1",14.690052,332.032579054825,21,10.4443853333333,158.730529910317,0.710983550863764,0.478057094162761
"1735","1.424.A.1",14.690052,332.032579054825,44,3.2275,127.323954473516,0.21970650614443,0.383468257349808
"1738","1.426.A.3C",22.6109311111111,1356.14158620347,44,4.37942,164.247901270836,0.193685964477948,0.121114124765283
"1739","1.426.A.3C",22.6109311111111,1356.14158620347,45,18.2315111111111,1191.89368493264,0.806314035522052,0.878885875234717
"1746","1.432.A.1",12.6002408888889,749.372207606906,44,7.12561311111111,179.951188989236,0.565514038497042,0.240135925995847
"1748","1.432.A.1",12.6002408888889,749.372207606906,276,3.10402777777778,187.449155197121,0.246346701237669,0.250141589579007
"1750","1.433.A.1",33.0982673333333,1642.90342588994,44,23.3279673333333,815.297721812083,0.704809321237178,0.496254197881684
"1752","1.433.A.1",33.0982673333333,1642.90342588994,276,5.3236,445.633840657307,0.160842256375112,0.27124773960217
"1762","1.437.A.1",13.9364875555556,278.556518175948,44,3.94970577777778,29.4259805894349,0.283407548855687,0.105637379380396
"1763","1.437.A.1",13.9364875555556,278.556518175948,54,2.54772222222222,60.1252007236049,0.182809492855796,0.215845606907059
"1765","1.437.A.1",13.9364875555556,278.556518175948,255,4.76665555555556,42.4413181578388,0.342027037770748,0.152361604875571
"1768","1.438.A.1",13.2588444444444,626.009442828122,21,5.62246666666667,70.7355302630646,0.424054048618281,0.112994350282486
"1769","1.438.A.1",13.2588444444444,626.009442828122,44,6.57065277777778,491.611935328299,0.495567528928279,0.785310734463277
"1775","1.442.A.1",26.8734416666667,976.150317630291,44,19.4716916666667,244.037579407573,0.724570075846259,0.25
"1776","1.442.A.1",26.8734416666667,976.150317630291,76,7.40175,732.112738222719,0.275429924153742,0.75
"1780","1.446.A.1",14.0830083333333,431.486734604694,21,11.5299833333333,240.50080289442,0.818715934864769,0.557377049180328
"1781","1.446.A.1",14.0830083333333,431.486734604694,44,2.553025,190.985931710274,0.181284065135231,0.442622950819672
"1794","1.455.A.1",28.4348628888889,1639.08370725573,44,14.1438611111111,580.03134815713,0.497412671423076,0.353875366822027
"1796","1.455.A.1",28.4348628888889,1639.08370725573,71,4.74955177777778,111.196253573538,0.16703269491177,0.0678404971517348
"1798","1.455.A.1",28.4348628888889,1639.08370725573,276,5.25867222222222,618.935889801815,0.184937491795576,0.377610909718626
"1804","1.458.A.3C",26.7633564444444,925.362206901411,44,7.88698933333333,53.7590029999291,0.294693580370056,0.0580950924935025
"1805","1.458.A.3C",26.7633564444444,925.362206901411,54,6.34148611111111,169.765272631355,0.236946592415447,0.183458186821587
"1809","1.458.A.3C",26.7633564444444,925.362206901411,377,7.35793055555555,459.78094670992,0.274925552436937,0.496865922641798
"1815","1.463.A.1",10.0062,859.436692696235,26,8.23115,795.774715459477,0.822604984909356,0.925925925925926
"1816","1.463.A.1",10.0062,859.436692696235,45,1.77505,63.6619772367581,0.177395015090644,0.0740740740740741
"1822","1.465.A.3E",20.2306138888889,679.06109052542,21,13.3753722222222,335.993768749557,0.661145148421239,0.494791666666667
"1823","1.465.A.3E",20.2306138888889,679.06109052542,44,6.85524166666667,343.067321775863,0.338854851578761,0.505208333333333
"1825","1.467.A.1",26.0902888888889,442.380006265206,21,4.66246666666667,102.566518881444,0.178705060972026,0.231851614966422
"1826","1.467.A.1",26.0902888888889,442.380006265206,44,5.10516833333333,61.2569692078139,0.19567312401464,0.138471378317877
"1827","1.467.A.1",26.0902888888889,442.380006265206,45,14.5091872222222,264.409412123335,0.556114471710632,0.597697473616885
"1831","1.470.A.1",18.5676194444444,807.941226664724,21,12.0115083333333,220.836325481288,0.646906210528095,0.273332165995447
"1832","1.470.A.1",18.5676194444444,807.941226664724,45,6.55611111111111,587.104901183436,0.353093789471905,0.726667834004553
"1833","1.472.A.1",18.2986772222222,1426.87711646654,21,7.05540222222222,89.9755944946182,0.385568975098048,0.0630577037477692
"1834","1.472.A.1",18.2986772222222,1426.87711646654,71,11.243275,1336.90152197192,0.614431024901952,0.936942296252231
"1835","1.473.A.3C",21.8097694444444,753.333397301638,21,17.1946833333333,615.399113288662,0.788393631447273,0.816901408450704
"1836","1.473.A.3C",21.8097694444444,753.333397301638,44,4.61508611111111,137.934284012976,0.211606368552727,0.183098591549296
"1837","1.474.A.1",17.2025892222222,763.519313659519,21,3.57252533333333,38.4801284631071,0.207673698835892,0.0503983694645173
"1838","1.474.A.1",17.2025892222222,763.519313659519,44,12.5860638888889,661.377207959654,0.731637762566014,0.866221975171392
"1841","1.476.A.3C",17.0916645555556,618.511476620237,21,10.6256895555556,141.046647344551,0.621688397933233,0.22804208600183
"1842","1.476.A.3C",17.0916645555556,618.511476620237,44,6.465975,477.464829275686,0.378311602066767,0.77195791399817
"1849","1.480.A.1",16.659573,1574.9973168374,21,3.343248,47.109863155201,0.200680293546539,0.0299110751818917
"1850","1.480.A.1",16.659573,1574.9973168374,44,13.316325,1527.8874536822,0.799319706453461,0.970088924818108
"1853","1.483.A.1",19.8339277777778,778.090832893711,21,8.64006944444444,130.860730986669,0.435620697082749,0.168181818181818
"1854","1.483.A.1",19.8339277777778,778.090832893711,45,11.1938583333333,647.230101907041,0.564379302917251,0.831818181818182
"1861","1.487.A.1",27.75567,888.438260104091,21,7.83598222222222,199.19125322079,0.282320052883689,0.224203821656051
"1864","1.487.A.1",27.75567,888.438260104091,45,16.3554544444444,501.79785168618,0.589265344502382,0.564808917197452
"1870","1.491.A.3C",20.4966741111111,662.933389625441,76,7.28136944444444,251.111132433879,0.355246388022399,0.378787878787879
"1871","1.491.A.3C",20.4966741111111,662.933389625441,255,7.950575,201.596261249734,0.387895858464669,0.304097311139565
"1883","1.498.A.3E",29.5905736666667,1831.20140745022,21,4.67220177777778,29.4259805894349,0.157894937435463,0.0160692212608158
"1884","1.498.A.3E",29.5905736666667,1831.20140745022,45,24.9183718888889,1801.77542686078,0.842105062564538,0.983930778739184
"1891","1.502.A.1",10.2045297777778,393.713961444218,21,3.03597377777778,24.3330224104942,0.297512364008106,0.061803808839382
"1892","1.502.A.1",10.2045297777778,393.713961444218,44,3.253981,132.416912652457,0.318876133527106,0.336327703916637
"1893","1.502.A.1",10.2045297777778,393.713961444218,71,2.506275,77.809083289371,0.245604163501769,0.197628458498024
"1897","1.505.A.3C",12.0338682222222,243.613166225994,44,6.15231822222222,38.4801284631071,0.511250257075369,0.157955865272938
"1898","1.505.A.3C",12.0338682222222,243.613166225994,76,5.88155,205.133037762887,0.488749742924631,0.842044134727062
"1899","1.506.A.1",25.5065045555556,1458.28369190334,44,4.26970533333333,51.0710528499326,0.167396725177827,0.0350213426464882
"1900","1.506.A.1",25.5065045555556,1458.28369190334,54,10.534125,795.774715459477,0.412997593498383,0.54569266589057
"1904","1.506.A.1",25.5065045555556,1458.28369190334,255,4.15952422222222,114.733030086691,0.163076999169462,0.0786767559177338
"1909","1.510.A.1",36.5132832222222,2024.16793400786,21,14.1099471111111,269.926783483854,0.386433261156962,0.133351970925356
"1910","1.510.A.1",36.5132832222222,2024.16793400786,45,22.4033361111111,1754.241150524,0.613566738843038,0.866648029074643
"1933","1.525.A.1",23.3313093333333,906.546555851436,21,12.4483233333333,201.171848068156,0.533545852720253,0.221910112359551
"1936","1.525.A.1",23.3313093333333,906.546555851436,71,8.180936,546.219764691385,0.350641958542461,0.60252808988764
"1946","1.531.A.3C",29.7888187777778,970.632946269772,21,12.3686048888889,146.56401870507,0.415209645644485,0.15099839673517
"1947","1.531.A.3C",29.7888187777778,970.632946269772,45,17.4202138888889,824.068927564703,0.584790354355515,0.84900160326483
"1969","1.545.A.3C",11.737775,1527.8874536822,57,2.580575,190.985931710274,0.219852144039224,0.125
"1970","1.545.A.3C",11.737775,1527.8874536822,74,8.1405,1177.74657888003,0.693530077037599,0.770833333333333
"1973","1.546.A.1",16.8410222222222,1241.40855611678,21,8.10652222222222,272.331791512799,0.481355710790847,0.219373219373219
"1974","1.546.A.1",16.8410222222222,1241.40855611678,45,8.7345,969.076764603985,0.518644289209153,0.780626780626781
"1983","1.552.A.1",28.641375,2482.81711223357,44,8.7995,1018.59163578813,0.307230361670835,0.41025641025641
"1984","1.552.A.1",28.641375,2482.81711223357,45,19.841875,1464.22547644544,0.692769638329165,0.58974358974359
"1996","1.56.A.1",25.3507,514.388776073006,44,16.08605,449.17061717046,0.63454066357142,0.873212321232123
"1997","1.56.A.1",25.3507,514.388776073006,72,6.8121,5.09295817894065,0.268714473367599,0.0099009900990099
"2000","1.565.A.1",22.8900044444444,892.823862980401,21,11.62256,132.416912652457,0.507757000581137,0.14831247028997
"2002","1.565.A.1",22.8900044444444,892.823862980401,45,9.27949444444444,537.590029999291,0.405395047736508,0.602123276818254
"2007","1.567.A.3C",41.8635361111111,2047.79360111572,21,24.5806166666667,654.303654933348,0.587160544714298,0.319516407599309
"2009","1.567.A.3C",41.8635361111111,2047.79360111572,45,16.0841194444444,1266.16599170886,0.384203556091276,0.618307426597582
"2010","1.567.A.3E",30.76383,1564.81140047951,21,20.5821133333333,532.072658638772,0.669036115897576,0.340023506012115
"2011","1.567.A.3E",30.76383,1564.81140047951,45,10.1817166666667,1032.73874184074,0.330963884102424,0.659976493987885
"2022","1.574.A.3C",17.8258017777778,206.547748368149,44,3.96072,20.3718327157626,0.222190286270184,0.0986301369863014
"2023","1.574.A.3C",17.8258017777778,206.547748368149,45,13.8650817777778,186.175915652386,0.777809713729816,0.901369863013699
"2036","1.583.A.1",35.3076762222222,427.384073849436,43,17.4387542222222,252.667314099667,0.493908296667977,0.591194968553459
"2037","1.583.A.1",35.3076762222222,427.384073849436,71,17.868922,174.71675974977,0.506091703332023,0.408805031446541
"2049","1.589.A.4C",14.8238055555556,495.148711841452,28,6.64284444444444,148.544613552436,0.448120047146388,0.3
"2050","1.589.A.4C",14.8238055555556,495.148711841452,34,8.18096111111111,346.604098289017,0.551879952853612,0.7
"2065","1.598.A.1",42.0847518888889,1005.57629821973,21,13.4536361111111,300.626003618025,0.319679587196595,0.298958919527293
"2066","1.598.A.1",42.0847518888889,1005.57629821973,25,17.0359911111111,206.689219428675,0.404801985196185,0.205543050084412
"2078","1.601.A.1",23.9743351111111,107.09359281828,41,16.349116,45.8366236104659,0.681942415680294,0.428005284015852
"2080","1.601.A.1",23.9743351111111,107.09359281828,71,6.84201911111111,29.4259805894349,0.285389316508724,0.274768824306473
"2089","1.606.A.1",25.0716386666667,230.456357597064,28,5.028248,20.3718327157626,0.200555219658824,0.0883977900552486
"2090","1.606.A.1",25.0716386666667,230.456357597064,41,4.84219555555556,43.5730866420478,0.193134386624412,0.189073050951504
"2091","1.606.A.1",25.0716386666667,230.456357597064,43,15.2011951111111,166.511438239254,0.606310393716764,0.722529158993247
"2097","1.610.A.1",24.8503328888889,1405.65645738762,21,16.2536051111111,581.587529822917,0.65405985440052,0.413747987117552
"2098","1.610.A.1",24.8503328888889,1405.65645738762,34,8.13000277777778,792.237938946323,0.327158707053493,0.563607085346216
"2102","1.612.A.1",25.8771273333333,801.15061575947,41,4.79910933333333,56.1640110288733,0.185457576937121,0.0701041850609218
"2103","1.612.A.1",25.8771273333333,801.15061575947,43,21.078018,744.986604730596,0.814542423062879,0.929895814939078
"2104","1.613.A.1",37.9639261111111,879.384112230419,41,28.7998041111111,622.04825313339,0.758609739857283,0.707368082368082
"2106","1.613.A.1",37.9639261111111,879.384112230419,72,7.916097,211.357764426037,0.208516289301363,0.24034749034749
"2109","1.616.A.1",23.6754545555556,715.98503732274,35,4.724725,205.133037762887,0.199562166331937,0.286504643351116
"2110","1.616.A.1",23.6754545555556,715.98503732274,41,16.0142378888889,436.579692783635,0.67640677611113,0.609760916814859
"2117","1.621.A.1",34.7517941111111,644.400680696518,41,9.35757944444445,153.637571731376,0.269268959597472,0.238419319429199
"2118","1.621.A.1",34.7517941111111,644.400680696518,71,25.3942146666667,490.763108965142,0.730731040402528,0.761580680570801
"2124","1.627.A.1",26.1215817777778,746.542786396384,21,5.362816,43.5730866420478,0.205302115531237,0.058366496115217
"2125","1.627.A.1",26.1215817777778,746.542786396384,41,5.90897688888889,261.297048791761,0.226210531167595,0.350009475080538
"2126","1.627.A.1",26.1215817777778,746.542786396384,42,7.07251111111111,66.774340568333,0.270753554332144,0.0894447602804624
"2128","1.627.A.1",26.1215817777778,746.542786396384,52,4.99881111111111,332.456992236404,0.191367090769507,0.445328785294675
"2141","1.632.A.1",43.355912,473.362168520428,21,18.8144528888889,204.284211399731,0.433953572211533,0.431560071727436
"2142","1.632.A.1",43.355912,473.362168520428,25,22.9454591111111,205.41597988394,0.529234839094403,0.433950986252241
"2144","1.633.A.3C",32.5810202222222,901.029184490917,21,7.06403888888889,116.713624934057,0.216814539284156,0.129533678756477
"2145","1.633.A.3C",32.5810202222222,901.029184490917,28,17.1631257777778,229.041646991803,0.526782944816181,0.254200031402104
"2147","1.633.A.3C",32.5810202222222,901.029184490917,357,5.6629,445.633840657307,0.173809781319787,0.494583137070184
"2152","1.635.A.1",33.5650766666667,1507.23267884538,41,23.9134266666667,170.33115687346,0.712449636392905,0.113009198423127
"2154","1.635.A.1",33.5650766666667,1507.23267884538,76,8.71165,1209.5775674984,0.259545064845673,0.80251548714098
"2155","1.636.A.1",29.523545,850.382544822563,21,14.3031283333333,206.689219428675,0.484465139038463,0.243054400266179
"2156","1.636.A.1",29.523545,850.382544822563,41,5.11177222222222,169.765272631355,0.17314222334148,0.199634004325403
"2158","1.636.A.1",29.523545,850.382544822563,57,7.44844444444444,300.626003618025,0.252288281926999,0.353518549326235
"2160","1.637.A.1",38.3433675555556,600.403180872892,41,9.69200888888889,118.269806599844,0.252768849132674,0.19698397737983
"2161","1.637.A.1",38.3433675555556,600.403180872892,71,28.6513586666667,482.133374273048,0.747231150867326,0.80301602262017
"2165","1.640.A.1",38.9364074444444,878.393814806736,28,28.3337657777778,195.795947768163,0.727693375877196,0.222902238685779
"2167","1.640.A.1",38.9364074444444,878.393814806736,43,9.90541666666667,650.766878420194,0.254399861641062,0.740860041874698
"2169","1.641.A.1",23.361261,1585.60764637686,41,8.284946,328.495802541672,0.354644640115959,0.207173447537473
"2171","1.641.A.1",23.361261,1585.60764637686,71,13.262275,1237.87177960363,0.567703729691646,0.780692362598144
"2200","1.652.A.1",11.9310551111111,250.686719252301,41,1.947984,19.2400642315536,0.163270052971752,0.0767494356659142
"2201","1.652.A.1",11.9310551111111,250.686719252301,54,9.35127111111111,217.299548968134,0.783775703324218,0.866817155756208
"2207","1.658.A.1",41.2393356666667,874.574096172531,18,8.688538,167.784677783989,0.210685692665579,0.191847298608864
"2209","1.658.A.1",41.2393356666667,874.574096172531,41,24.1766626666667,54.8907714841381,0.586252476569559,0.0627628599158848
"2217","1.661.A.1",24.0208964444444,94.5026684314543,43,4.39672044444444,29.4259805894349,0.183037317304672,0.311377245508982
"2218","1.661.A.1",24.0208964444444,94.5026684314543,71,17.024652,54.8907714841381,0.708743407614892,0.580838323353293
"2220","1.663.A.4",20.5260832222222,918.288653875105,44,8.69895822222222,58.8519611788697,0.423800202310611,0.0640887382529657
"2221","1.663.A.4",20.5260832222222,918.288653875105,45,11.827125,859.436692696235,0.576199797689389,0.935911261747034
"2224","1.666.A.1",15.8454302222222,188.58092368133,41,7.70797466666667,43.5730866420478,0.486447799685282,0.23105776444111
"2225","1.666.A.1",15.8454302222222,188.58092368133,54,4.23891111111111,56.5884242104517,0.267516315534703,0.300075018754689
"2227","1.666.A.1",15.8454302222222,188.58092368133,58,2.70832222222222,60.1252007236049,0.170921343519217,0.318829707426857
"2231","1.669.A.1",34.7055388888889,703.818526117493,41,26.1168166666667,424.413181578388,0.752525893641377,0.603015075376884
"2232","1.669.A.1",34.7055388888889,703.818526117493,54,6.97687222222222,215.743367302347,0.201030511139993,0.306532663316583
"2235","1.670.A.4",13.7183733333333,124.070120081415,43,3.69313333333333,88.4194128288307,0.269210732467795,0.712656784492588
"2236","1.670.A.4",13.7183733333333,124.070120081415,72,10.02524,35.6507072525846,0.730789267532205,0.287343215507412
"2258","1.680.A.1",32.877129,954.505245369794,43,5.74657222222222,116.713624934057,0.174789356522652,0.122276567363273
"2259","1.680.A.1",32.877129,954.505245369794,71,27.1305567777778,837.791620435737,0.825210643477348,0.877723432636727
"2265","1.682.A.1",39.2812213333333,1317.37851561932,44,16.032948,85.448520557782,0.408158083068429,0.0648625429553265
"2266","1.682.A.1",39.2812213333333,1317.37851561932,45,22.6554733333333,1104.60604058802,0.576750736467257,0.838487972508591
"2276","1.687.A.1",56.8392196666667,1511.75975278222,21,16.9928722222222,304.162780131178,0.298963854920543,0.201197828935055
"2278","1.687.A.1",56.8392196666667,1511.75975278222,26,23.334178,291.571855744352,0.410529527619189,0.192869174620999
"2282","1.688.A.1",10.58655,647.230101907041,37,1.60755,159.154943091895,0.151848335860124,0.245901639344262
"2283","1.688.A.1",10.58655,647.230101907041,43,6.433,445.633840657307,0.607657829982383,0.688524590163934
"2284","1.688.A.1",10.58655,647.230101907041,45,2.546,42.4413181578388,0.240493834157492,0.0655737704918033
"2292","1.692.A.3C",15.7950705555556,549.756541204538,76,2.630175,95.4929658551372,0.166518724354472,0.173700463201235
"2294","1.692.A.3C",15.7950705555556,549.756541204538,255,8.64610111111111,107.659477060384,0.547392370341141,0.19583118888317
"2297","1.692.A.3E",27.089075,3342.2538049298,44,20.978775,2450.98612361519,0.774436742487516,0.733333333333333
"2298","1.692.A.3E",27.089075,3342.2538049298,45,5.5263,763.943726841098,0.20400475099279,0.228571428571429
"2345","1.729.A.1",25.8244611111111,2083.16136624725,255,5.9112,222.816920328653,0.228899258519539,0.106960950764007
"2346","1.729.A.1",25.8244611111111,2083.16136624725,657,18.6488611111111,1764.85148006346,0.722139410029638,0.847198641765705
"2347","1.73.A.1",22.8232117777778,305.718961796965,28,16.4627277777778,300.626003618025,0.721315121555635,0.983341045812124
"2348","1.73.A.1",22.8232117777778,305.718961796965,72,6.360484,5.09295817894065,0.278684878444365,0.016658954187876
"2349","1.730.A.4",11.418583,910.507745546167,41,2.744408,51.0710528499326,0.240345759189209,0.0560907395898073
"2352","1.730.A.4",11.418583,910.507745546167,657,7.036675,700.281749604339,0.616247655247591,0.76911124922312
"2368","1.743.A.4",30.726675,3724.22566835035,45,22.23675,2514.64810085195,0.723695290818157,0.675213675213675
"2369","1.743.A.4",30.726675,3724.22566835035,68,8.489925,1209.5775674984,0.276304709181843,0.324786324786325
"2375","1.747.A.1",35.5402782222222,386.640408417911,21,5.41865555555556,56.5884242104517,0.152465197983944,0.146359312111233
"2376","1.747.A.1",35.5402782222222,386.640408417911,25,30.1216226666667,330.051984207459,0.847534802016056,0.853640687888767
"2377","1.748.A.1",48.0182686666667,566.8745395282,43,10.08485,459.78094670992,0.210021108216272,0.811080608934365
"2379","1.748.A.1",48.0182686666667,566.8745395282,72,37.4979186666667,75.2626041999007,0.780909426930192,0.132767656600948
"2387","1.754.A.1",44.4670724444444,273.322088936482,41,26.42432,35.6507072525846,0.594244652220215,0.130434782608696
"2389","1.754.A.1",44.4670724444444,273.322088936482,71,17.2262124444444,232.578423504956,0.387392546832631,0.850931677018634
"2402","1.762.A.1",49.3717791111111,1087.34657120383,21,35.8721888888889,565.884242104517,0.726572741244722,0.520426749934947
"2403","1.762.A.1",49.3717791111111,1087.34657120383,43,13.4995902222222,521.462329099312,0.273427258755278,0.479573250065053
"2436","1.78.A.4",22.277075,2146.82334348401,44,13.5659,1273.23954473516,0.608962352553017,0.593080724876442
"2437","1.78.A.4",22.277075,2146.82334348401,45,3.4687,268.795014999645,0.15570715634795,0.125205930807249
"2438","1.78.A.4",22.277075,2146.82334348401,68,4.242575,477.464829275686,0.190445783389426,0.222405271828666
"2447","1.786.A.1",10.2072472222222,841.752810130469,44,7.328625,732.112738222719,0.717982511880856,0.869747899159664
"2448","1.786.A.1",10.2072472222222,841.752810130469,45,2.87862222222222,109.64007190775,0.282017488119144,0.130252100840336
"2459","1.793.A.1",33.2068997777778,1345.10684348244,43,15.5838997777778,216.875135786556,0.469297040135213,0.16123264619268
"2460","1.793.A.1",33.2068997777778,1345.10684348244,44,15.757625,1050.42262440651,0.474528640296168,0.780921329406815
"2462","1.794.A.1",33.3009366666667,1083.80979469068,43,13.4644838888889,634.639177520216,0.404327482546954,0.585563242396554
"2463","1.794.A.1",33.3009366666667,1083.80979469068,71,19.8364527777778,449.17061717046,0.595672517453046,0.414436757603446
"2466","1.798.A.4",12.012795,216.450722604978,44,8.987376,20.3718327157626,0.748150284758876,0.0941176470588235
"2467","1.798.A.4",12.012795,216.450722604978,45,3.025419,196.078889889215,0.251849715241124,0.905882352941176
"2476","1.802.A.1",17.0215972222222,547.775946357172,43,8.43862777777778,180.375602170815,0.495760043408905,0.329287190082645
"2477","1.802.A.1",17.0215972222222,547.775946357172,44,7.85496944444444,353.253238133745,0.461470762226093,0.644886363636364
"2479","1.803.A.3C",14.3412666666667,466.854499736226,43,6.55166111111111,219.2801438155,0.456839780152691,0.46969696969697
"2480","1.803.A.3C",14.3412666666667,466.854499736226,44,5.69353888888889,187.449155197121,0.397003906365004,0.401515151515151
"2486","1.804.A.3C",53.8548488888889,800.726202577891,25,22.4904266666667,187.307684136595,0.417611916673798,0.233922261484099
"2487","1.804.A.3C",53.8548488888889,800.726202577891,35,31.3644222222222,613.418518441296,0.582388083326202,0.766077738515901
"2497","1.808.A.1",13.937738,517.501139404581,25,3.84138333333333,91.956189341984,0.275610241298361,0.177692728266812
"2498","1.808.A.1",13.937738,517.501139404581,28,4.38584355555556,29.4259805894349,0.314673984799797,0.05686167304538
"2499","1.808.A.1",13.937738,517.501139404581,43,5.71051111111111,396.118969473162,0.409715773901842,0.765445598687807
"2514","1.820.A.1",28.1324818888889,276.858865449635,42,11.5827128888889,72.9990672314827,0.41172026466188,0.263668880940215
"2515","1.820.A.1",28.1324818888889,276.858865449635,44,12.3936884444444,101.293279336709,0.440547282440068,0.365866121614716
"2518","1.823.A.1",33.976838,1192.60104023527,71,5.51943111111111,75.4040752604269,0.162446873694106,0.063226571767497
"2519","1.823.A.1",33.976838,1192.60104023527,76,19.8433318888889,289.591260896986,0.584025267121352,0.24282325029656
"2520","1.823.A.1",33.976838,1192.60104023527,215,8.614075,827.605704077856,0.253527859184542,0.693950177935943
"2528","1.827.A.1",30.8337343333333,377.16184736266,44,15.457544,20.3718327157626,0.501319231491508,0.054013503375844
"2529","1.827.A.1",30.8337343333333,377.16184736266,71,13.8663208888889,310.811919975906,0.44971266661977,0.824081020255064
"2538","1.831.A.1",21.9489106666667,694.76437824382,41,14.2548111111111,523.442923946678,0.649454149574702,0.753410710649562
"2539","1.831.A.1",21.9489106666667,694.76437824382,44,7.69409955555555,171.321454297142,0.350545850425298,0.246589289350438
"2542","1.833.A.1",26.9680343333333,1633.14192271364,71,8.41562044444444,48.6660448209884,0.312059097093423,0.0297990297990298
"2544","1.833.A.1",26.9680343333333,1633.14192271364,76,13.3414138888889,661.377207959654,0.494712136746225,0.40497227997228
"2557","1.840.A.3C",30.9408222222222,1425.32093480075,44,18.2829583333333,523.442923946678,0.590900855899111,0.367245657568238
"2558","1.840.A.3C",30.9408222222222,1425.32093480075,76,11.6876638888889,774.554056380557,0.377742511331668,0.543424317617866
"2563","1.841.A.1",16.899751,368.532112670567,71,10.4251093333333,71.4428855656952,0.616879463687562,0.193857965451056
