"","PlotID","G","N"
"1","24.10.A.1",15.9937075555556,828.313059380486
"2","24.1001.A.1",36.2341902222222,451.434154138878
"3","24.1026.A.1",19.2041166666667,392.582192960009
"4","24.1033.A.1",14.5559611111111,1061.03295394597
"5","24.1037.A.1",24.3744717777778,373.200657667929
"6","24.1048.A.1",28.5847972222222,891.267681314614
"7","24.1058.A.1",34.585531,831.425422712061
"8","24.1064.A.1",23.530175,2652.15797168334
"9","24.1069.A.1",19.6334527777778,880.657351775154
"10","24.1077.A.1",30.94425,2387.32414637843
"11","24.1080.A.1",32.0054311111111,1359.67836271663
"12","24.1087.A.1",25.3194161111111,1308.18289668512
"13","24.1097.A.4",32.1825416666667,590.641677696589
"14","24.1099.A.1",17.0656875555556,103.556816305127
"15","24.1103.A.1",25.8721611111111,1960.93036995268
"16","24.114.A.1",36.7318053333333,856.182858304134
"17","24.1142.A.1",24.1342555555556,417.339628552081
"18","24.1149.A.1",27.765601,577.626340128185
"19","24.115.A.1",10.7551003333333,293.12803741014
"20","24.1150.A.1",28.4671432222222,1151.71590374322
"21","24.1159.A.1",35.4330527777778,870.047022235694
"22","24.1209.A.4",18.8172361111111,756.870173814791
"23","24.1212.A.1",23.7759613333333,467.986268220435
"24","24.1216.A.1",42.9826144444444,782.759377891073
"25","24.1248.A.4",23.1075172222222,186.883270955017
"26","24.1261.A.1",22.645,930.172222959299
"27","24.1262.A.4",29.6387822222222,677.080495678054
"28","24.1271.A.4",18.7017527777778,449.17061717046
"29","24.1272.A.4",22.4023333333333,1043.3490713802
"30","24.1274.A.1",29.3220333333333,962.003211577678
"31","24.1275.A.1",19.5045388888889,449.17061717046
"32","24.1277.A.4",35.52065,1750.70437401085
"33","24.1279.A.1",29.4911227777778,740.318059733234
"34","24.128.A.1",42.8463184444444,1402.8270361771
"35","24.1289.A.1",41.0127972222222,1283.84987427462
"36","24.1290.A.4",29.2123861111111,618.935889801815
"37","24.1292.A.4",20.8302277777778,569.42101861767
"38","24.1323.A.1",37.9957543333333,1099.79602453013
"39","24.1326.A.1",13.3351184444444,192.542113376062
"40","24.1332.A.1",40.7624292222222,196.64477413132
"41","24.1336.A.1",26.7516638888889,785.164385920017
"42","24.1348.A.4",31.5159666666667,778.090832893711
"43","24.1349.A.1",38.1671638888889,1237.87177960363
"44","24.1353.A.1",26.7574111111111,1665.82173769517
"45","24.1354.A.1",11.89675,505.759041380912
"46","24.1357.A.1",43.2885461111111,2965.37489968819
"47","24.136.A.1",46.6906783333333,1403.53439147973
"48","24.137.A.1",20.2839898888889,140.197820981394
"49","24.1370.A.1",29.0512277777778,1301.53375684039
"50","24.1399.A.1",17.2116444444444,282.942121052258
"51","24.1444.A.1",26.1182973333333,317.036646639056
"52","24.1446.A.4",34.6369521111111,655.435423417557
"53","24.1451.A.1",22.7170448888889,715.98503732274
"54","24.1453.A.1",23.2298422222222,794.501475914741
"55","24.147.A.1",49.3149974444444,1013.35720654866
"56","24.1476.A.1",19.1928066666667,866.085832540963
"57","24.1487.A.1",18.9167835555556,140.480763102446
"58","24.1492.A.1",37.717846,2059.11128595781
"59","24.1495.A.1",19.8049235555556,221.543680783918
"60","24.1505.A.1",10.55785,668.45076098596
"61","24.152.A.1",18.2348631111111,201.879203370786
"62","24.1548.A.1",24.4853833333333,1351.04862802453
"63","24.1569.A.1",18.8656808888889,263.984998941757
"64","24.1577.A.1",15.2826138888889,505.759041380912
"65","24.1579.A.1",23.9987833333333,744.279249427966
"66","24.1597.A.1",24.5796307777778,427.525544909962
"67","24.1673.A.1",10.5450777777778,141.471060526129
"68","24.1681.A.1",30.3219325555556,511.559354862483
"69","24.1711.A.4",41.0837593333333,1539.48808064534
