"","Pvalor","PlotID"
"348","9.02746058153307e-21","1 . 989"
"349","5.40482259625094e-30","1 . 992"
"353","7.76467937092736e-34","1 . 1006"
"354","1.7763546884226e-19","1 . 1011"
"355","4.07372544143477e-18","1 . 1025"
"356","6.95026669804709e-18","1 . 1027"
"357","1.63725202013397e-11","1 . 1033"
"359","6.43830501187838e-20","1 . 1037"
"360","1.07507814868994e-33","1 . 1039"
"366","7.66660083605815e-36","1 . 1047"
"368","2.12810575364738e-25","1 . 1050"
"371","7.22109945091204e-22","1 . 1053"
"372","1.8431057541871e-10","1 . 1054"
"373","1.03462061932319e-14","1 . 1055"
"375","6.22001638763485e-11","1 . 1058"
"376","3.32159438884452e-24","1 . 1066"
"378","4.0284682130781e-24","1 . 1071"
"380","7.76110490454234e-33","1 . 1079"
"382","2.93480081931616e-39","1 . 1085"
"385","2.36968441888745e-18","1 . 1091"
"386","2.0684114207717e-15","1 . 1092"
"388","2.79882927185727e-19","1 . 1095"
"389","1.38506265612212e-07","1 . 1098"
"392","4.06868528299426e-28","1 . 1104"
"393","1.53890606992452e-10","1 . 1105"
"394","2.37254585175528e-11","1 . 1109"
"395","3.07036873043817e-27","1 . 1111"
"397","7.77496845760436e-18","1 . 1115"
"399","3.14780444883053e-14","1 . 1117"
"400","1.25847622724346e-15","1 . 1118"
"401","1.65392904247642e-58","1 . 1122"
"402","2.80686777788745e-05","1 . 1125"
"404","1.88096609416394e-10","1 . 1131"
"405","5.36139676841483e-11","1 . 1133"
"408","2.74586463206669e-29","1 . 1145"
"409","1.19506131505348e-15","1 . 1146"
"411","1.04865415818339e-14","1 . 1148"
"412","5.26811192075007e-16","1 . 1150"
"413","1.59201896348827e-15","1 . 1155"
"415","9.6415883768069e-10","1 . 1158"
"416","1.32122485751491e-09","1 . 1159"
"417","4.76586463975033e-11","1 . 1160"
"418","9.29850505336891e-24","1 . 1161"
"419","3.309299211925e-37","1 . 1163"
"421","2.62821528676498e-12","1 . 1167"
"424","4.21659953180073e-08","1 . 1177"
"425","2.51611703063777e-16","1 . 1178"
"426","1.2580191066105e-09","1 . 1180"
"427","1.84064060072052e-12","1 . 1182"
"428","1.1663549532118e-09","1 . 1185"
"429","8.56847290256186e-20","1 . 1187"
"430","1.33346192989514e-13","1 . 1195"
"431","6.43250851941438e-55","1 . 1198"
"432","1.41122431429194e-18","1 . 1202"
"435","1.7629452752362e-28","1 . 1208"
"437","1.4080172764436e-24","1 . 1213"
"438","2.00934010034647e-28","1 . 1219"
"439","4.87352224896913e-46","1 . 1221"
"440","1.85810641181558e-22","1 . 1224"
"442","3.10157119932933e-24","1 . 1227"
"444","7.34073862147423e-48","1 . 1229"
"445","8.18064096815041e-26","1 . 1231"
"446","8.91471888007383e-18","1 . 1236"
"447","1.95127259562884e-06","1 . 1237"
"448","4.68906726354898e-37","1 . 1242"
"449","1.13628888472184e-22","1 . 1249"
"450","1.08892793153443e-34","1 . 1251"
"451","6.18989444861494e-27","1 . 1253"
"452","8.06807510842031e-28","1 . 1254"
"453","5.57030757053171e-17","1 . 1255"
"454","3.3732897122138e-27","1 . 1256"
"455","7.37582973356213e-18","1 . 1258"
"456","3.03521137029579e-22","1 . 1262"
"458","6.73234720956196e-20","1 . 1266"
"459","3.6830423546203e-22","1 . 1267"
"460","1.07237439141763e-30","1 . 1268"
"462","2.31723481825809e-14","1 . 1278"
"463","9.24532350450163e-22","1 . 1279"
"464","1.5730276117495e-23","1 . 1280"
"465","1.26977941477259e-12","1 . 1281"
"466","1.12008366625126e-12","1 . 1283"
"468","1.3252012535754e-36","1 . 1289"
"469","9.0413645966581e-18","1 . 1291"
"470","5.55776632386737e-09","1 . 1292"
"471","9.79860036136748e-33","1 . 1293"
"472","3.14712324640973e-15","1 . 1295"
"473","4.42344114260781e-23","1 . 1299"
"474","9.21841112753235e-19","1 . 1300"
"475","3.4793338133475e-17","1 . 1301"
"477","1.27791035402537e-15","1 . 1324"
"478","2.33257585323349e-17","1 . 1333"
"480","2.2344233205776e-08","1 . 1337"
"481","5.06301614044334e-28","1 . 1339"
"482","7.9813661692958e-17","1 . 1348"
"483","1.5630051837721e-21","1 . 1352"
"484","1.16513340165866e-22","1 . 1353"
"485","9.24112556769093e-23","1 . 1354"
"486","1.66974654835808e-26","1 . 1356"
"487","1.84624289023946e-14","1 . 1365"
"488","7.04320939959995e-18","1 . 1367"
"490","3.74780012142588e-20","1 . 1370"
"491","1.88871652344241e-36","1 . 1371"
"492","1.2597300352163e-38","1 . 1381"
"493","1.06123237911784e-12","1 . 1384"
"494","6.01949264710938e-16","1 . 1385"
"495","2.27617053148549e-24","1 . 1389"
"496","1.26563931138357e-21","1 . 1390"
"497","3.31078809759115e-24","1 . 1392"
"498","1.43014401722593e-16","1 . 1397"
"499","5.65089127565202e-36","1 . 1398"
"504","3.44659763961486e-24","1 . 1410"
"505","3.79316869280927e-21","1 . 1411"
"507","1.15631806640781e-18","1 . 1416"
"508","2.77921711512402e-38","1 . 1417"
"510","6.54061557178775e-19","1 . 1421"
"511","9.26091900047853e-23","1 . 1426"
"512","7.70621431094572e-49","1 . 1429"
"514","8.12072524177579e-18","1 . 1442"
"515","1.16199848619884e-26","1 . 1445"
"518","5.73941662249032e-32","1 . 1461"
"519","9.88276784536062e-40","1 . 1463"
"520","2.950416308023e-26","1 . 1466"
"521","5.81387734847004e-19","1 . 1469"
"522","0.00023475403379297","1 . 1470"
"523","6.56885443146364e-12","1 . 1473"
"525","4.19405920705784e-15","1 . 1478"
"526","1.43346623595585e-25","1 . 1479"
"527","2.84164697594707e-19","1 . 1480"
"528","9.98234857904067e-21","1 . 1486"
"529","1.92181393559585e-17","2 . 1"
"531","9.6743061551476e-21","2 . 3"
"537","1.32447598170019e-34","2 . 67"
"538","1.12015025943223e-18","2 . 71"
"539","2.21801732508301e-19","2 . 72"
"544","1.28481119378411e-33","2 . 134"
"545","6.4510849001073e-16","2 . 155"
"546","3.49214306231225e-18","2 . 157"
"548","7.00390722896586e-19","2 . 175"
"550","3.3456502416942e-17","2 . 221"
"551","4.15325792698661e-16","2 . 223"
"554","3.30840895426497e-19","2 . 308"
"556","7.28613151456732e-35","2 . 339"
"559","5.36858060638468e-16","2 . 455"
"561","8.50823599212466e-15","2 . 461"
"568","7.83759512980742e-27","2 . 484"
"569","3.64487557122514e-21","2 . 509"
"571","2.22026472490888e-21","2 . 563"
"572","1.78297872889181e-10","2 . 566"
"574","3.06506651497814e-23","2 . 593"
"575","6.27113031888433e-17","2 . 598"
"577","3.87402547068175e-27","2 . 630"
"580","2.09521730211656e-26","2 . 636"
"587","2.44612701583738e-50","2 . 746"
"588","1.52996252500597e-14","2 . 750"
"589","6.34228076929527e-11","2 . 753"
"590","6.79127659531855e-21","2 . 755"
"591","2.3711873186342e-12","2 . 763"
"592","6.83201896907398e-25","2 . 766"
"593","2.76857295424223e-20","2 . 774"
"594","2.05777856392878e-28","2 . 775"
"595","3.80931400919593e-22","2 . 783"
"596","5.93971417164806e-13","2 . 784"
"597","4.91992796558274e-11","2 . 785"
"599","5.10785133062481e-24","2 . 799"
"601","6.75919560881359e-12","2 . 804"
"602","7.07835807269869e-18","2 . 807"
"603","1.13849078099759e-17","2 . 811"
"604","2.25649047599585e-21","2 . 812"
"605","9.73940934323407e-40","2 . 821"
"606","6.89852770735873e-21","2 . 826"
"607","5.93217203178569e-13","2 . 835"
"608","3.62667049863408e-20","2 . 853"
"609","3.81253604939913e-14","2 . 854"
"610","2.26515190899024e-21","2 . 859"
"611","2.81429433941187e-17","2 . 860"
"612","1.64894166929368e-19","2 . 862"
"613","1.27754012812595e-11","2 . 864"
"614","8.63327742743591e-14","2 . 871"
"616","1.67292843974284e-27","2 . 874"
"618","2.94410435198845e-26","2 . 877"
"619","2.92561290894603e-08","2 . 881"
"620","7.97921704121984e-19","2 . 882"
"622","7.31557474448791e-22","2 . 884"
"623","3.3857913344107e-22","2 . 886"
"624","3.3256206970521e-19","2 . 888"
"626","6.18654094906785e-18","2 . 891"
"627","1.32935382565876e-27","2 . 894"
"629","9.18046202087037e-25","2 . 900"
"630","3.71009940612682e-21","2 . 901"
"632","1.11682347649804e-19","2 . 915"
"633","5.53844734352688e-15","2 . 917"
"634","3.37846443673308e-11","2 . 920"
"635","1.0221131040509e-21","2 . 922"
"636","3.08382421220661e-08","2 . 927"
"637","1.07716151105045e-10","2 . 930"
"639","1.44098920797653e-17","2 . 933"
"640","6.15388310215382e-14","2 . 934"
"641","2.55449345901548e-09","2 . 935"
"642","1.50420456661842e-20","2 . 936"
"643","8.17789918617365e-08","2 . 943"
"644","4.78500923708676e-17","2 . 945"
"645","1.45663006558214e-11","2 . 947"
"646","4.66785253506244e-13","2 . 949"
"647","1.07742022421891e-19","2 . 950"
"648","2.26228434046242e-14","2 . 951"
"649","1.00678581533798e-21","2 . 952"
"651","6.16424953260151e-16","2 . 962"
"652","3.06641461241206e-11","2 . 964"
"653","8.40558997918052e-15","2 . 965"
"656","1.36902406975911e-23","2 . 984"
"657","6.70904121010786e-23","2 . 998"
"659","4.32923716882723e-20","2 . 1010"
"661","2.12024517617599e-16","2 . 1022"
"662","8.7838259236611e-18","2 . 1023"
"663","2.99137686787502e-19","2 . 1024"
"667","2.52388711076093e-17","2 . 1050"
"668","2.24794400249843e-13","2 . 1054"
"669","2.50480039541019e-08","2 . 1058"
"670","6.05467775694771e-07","2 . 1070"
"671","2.88992697090054e-18","2 . 1072"
"673","3.12347465836207e-18","2 . 1076"
"674","2.82199929837735e-09","2 . 1080"
"675","9.69537242325614e-16","2 . 1084"
"676","3.22838135749971e-23","2 . 1093"
"678","1.40922397254271e-18","2 . 1103"
"679","1.50458829809364e-20","2 . 1105"
"680","5.44480962679611e-19","2 . 1164"
"682","2.59473429790114e-17","2 . 1170"
"683","1.51937599659749e-24","2 . 1171"
"684","2.73362140037625e-19","2 . 1174"
"685","1.96916649818173e-18","2 . 1180"
"687","2.55473614466323e-07","2 . 1182"
"688","5.23997473728006e-09","2 . 1183"
"689","7.53551376329394e-23","2 . 1187"
"690","5.55898603979753e-33","2 . 1193"
"691","7.35378803686162e-19","2 . 1194"
"692","1.22797896123534e-26","2 . 1195"
"693","4.94864512760666e-22","2 . 1196"
"697","1.15588525552963e-28","2 . 1215"
"698","3.2205906645113e-30","2 . 1220"
"699","4.24696467939771e-16","2 . 1226"
"700","2.53607723579436e-09","2 . 1232"
"701","1.30445271913079e-27","2 . 1236"
"702","4.76423580576854e-11","2 . 1239"
"703","2.83625089201419e-17","2 . 1242"
"705","1.45396558752279e-19","2 . 1245"
"706","6.02669064479841e-31","2 . 1246"
"707","1.71640871137567e-17","2 . 1253"
"709","5.14029176817296e-07","2 . 1259"
"710","2.81747986486929e-16","2 . 1261"
"712","5.53515748927605e-19","2 . 1264"
"713","1.0305306174134e-11","2 . 1272"
"714","9.3872096169604e-22","2 . 1274"
"716","3.8188580888902e-09","2 . 1280"
"719","1.51536815148945e-24","2 . 1287"
"721","1.41970252777299e-05","2 . 1295"
"725","9.69234254201901e-36","2 . 1305"
"726","2.46449624406538e-22","2 . 1310"
"728","3.20935468570738e-20","2 . 1318"
"729","9.6296009848164e-18","2 . 1327"
"730","7.07071489221963e-19","2 . 1329"
"731","1.66755954631307e-20","2 . 1332"
"732","3.95278543047216e-10","2 . 1336"
"734","5.97331169352254e-29","2 . 1354"
"735","1.08779813511463e-13","2 . 1357"
"736","7.90353340423528e-19","2 . 1363"
"738","1.57180546470495e-18","2 . 1365"
"739","9.15013018999107e-18","2 . 1370"
"740","4.25446049308166e-17","2 . 1378"
"745","4.32151056302815e-21","2 . 1449"
"747","1.21131528008963e-31","2 . 1466"
"750","3.24559498376616e-23","2 . 1572"
"751","1.59014676546871e-20","2 . 1573"
"752","1.02520229000801e-19","2 . 1574"
"755","2.86694032348833e-14","2 . 1582"
"756","4.74633872611076e-21","2 . 1585"
"757","6.46909194950199e-29","2 . 1592"
"759","1.96110186817736e-23","2 . 1595"
"760","2.83668150658612e-17","2 . 1597"
"761","1.89550540745746e-09","2 . 1600"
"762","1.03632082581693e-20","2 . 1601"
"765","4.91210580450727e-22","2 . 1615"
"767","1.04934829930818e-30","2 . 1632"
"769","6.12457194965596e-21","2 . 1643"
"770","2.14520794267687e-20","2 . 1647"
"772","4.53148424810305e-08","2 . 1649"
"773","4.98831796251857e-21","2 . 1653"
"775","5.158017589639e-23","2 . 1668"
"776","9.64681102207981e-20","2 . 1669"
"777","8.21909475843778e-38","2 . 1686"
"778","1.40312213483145e-09","2 . 1697"
"783","7.70323781274896e-08","2 . 1719"
"784","9.92204628343636e-25","2 . 1739"
"785","5.77688652711325e-17","2 . 1742"
"786","2.0037237117333e-18","2 . 1751"
"787","6.63793608805155e-27","2 . 1755"
"788","1.68419164013673e-28","2 . 1757"
"789","2.13018193211428e-12","2 . 1775"
"790","2.44443437188631e-24","2 . 1777"
"791","1.39988291973825e-29","2 . 1778"
"792","4.26185862273565e-31","2 . 1785"
"793","5.94455620994727e-25","2 . 1789"
"794","6.79170800208508e-17","2 . 1800"
"795","2.11822297210828e-25","2 . 1802"
"796","1.51286168734747e-36","2 . 1803"
"797","1.63956939648255e-18","2 . 1804"
"798","2.32745560667639e-11","2 . 1808"
"799","4.43554215971998e-15","2 . 1809"
"800","2.53789370368039e-27","2 . 1810"
"801","5.50169487844096e-33","2 . 1811"
"802","1.95932766593848e-28","2 . 1812"
"803","2.12246954326474e-16","2 . 1815"
"804","6.89375249227927e-15","2 . 1820"
"805","3.38205233780819e-12","2 . 1829"
"808","1.46310677178573e-26","3 . 42"
"811","3.49325729595775e-32","3 . 57"
"812","4.12854865142701e-25","3 . 72"
"813","1.85253832786146e-21","3 . 74"
"815","4.8565202383478e-18","3 . 93"
"821","6.51443167429344e-15","3 . 134"
"822","3.97166618739517e-21","3 . 138"
"823","4.33281400245174e-27","3 . 143"
"825","1.57886307333231e-14","3 . 148"
"827","3.44597939798597e-18","3 . 152"
"828","2.84864620556932e-16","3 . 153"
"829","1.13761115488322e-27","3 . 156"
"830","1.38847915409121e-17","3 . 158"
"831","4.53811823945158e-19","3 . 159"
"834","6.08482968721735e-26","3 . 211"
"835","2.21941050973893e-21","3 . 224"
"840","7.35594325332057e-25","3 . 264"
"843","2.6814434977088e-18","3 . 278"
"844","1.63256892863657e-17","3 . 279"
"845","1.30508916725595e-18","3 . 303"
"846","8.03672512900914e-24","3 . 310"
"847","1.76979844302437e-30","3 . 320"
"858","8.51465338337416e-18","3 . 411"
"859","3.82394221226536e-10","3 . 414"
"860","4.03192673243619e-08","3 . 415"
"861","7.77616574416712e-22","3 . 416"
"862","2.12678093275715e-10","3 . 417"
"867","3.25900648062552e-11","3 . 465"
"868","9.40148334447852e-15","3 . 482"
"875","1.34246942846655e-34","3 . 537"
"876","1.1749048779313e-15","3 . 552"
"877","1.99274333352282e-25","3 . 573"
"880","4.24729369363614e-27","3 . 620"
"881","1.38011267955807e-26","3 . 639"
"883","1.47522557025977e-22","3 . 680"
"884","2.12840245678004e-22","3 . 681"
"885","1.4378180224941e-22","3 . 689"
"887","8.48821103674147e-28","3 . 763"
"892","4.27871960590809e-26","3 . 956"
"898","7.87954296323391e-11","3 . 1017"
"899","2.32158354790646e-18","3 . 1021"
"901","3.9164364693833e-15","3 . 1041"
"903","5.20358622259977e-19","3 . 1075"
"904","7.42125789959421e-20","3 . 1093"
"911","2.40882177985974e-15","4 . 56"
"913","3.21040625350479e-11","4 . 65"
"915","7.93828242726231e-13","4 . 81"
"917","2.77447829442112e-16","4 . 83"
"921","4.55699691889418e-14","4 . 118"
"922","2.6746813902064e-23","4 . 129"
"923","5.3999153754804e-19","4 . 134"
"926","1.12878628186576e-23","4 . 144"
"928","6.94717395212178e-24","4 . 154"
"930","9.49979340186297e-28","4 . 159"
"931","1.42863590634982e-20","4 . 161"
"932","1.95464007151139e-15","4 . 163"
"934","5.1855023839293e-25","4 . 170"
"938","5.89564713068093e-28","4 . 179"
"942","1.1353954947863e-22","4 . 196"
"945","3.06373021869342e-19","4 . 310"
"946","8.23356745152014e-20","4 . 311"
"947","1.32087504742317e-23","4 . 313"
"949","2.07552168624472e-10","4 . 320"
"951","7.4923094532687e-20","4 . 329"
"953","5.60189596033598e-27","4 . 336"
"954","7.58659074407904e-24","4 . 345"
"956","8.42552848017596e-28","4 . 358"
"959","5.83072945980434e-25","4 . 364"
"961","3.93353312929503e-35","4 . 385"
"963","4.79219621285509e-29","4 . 390"
"970","2.34593709710461e-31","4 . 451"
"974","8.91816723712114e-29","4 . 474"
"987","2.58162940444401e-33","4 . 551"
"993","4.0043326139863e-18","4 . 613"
"994","4.27107604464206e-13","4 . 621"
"995","1.11350900907978e-22","4 . 622"
"997","3.75904735193805e-28","4 . 643"
"998","2.4993657172725e-19","4 . 646"
"999","1.45167520228726e-27","4 . 651"
"1004","1.92034200760595e-25","4 . 699"
"1005","1.97113841430414e-27","4 . 700"
"1007","3.18256590193255e-31","4 . 711"
"1008","5.96344542635958e-29","4 . 717"
"1009","5.32945315987022e-15","4 . 719"
"1011","1.22038115016011e-25","4 . 724"
"1014","1.05484965236793e-31","4 . 733"
"1016","2.07850063021838e-26","4 . 741"
"1025","2.21421354765884e-43","4 . 795"
"1032","2.07437220489157e-28","4 . 856"
"1035","1.79251504040271e-23","4 . 863"
"1036","1.67047110855632e-23","4 . 866"
"1040","7.56549396008603e-44","4 . 877"
"1041","4.42147674231608e-24","4 . 878"
"1046","1.76702953394097e-05","4 . 893"
"1047","1.21270532777403e-15","4 . 897"
"1048","4.80035957423494e-36","4 . 907"
"1049","9.5873459209211e-34","4 . 908"
"1053","4.00520545354909e-55","4 . 969"
"1054","7.41368502368159e-35","4 . 971"
"1055","3.82465176466595e-39","4 . 978"
"1062","6.79819294545447e-32","4 . 1085"
"1066","2.52646892878526e-24","5 . 11"
"1068","1.1315330746261e-18","5 . 41"
"1072","7.28157617067546e-14","5 . 64"
"1073","2.84787464918539e-20","5 . 66"
"1078","1.55387975398948e-17","5 . 73"
"1082","1.65049813109689e-24","5 . 99"
"1083","5.07526132156119e-26","5 . 100"
"1091","1.04328280576925e-14","5 . 112"
"1092","4.90909000238843e-35","5 . 115"
"1103","1.28390924805514e-18","5 . 136"
"1105","1.6365639385572e-14","5 . 138"
"1118","2.45237212208285e-23","5 . 164"
"1121","3.25257033401517e-07","5 . 199"
