"","PlotID","G","N","Especie","G.e","N.e","porcentajeG","porcentejeN"
"84","24.1077.A.1",30.94425,2387.32414637843,21,25.0348,1750.70437401085,0.809029141116686,0.733333333333333
"85","24.1077.A.1",30.94425,2387.32414637843,43,5.90945,636.619772367581,0.190970858883314,0.266666666666667
"87","24.1080.A.1",32.0054311111111,1359.67836271663,43,13.4350283333333,747.816025941119,0.419773390543994,0.549994797627718
"88","24.1080.A.1",32.0054311111111,1359.67836271663,55,15.5627027777778,516.369370920372,0.486251934046749,0.379773176568515
"93","24.1087.A.1",25.3194161111111,1308.18289668512,21,20.8161938888889,1260.64862034834,0.82214352011672,0.963663890991673
"94","24.1087.A.1",25.3194161111111,1308.18289668512,626,4.50322222222222,47.5342763367794,0.17785647988328,0.036336109008327
"109","24.1097.A.4",32.1825416666667,590.641677696589,25,17.4721861111111,403.192522499468,0.542908832126459,0.682634730538922
"110","24.1097.A.4",32.1825416666667,590.641677696589,626,14.0999777777778,173.302049144508,0.438125053136557,0.293413173652695
"111","24.1099.A.1",17.0656875555556,103.556816305127,21,12.8433275555556,79.2237938946324,0.752581899425115,0.765027322404372
"113","24.1099.A.1",17.0656875555556,103.556816305127,826,2.94636,19.2400642315536,0.172648186040465,0.185792349726776
"118","24.1103.A.1",25.8721611111111,1960.93036995268,43,19.3039611111111,1637.52752558995,0.746128668115815,0.835076834283241
"119","24.1103.A.1",25.8721611111111,1960.93036995268,72,6.5682,323.402844362731,0.253871331884185,0.164923165716759
"138","24.114.A.1",36.7318053333333,856.182858304134,41,12.183184,62.388737692023,0.331679423035165,0.0728684732319894
"139","24.114.A.1",36.7318053333333,856.182858304134,71,24.5486213333333,793.794120612111,0.668320576964835,0.927131526768011
"141","24.1142.A.1",24.1342555555556,417.339628552081,21,20.1833777777778,360.751204341629,0.836295850572929,0.864406779661017
"142","24.1142.A.1",24.1342555555556,417.339628552081,25,3.95087777777778,56.5884242104517,0.163704149427071,0.135593220338983
"146","24.1149.A.1",27.765601,577.626340128185,21,11.3171055555556,339.53054526271,0.407594474744327,0.587803085966201
"147","24.1149.A.1",27.765601,577.626340128185,25,5.25083055555556,137.934284012976,0.189112800243566,0.238795003673769
"148","24.1149.A.1",27.765601,577.626340128185,626,11.1976648888889,100.161510852499,0.403292725012107,0.173401910360029
"149","24.115.A.1",10.7551003333333,293.12803741014,42,3.733892,10.1859163578813,0.347174074092785,0.0347490347490348
"150","24.115.A.1",10.7551003333333,293.12803741014,71,7.02120833333333,282.942121052258,0.652825925907215,0.965250965250965
"151","24.1150.A.1",28.4671432222222,1151.71590374322,25,13.88505,923.098669932993,0.487757057025692,0.801498587397126
"152","24.1150.A.1",28.4671432222222,1151.71590374322,626,14.5820932222222,228.617233810225,0.512242942974308,0.198501412602874
"156","24.1159.A.1",35.4330527777778,870.047022235694,21,10.5370694444444,353.677651315323,0.297379667242583,0.40650406504065
"157","24.1159.A.1",35.4330527777778,870.047022235694,25,23.6866944444444,502.222264867759,0.66849149558177,0.577235772357724
"192","24.1209.A.4",18.8172361111111,756.870173814791,25,13.436325,700.281749604339,0.714043492926476,0.925233644859813
"193","24.1209.A.4",18.8172361111111,756.870173814791,626,5.38091111111111,56.5884242104517,0.285956507073524,0.0747663551401869
"194","24.1212.A.1",23.7759613333333,467.986268220435,25,3.9583,254.647908947033,0.166483278825431,0.544135429262394
"195","24.1212.A.1",23.7759613333333,467.986268220435,626,19.8176613333333,213.338359273403,0.833516721174569,0.455864570737606
"198","24.1216.A.1",42.9826144444444,782.759377891073,25,23.5815166666667,555.273912565057,0.548629183484082,0.709380083137538
"199","24.1216.A.1",42.9826144444444,782.759377891073,626,19.4010977777778,227.485465326016,0.451370816515918,0.290619916862462
"219","24.1248.A.4",23.1075172222222,186.883270955017,57,10.5545182222222,89.9755944946182,0.456756912511227,0.481453444360333
"220","24.1248.A.4",23.1075172222222,186.883270955017,58,10.610824,50.9295817894065,0.459193599120017,0.272520817562453
"233","24.1261.A.1",22.645,930.172222959299,21,16.137275,452.707393683613,0.712619783616692,0.486692015209126
"234","24.1261.A.1",22.645,930.172222959299,43,6.507725,477.464829275686,0.287380216383308,0.513307984790875
"236","24.1262.A.4",29.6387822222222,677.080495678054,25,13.4303266666667,189.005336862909,0.453133552045773,0.279147513581279
"237","24.1262.A.4",29.6387822222222,677.080495678054,43,13.8095555555556,459.78094670992,0.465928574663287,0.679063936481404
"243","24.1271.A.4",18.7017527777778,449.17061717046,21,10.2880111111111,169.765272631355,0.55010945943718,0.377952755905512
"244","24.1271.A.4",18.7017527777778,449.17061717046,25,3.0651,60.1252007236049,0.163893728915189,0.133858267716535
"245","24.1271.A.4",18.7017527777778,449.17061717046,41,5.34864166666667,219.2801438155,0.285996811647631,0.488188976377953
"246","24.1272.A.4",22.4023333333333,1043.3490713802,21,15.4655166666667,424.413181578388,0.690352939425953,0.406779661016949
"248","24.1272.A.4",22.4023333333333,1043.3490713802,43,5.38755,572.957795130823,0.240490573898552,0.549152542372881
"249","24.1274.A.1",29.3220333333333,962.003211577678,21,15.5569138888889,548.200359538751,0.530553720884144,0.569852941176471
"250","24.1274.A.1",29.3220333333333,962.003211577678,25,13.7651194444444,413.802852038928,0.469446279115856,0.430147058823529
"251","24.1275.A.1",19.5045388888889,449.17061717046,21,9.40072222222222,258.184685460186,0.481976132620982,0.574803149606299
"252","24.1275.A.1",19.5045388888889,449.17061717046,25,10.1038166666667,190.985931710274,0.518023867379018,0.425196850393701
"253","24.1277.A.4",35.52065,1750.70437401085,21,17.1534916666667,438.560287631001,0.482916040856985,0.250505050505051
"254","24.1277.A.4",35.52065,1750.70437401085,25,6.70958333333333,198.059484736581,0.188892470530053,0.113131313131313
"255","24.1277.A.4",35.52065,1750.70437401085,43,11.657575,1114.08460164327,0.328191488612962,0.636363636363636
"256","24.1279.A.1",29.4911227777778,740.318059733234,21,17.817233,254.223495765454,0.604155804248514,0.343397668641315
"257","24.1279.A.1",29.4911227777778,740.318059733234,25,6.10922222222222,84.8826363156775,0.207154616263904,0.114656984521307
"260","24.128.A.1",42.8463184444444,1402.8270361771,42,16.4862833333333,181.507370655024,0.384777127461017,0.129386849536103
"261","24.128.A.1",42.8463184444444,1402.8270361771,71,26.3600351111111,1221.31966552207,0.615222872538983,0.870613150463897
"272","24.1289.A.1",41.0127972222222,1283.84987427462,21,19.8997361111111,449.17061717046,0.485207970655772,0.349862258953168
"273","24.1289.A.1",41.0127972222222,1283.84987427462,25,16.6861611111111,325.383439210097,0.406852549478628,0.253443526170799
"278","24.1290.A.4",29.2123861111111,618.935889801815,21,18.3069944444444,396.118969473162,0.626686035670372,0.64
"279","24.1290.A.4",29.2123861111111,618.935889801815,25,10.9053916666667,222.816920328653,0.373313964329628,0.36
"282","24.1292.A.4",20.8302277777778,569.42101861767,21,3.4575,109.64007190775,0.165984742792326,0.192546583850932
"283","24.1292.A.4",20.8302277777778,569.42101861767,25,17.3727277777778,459.78094670992,0.834015257207674,0.807453416149068
"303","24.1323.A.1",37.9957543333333,1099.79602453013,58,26.4578321111111,293.410979531192,0.6963365401039,0.266786724980705
"306","24.1323.A.1",37.9957543333333,1099.79602453013,576,7.08472222222222,442.097064144154,0.186460891395091,0.401980962181631
"307","24.1326.A.1",13.3351184444444,192.542113376062,72,9.22200177777778,19.2400642315536,0.691557545303976,0.0999265246142542
"308","24.1326.A.1",13.3351184444444,192.542113376062,255,2.39055,127.323954473516,0.179267249103133,0.661278471711977
"311","24.1332.A.1",40.7624292222222,196.64477413132,43,6.24200433333333,61.2569692078139,0.153131313624714,0.311510791366906
"312","24.1332.A.1",40.7624292222222,196.64477413132,72,34.5204248888889,135.387804923506,0.846868686375286,0.688489208633093
"316","24.1336.A.1",26.7516638888889,785.164385920017,21,21.624475,682.597867038573,0.808341308780482,0.869369369369369
"317","24.1336.A.1",26.7516638888889,785.164385920017,25,5.12718888888889,102.566518881444,0.191658691219518,0.130630630630631
"325","24.1348.A.4",31.5159666666667,778.090832893711,21,6.48767777777778,130.860730986669,0.205853681925599,0.168181818181818
"326","24.1348.A.4",31.5159666666667,778.090832893711,25,25.0282888888889,647.230101907041,0.794146318074401,0.831818181818182
"327","24.1349.A.1",38.1671638888889,1237.87177960363,21,18.4028472222222,604.788783749202,0.482164388105861,0.488571428571429
"328","24.1349.A.1",38.1671638888889,1237.87177960363,25,19.7643166666667,633.082995854428,0.517835611894139,0.511428571428571
"330","24.1353.A.1",26.7574111111111,1665.82173769517,43,18.7358,1160.06269631426,0.700209744589972,0.696390658174098
"331","24.1353.A.1",26.7574111111111,1665.82173769517,45,8.02161111111111,505.759041380912,0.299790255410028,0.303609341825902
"332","24.1354.A.1",11.89675,505.759041380912,43,8.295575,364.287980854783,0.697297581272196,0.72027972027972
"333","24.1354.A.1",11.89675,505.759041380912,45,3.601175,141.471060526129,0.302702418727804,0.27972027972028
"335","24.1357.A.1",43.2885461111111,2965.37489968819,21,13.88865,647.230101907041,0.320838911160269,0.218262487476743
"336","24.1357.A.1",43.2885461111111,2965.37489968819,43,29.3998961111111,2318.14479778115,0.679161088839731,0.781737512523258
"337","24.136.A.1",46.6906783333333,1403.53439147973,42,8.538084,5.09295817894065,0.182864852359716,0.00362866646507409
"339","24.136.A.1",46.6906783333333,1403.53439147973,71,37.2822423333333,1393.34847512185,0.798494339002071,0.992742667069852
"346","24.137.A.1",20.2839898888889,140.197820981394,42,16.706476,30.5577490736439,0.823628689006172,0.217961654894046
"347","24.137.A.1",20.2839898888889,140.197820981394,71,3.57751388888889,109.64007190775,0.176371310993828,0.782038345105954
"348","24.1370.A.1",29.0512277777778,1301.53375684039,21,24.0862527777778,887.730904801461,0.82909586341828,0.682065217391304
"349","24.1370.A.1",29.0512277777778,1301.53375684039,22,4.964975,413.802852038928,0.17090413658172,0.317934782608696
"363","24.1399.A.1",17.2116444444444,282.942121052258,21,9.35381111111111,141.471060526129,0.543458304713605,0.5
"364","24.1399.A.1",17.2116444444444,282.942121052258,25,7.85783333333333,141.471060526129,0.456541695286395,0.5
"394","24.1444.A.1",26.1182973333333,317.036646639056,25,10.1418222222222,173.302049144508,0.388303345075974,0.546630968317715
"395","24.1444.A.1",26.1182973333333,317.036646639056,626,15.9764751111111,143.734597494547,0.611696654924026,0.453369031682285
"396","24.1446.A.4",34.6369521111111,655.435423417557,25,5.55947777777778,137.934284012976,0.160507130071481,0.210446794733434
"398","24.1446.A.4",34.6369521111111,655.435423417557,626,28.3654743333333,390.177184931064,0.818936788731883,0.595294625512627
"408","24.1451.A.1",22.7170448888889,715.98503732274,25,10.2589888888889,201.596261249734,0.451598741784705,0.281564908120925
"410","24.1451.A.1",22.7170448888889,715.98503732274,626,7.44884444444444,113.176848420903,0.327896717239298,0.158071527366133
"413","24.1453.A.1",23.2298422222222,794.501475914741,25,6.16935555555556,70.7355302630646,0.26557888325448,0.089031339031339
"414","24.1453.A.1",23.2298422222222,794.501475914741,43,4.6549,636.619772367581,0.200384486277182,0.801282051282051
"415","24.1453.A.1",23.2298422222222,794.501475914741,626,12.4055866666667,87.1461732840956,0.534036630468337,0.10968660968661
"427","24.147.A.1",49.3149974444444,1013.35720654866,42,14.695264,15.278874536822,0.297987727091639,0.0150774815021639
"428","24.147.A.1",49.3149974444444,1013.35720654866,71,32.9367618888889,978.838267780288,0.667885300531418,0.965936060309926
"430","24.1476.A.1",19.1928066666667,866.085832540963,41,7.14952333333333,183.48796550239,0.372510569063896,0.211858869650441
"431","24.1476.A.1",19.1928066666667,866.085832540963,43,12.0432833333333,682.597867038573,0.627489430936104,0.788141130349559
"432","24.1487.A.1",18.9167835555556,140.480763102446,626,8.63662355555556,94.6441394919804,0.456558776506121,0.673716012084592
"433","24.1487.A.1",18.9167835555556,140.480763102446,826,7.014196,30.5577490736439,0.370792211022579,0.217522658610272
"434","24.1487.A.1",18.9167835555556,140.480763102446,926,3.265964,15.278874536822,0.1726490124713,0.108761329305136
"435","24.1492.A.1",37.717846,2059.11128595781,626,29.5281388888889,2005.35228295788,0.782869172563271,0.97389213328753
"436","24.1492.A.1",37.717846,2059.11128595781,926,8.18970711111111,53.7590029999291,0.217130827436729,0.0261078667124699
"441","24.1495.A.1",19.8049235555556,221.543680783918,826,13.5202448888889,109.215658726172,0.682670894990467,0.492975734355045
"442","24.1495.A.1",19.8049235555556,221.543680783918,926,3.503312,20.3718327157626,0.176890963005877,0.0919540229885057
"448","24.1505.A.1",10.55785,668.45076098596,43,4.51725,286.478897565412,0.427856997400039,0.428571428571429
"449","24.1505.A.1",10.55785,668.45076098596,45,6.0406,381.971863420549,0.572143002599961,0.571428571428571
"455","24.152.A.1",18.2348631111111,201.879203370786,42,15.4166715555556,182.639139139233,0.845450358558582,0.904695164681149
"456","24.152.A.1",18.2348631111111,201.879203370786,71,2.81819155555556,19.2400642315536,0.154549641441418,0.0953048353188507
"462","24.1548.A.1",24.4853833333333,1351.04862802453,21,17.994275,827.605704077856,0.73489864361255,0.612565445026178
"463","24.1548.A.1",24.4853833333333,1351.04862802453,43,6.49110833333333,523.442923946678,0.26510135638745,0.387434554973822
"470","24.1569.A.1",18.8656808888889,263.984998941757,21,10.3296555555556,173.302049144508,0.547536853633483,0.656484458735263
"472","24.1569.A.1",18.8656808888889,263.984998941757,626,6.72535866666667,44.7048551262568,0.356486400161026,0.169346195069668
"477","24.1577.A.1",15.2826138888889,505.759041380912,21,11.31615,381.971863420549,0.740459065593964,0.755244755244755
"478","24.1577.A.1",15.2826138888889,505.759041380912,25,3.96646388888889,123.787177960363,0.259540934406036,0.244755244755245
"479","24.1579.A.1",23.9987833333333,744.279249427966,21,14.7562777777778,526.979700459831,0.614876078208594,0.708040296521574
"481","24.1579.A.1",23.9987833333333,744.279249427966,626,6.04813888888889,93.5123710077714,0.252018562978077,0.125641513020338
"491","24.1597.A.1",24.5796307777778,427.525544909962,21,13.9898583333333,332.456992236404,0.569164706329984,0.777630708140304
"493","24.1597.A.1",24.5796307777778,427.525544909962,926,9.53230577777778,80.9214466209459,0.387813220790763,0.189278623428193
"524","24.1673.A.1",10.5450777777778,141.471060526129,626,2.06796666666667,42.4413181578388,0.196107293871706,0.3
"525","24.1673.A.1",10.5450777777778,141.471060526129,826,8.47711111111111,99.0297423682904,0.803892706128294,0.7
"530","24.1681.A.1",30.3219325555556,511.559354862483,626,7.31356944444444,251.111132433879,0.241197338957357,0.49087389380531
"531","24.1681.A.1",30.3219325555556,511.559354862483,826,19.4075288888889,221.968093965497,0.640049207065895,0.433904867256637
"546","24.1711.A.4",41.0837593333333,1539.48808064534,58,29.5613676666667,1051.41292183019,0.719539013623859,0.68296269068186
"547","24.1711.A.4",41.0837593333333,1539.48808064534,257,11.0551916666667,456.244170196767,0.269089096179595,0.296360963058261
"566","24.1734.A.1",10.9343705555556,263.277643639126,44,3.13185277777778,123.787177960363,0.286422776863597,0.470177324019344
"567","24.1734.A.1",10.9343705555556,263.277643639126,45,7.80251777777778,139.490465678763,0.713577223136403,0.529822675980655
"577","24.183.A.1",19.3371762222222,445.209427475729,42,9.34622222222222,135.95368916561,0.483329215952512,0.305370193835399
"578","24.183.A.1",19.3371762222222,445.209427475729,71,8.76662066666667,280.961526204893,0.453355782970633,0.631077216396568
"593","24.2009.A.1",28.1954622222222,451.434154138878,54,8.70780177777778,89.9755944946182,0.308836993312872,0.199310560952679
"594","24.2009.A.1",28.1954622222222,451.434154138878,58,9.895548,86.0144047998865,0.350962432252692,0.190535882168599
"596","24.2009.A.1",28.1954622222222,451.434154138878,357,6.78117777777778,251.111132433879,0.240505997891859,0.556251958633657
"598","24.201.A.1",47.0536615555556,1195.9963456879,41,27.3006804444444,258.467627581238,0.580203103050991,0.21611071682044
"600","24.201.A.1",47.0536615555556,1195.9963456879,273,12.03307,414.08579415998,0.255730789107512,0.346226638277738
"606","24.2017.A.1",11.7405,1273.23954473516,43,8.9169,891.267681314614,0.759499169541331,0.7
"607","24.2017.A.1",11.7405,1273.23954473516,255,2.8236,381.971863420549,0.240500830458669,0.3
"612","24.2023.A.4",27.8183996666667,1587.16382804264,273,18.9668996666667,823.220101201546,0.68181131531422,0.518673678580979
"613","24.2023.A.4",27.8183996666667,1587.16382804264,378,8.8515,763.943726841098,0.31818868468578,0.481326321419021
"615","24.2026.A.1",27.1828181111111,1214.24611249577,42,16.3681421111111,599.271412388683,0.602150301127923,0.493533729465222
"616","24.2026.A.1",27.1828181111111,1214.24611249577,43,10.814676,614.974700107084,0.397849698872077,0.506466270534778
"618","24.2028.A.4",38.3852926666667,2032.37325551837,273,24.4126954444444,653.030415388612,0.635990863908253,0.321314214116664
"619","24.2028.A.4",38.3852926666667,2032.37325551837,378,13.9725972222222,1379.34284012976,0.364009136091747,0.678685785883336
"621","24.2029.A.1",25.5231384444444,943.894915830334,273,10.7771967777778,271.90737833122,0.422252020504305,0.288069544364508
"623","24.2029.A.1",25.5231384444444,943.894915830334,378,9.26918055555555,470.39127624938,0.363167741919025,0.498351318944844
"628","24.2035.A.1",10.07968,67.906109052542,43,6.09770177777778,34.5189387683755,0.604949936682293,0.508333333333333
"629","24.2035.A.1",10.07968,67.906109052542,54,2.509056,5.09295817894065,0.248922188005968,0.075
"634","24.2037.A.1",21.2458535555556,335.427884507452,58,5.39413,78.9408517735801,0.25389095269319,0.235343736819907
"636","24.2037.A.1",21.2458535555556,335.427884507452,255,6.18592088888889,52.6272345157201,0.291158972394938,0.156895824546605
"637","24.2037.A.1",21.2458535555556,335.427884507452,257,7.51820266666667,44.7048551262568,0.35386682144859,0.133277098270772
"643","24.2046.A.1",11.3778,1209.5775674984,43,4.543125,381.971863420549,0.399297315825555,0.315789473684211
"644","24.2046.A.1",11.3778,1209.5775674984,357,6.834675,827.605704077856,0.600702684174445,0.684210526315789
"675","24.208.A.4",13.5072264444444,776.110238046345,273,10.6664264444444,394.138374625796,0.789682951442009,0.50783813343055
"676","24.208.A.4",13.5072264444444,776.110238046345,378,2.8408,381.971863420549,0.210317048557991,0.492161866569449
"685","24.2084.A.1",10.507896,606.34496541499,58,2.676496,5.09295817894065,0.254712836899033,0.00839944003733084
"686","24.2084.A.1",10.507896,606.34496541499,215,4.30515,541.126806512444,0.409706186661916,0.892440503966402
"687","24.2084.A.1",10.507896,606.34496541499,657,3.52625,60.1252007236049,0.335580976439051,0.0991600559962669
"700","24.2095.A.1",40.2123792222222,294.118334833823,43,14.9130532222222,161.418480060313,0.370857271085839,0.548821548821549
"701","24.2095.A.1",40.2123792222222,294.118334833823,58,7.166828,34.5189387683755,0.178224420902692,0.117364117364117
"702","24.2095.A.1",40.2123792222222,294.118334833823,72,13.71024,10.1859163578813,0.340945755142571,0.0346320346320346
"706","24.2098.A.1",15.5879155555556,790.964699401588,41,7.02276,30.5577490736439,0.450525920221391,0.0386335181541764
"709","24.2098.A.1",15.5879155555556,790.964699401588,74,3.7043,636.619772367581,0.237639213966603,0.804864961545341
"724","24.212.A.4C",21.8092333333333,916.025116906686,21,4.23465,190.985931710274,0.194167760749652,0.208494208494208
"725","24.212.A.4C",21.8092333333333,916.025116906686,25,16.7464944444444,710.892079143799,0.767862592347482,0.776061776061776
"740","24.2138.A.1",13.9894833333333,912.488340393533,43,6.77920555555556,102.566518881444,0.484592989892804,0.112403100775194
"741","24.2138.A.1",13.9894833333333,912.488340393533,65,6.5765,795.774715459477,0.470103136999341,0.872093023255814
"748","24.214.A.1",27.548521,2551.57204764927,65,4.1356,509.295817894065,0.150120581790943,0.199600798403194
"749","24.214.A.1",27.548521,2551.57204764927,273,17.362175,1432.39448782706,0.63023982303805,0.561377245508982
"751","24.2140.A.1",21.444665,1442.58040418494,45,8.85795,986.760647169751,0.413060777587339,0.684024713150927
"752","24.2140.A.1",21.444665,1442.58040418494,68,3.439975,445.633840657307,0.160411692138814,0.308914386584289
"753","24.2140.A.1",21.444665,1442.58040418494,72,9.14674,10.1859163578813,0.426527530273847,0.00706090026478376
"755","24.2143.A.1",13.86712,45.8366236104659,43,2.19564,10.1859163578813,0.15833424676501,0.222222222222222
"756","24.2143.A.1",13.86712,45.8366236104659,58,11.67148,35.6507072525846,0.84166575323499,0.777777777777778
"761","24.2149.A.1",11.37865,1273.23954473516,43,9.6464,1114.08460164327,0.847763135345581,0.875
"762","24.2149.A.1",11.37865,1273.23954473516,45,1.73225,159.154943091895,0.152236864654419,0.125
"774","24.2165.A.1",36.7230877777778,328.778744662724,54,9.87798955555555,217.299548968134,0.268985811196765,0.660929432013769
"775","24.2165.A.1",36.7230877777778,328.778744662724,58,19.280376,40.7436654315252,0.525020557004118,0.123924268502582
"783","24.2173.A.1",13.0259388888889,841.752810130469,21,3.299925,190.985931710274,0.253334905694578,0.226890756302521
"784","24.2173.A.1",13.0259388888889,841.752810130469,43,9.72601388888889,650.766878420194,0.746665094305422,0.773109243697479
"802","24.2196.A.1",20.1417502222222,607.476733899199,43,7.48805688888889,270.351196665433,0.371767935073854,0.445039590125757
"803","24.2196.A.1",20.1417502222222,607.476733899199,58,8.30429888888889,195.654476707637,0.412292814540358,0.322077317186772
"818","24.2207.A.1",21.9311,1368.7325105903,25,16.509425,1082.25361302489,0.752785997966358,0.790697674418605
"819","24.2207.A.1",21.9311,1368.7325105903,43,5.421675,286.478897565412,0.247214002033642,0.209302325581395
"820","24.221.A.4",22.1430712222222,534.760608788768,42,14.436249,156.325521881373,0.65195332910785,0.292328042328042
"821","24.221.A.4",22.1430712222222,534.760608788768,43,7.70682222222222,378.435086907396,0.34804667089215,0.707671957671958
"839","24.2228.A.1",15.8654138888889,508.871404712487,21,4.59915555555555,155.618166578742,0.289885633477013,0.305810397553517
"840","24.2228.A.1",15.8654138888889,508.871404712487,626,11.2662583333333,353.253238133745,0.710114366522987,0.694189602446483
"842","24.223.A.1",15.9630583333333,433.042916270481,42,5.71883333333333,102.566518881444,0.35825424012838,0.236850702384842
"844","24.223.A.1",15.9630583333333,433.042916270481,273,5.64699166666667,125.34335962615,0.353753744974726,0.289447892845475
"864","24.2246.A.1",12.39184,485.245737604623,57,4.7894,459.78094670992,0.386496274968043,0.947521865889213
"865","24.2246.A.1",12.39184,485.245737604623,58,7.60244,25.4647908947033,0.613503725031956,0.0524781341107872
"870","24.2252.A.1",11.9799611111111,643.693325393888,21,7.93301111111111,198.059484736581,0.662190055337779,0.307692307692308
"872","24.2252.A.1",11.9799611111111,643.693325393888,215,2.4177,381.971863420549,0.201812007366004,0.593406593406593
"875","24.2256.A.1",17.590463,759.558123964788,43,8.18223188888889,402.76810931789,0.465151593160958,0.530266343825666
"876","24.2256.A.1",17.590463,759.558123964788,72,6.34173111111111,38.4801284631071,0.360520988623842,0.0506612032035761
"877","24.2256.A.1",17.590463,759.558123964788,395,3.0665,318.309886183791,0.1743274182152,0.419072452970758
"878","24.2257.A.1",29.5222287777778,886.457665256725,43,18.4987305555556,786.720567585804,0.626603455138864,0.887488030641558
"879","24.2257.A.1",29.5222287777778,886.457665256725,72,11.0234982222222,99.7370976709211,0.373396544861136,0.112511969358442
"882","24.226.A.1",19.8096747777778,326.090794512728,42,3.95784444444444,56.5884242104517,0.199793509426227,0.17353579175705
"884","24.226.A.1",19.8096747777778,326.090794512728,255,4.15180266666667,33.3871702841665,0.209584595064837,0.102386117136659
"885","24.226.A.1",19.8096747777778,326.090794512728,273,7.87487833333333,179.951188989236,0.397526886315532,0.551843817787419
"891","24.2262.A.1",11.755725,661.377207959654,43,3.12929444444444,219.2801438155,0.266193233037047,0.331550802139037
"892","24.2262.A.1",11.755725,661.377207959654,72,8.62643055555555,442.097064144154,0.733806766962952,0.668449197860963
"896","24.2265.A.1",26.595306,611.43792359393,58,15.6933325555556,355.23383298111,0.590079037088558,0.580981027302175
"897","24.2265.A.1",26.595306,611.43792359393,72,5.280804,5.09295817894065,0.198561505552897,0.00832947709393799
"900","24.2268.A.1",56.2215257777778,920.127777661944,55,18.4295758888889,275.444154844374,0.32780284124152,0.299354243542435
"901","24.2268.A.1",56.2215257777778,920.127777661944,58,28.3979773333333,70.1696460209601,0.505108620594533,0.0762607626076261
"909","24.2271.A.1",40.9336522222222,968.935293543459,54,26.6171722222222,834.679257104162,0.650251584630706,0.861439626222806
"911","24.2271.A.1",40.9336522222222,968.935293543459,258,10.90004,69.037877536751,0.266285547666879,0.0712512775587677
"927","24.2294.A.1",17.2258053333333,453.839162167822,72,13.0760341111111,342.642908594285,0.759095662471462,0.75498753117207
"928","24.2294.A.1",17.2258053333333,453.839162167822,357,3.16434722222222,106.103295394597,0.183698071642488,0.233790523690773
"931","24.2296.A.1",20.1012344444444,198.766840039212,54,15.2102704444444,179.526775807658,0.756683401036012,0.903202846975089
"932","24.2296.A.1",20.1012344444444,198.766840039212,58,3.771364,5.09295817894065,0.187618527131916,0.0256227758007117
"940","24.2307.A.4",18.1850638888889,1393.48994618237,21,5.76783888888889,215.743367302347,0.317174518832076,0.154822335025381
"941","24.2307.A.4",18.1850638888889,1393.48994618237,43,12.417225,1177.74657888003,0.682825481167924,0.845177664974619
"948","24.2311.A.4",22.3827785555556,572.816324070297,57,8.50834722222222,435.023511117847,0.380129178381671,0.759446776981971
"949","24.2311.A.4",22.3827785555556,572.816324070297,58,12.8319813333333,74.1308357156917,0.573297068613867,0.12941467028896
"951","24.2315.A.1",17.0070166666667,1669.35851420832,43,4.79464166666667,491.611935328299,0.281921383428996,0.294491525423729
"952","24.2315.A.1",17.0070166666667,1669.35851420832,45,12.212375,1177.74657888003,0.718078616571004,0.705508474576271
