"","PlotID","G","N","Especie","G.e","N.e","porcentajeG","porcentejeN"
"240","1.1229.A.1",29.2632376666667,1762.8708852161,43,22.9912237777778,1271.2589498878,0.78566917439784,0.721129925367145
"241","1.1229.A.1",29.2632376666667,1762.8708852161,44,6.27201388888889,491.611935328299,0.21433082560216,0.278870074632855
"249","1.1233.A.1",27.7024474444444,800.301789396313,44,12.443744,45.8366236104659,0.449192946758772,0.0572741735902422
"250","1.1233.A.1",27.7024474444444,800.301789396313,45,4.17040566666667,102.142105699865,0.15054285997763,0.127629485593071
"255","1.1235.A.1",19.6805276666667,91.8147182814578,44,7.099052,15.278874536822,0.360714515395023,0.166409861325116
"256","1.1235.A.1",19.6805276666667,91.8147182814578,71,12.5814756666667,76.5358437446359,0.639285484604977,0.833590138674885
"260","1.1239.A.1",30.5104295555556,403.051051438942,43,23.6924297777778,210.50893806288,0.776535437976608,0.522288522288522
"261","1.1239.A.1",30.5104295555556,403.051051438942,71,6.81799977777778,192.542113376062,0.223464562023392,0.477711477711478
"262","1.1240.A.1",15.0940365555556,613.418518441296,43,10.694331,376.45449206003,0.70851365442492,0.61369926199262
"263","1.1240.A.1",15.0940365555556,613.418518441296,44,3.54498055555556,205.133037762887,0.234859677363825,0.334409594095941
"269","1.1243.A.1",60.5916733333333,4818.22137939891,44,27.1416123333333,1847.75352153177,0.447942940674687,0.383492865112455
"270","1.1243.A.1",60.5916733333333,4818.22137939891,45,27.877986,2461.17203997307,0.460095991187348,0.510805097187151
"273","1.1245.A.1",48.3759628888889,2004.9278697763,43,25.4187222222222,1015.05485927498,0.52544116342665,0.506279988710133
"274","1.1245.A.1",48.3759628888889,2004.9278697763,44,22.068474,975.725904448713,0.456186764709726,0.486663844199831
"276","1.1247.A.1",16.7184466666667,59.9837296630788,44,13.3138666666667,44.7048551262568,0.796357875352854,0.745283018867925
"277","1.1247.A.1",16.7184466666667,59.9837296630788,45,3.40458,15.278874536822,0.203642124647146,0.254716981132075
"287","1.1255.A.1",19.9436166666667,834.679257104162,44,8.33621666666667,311.236333157484,0.417989214594143,0.372881355932203
"288","1.1255.A.1",19.9436166666667,834.679257104162,45,11.138575,491.611935328299,0.558503263784486,0.588983050847458
"290","1.1257.A.1",12.023125,1018.59163578813,71,5.556175,604.788783749202,0.462124031813692,0.59375
"291","1.1257.A.1",12.023125,1018.59163578813,276,5.0799,350.14087480217,0.422510786505172,0.34375
"292","1.1259.A.1",18.734875,1329.82796894561,44,12.6131861111111,838.216033617315,0.673246344643939,0.63031914893617
"295","1.1259.A.1",18.734875,1329.82796894561,276,3.243,222.816920328653,0.173099633704522,0.167553191489362
"296","1.1261.A.1",21.3928737777778,94.5026684314543,44,6.02937777777778,19.2400642315536,0.281840478301746,0.203592814371258
"297","1.1261.A.1",21.3928737777778,94.5026684314543,45,15.363496,75.2626041999007,0.718159521698254,0.796407185628743
"313","1.1273.A.1",35.7092305555556,1495.20763870066,45,21.6625805555556,747.816025941119,0.606638121811486,0.500141924496168
"314","1.1273.A.1",35.7092305555556,1495.20763870066,68,8.77955,700.281749604339,0.24586220042857,0.468350837354527
"323","1.1285.A.1",33.510865,2615.23402488602,44,18.85429,1310.16349153248,0.562632149304412,0.500973709834469
"324","1.1285.A.1",33.510865,2615.23402488602,45,12.296075,1209.5775674984,0.366928009766385,0.462512171372931
"327","1.1287.A.1",26.6922352222222,2321.25716111273,44,5.611629,291.571855744352,0.210234510271666,0.125609458800585
"328","1.1287.A.1",26.6922352222222,2321.25716111273,45,19.014984,1760.89029036873,0.712378856311342,0.75859336908825
"333","1.1291.A.1",26.6903852222222,1265.3171653457,41,8.420112,355.23383298111,0.315473603318002,0.28074686940966
"334","1.1291.A.1",26.6903852222222,1265.3171653457,43,11.4943815555556,517.501139404581,0.430656262914685,0.408989266547406
"335","1.1291.A.1",26.6903852222222,1265.3171653457,71,5.759725,378.435086907396,0.215797747093005,0.299083184257603
"339","1.1293.A.1",28.3454806666667,1782.11094944765,43,21.7573056666667,1449.65395721125,0.767575823551037,0.813447646264984
"340","1.1293.A.1",28.3454806666667,1782.11094944765,54,5.791375,318.309886183791,0.204313875220697,0.178613955703739
"344","1.1297.A.1",57.6157056666667,2052.46214611308,44,46.3572806666667,906.546555851436,0.804594513427725,0.441687344913151
"345","1.1297.A.1",57.6157056666667,2052.46214611308,45,11.258425,1145.91559026165,0.195405486572275,0.558312655086849
"355","1.1313.A.1",13.932925,1177.74657888003,21,3.003375,222.816920328653,0.215559546900597,0.189189189189189
"356","1.1313.A.1",13.932925,1177.74657888003,25,4.52285,286.478897565412,0.324615972597283,0.243243243243243
"357","1.1313.A.1",13.932925,1177.74657888003,44,4.0941,381.971863420549,0.293843539673112,0.324324324324324
"358","1.1313.A.1",13.932925,1177.74657888003,45,2.3126,286.478897565412,0.165980940829008,0.243243243243243
"361","1.1320.A.1",14.5636,1414.71060526129,26,9.06605,714.428855656952,0.622514350847318,0.505
"362","1.1320.A.1",14.5636,1414.71060526129,44,5.49755,700.281749604339,0.377485649152682,0.495
"367","1.133.A.1",15.3272142222222,165.804082936623,21,3.513312,33.3871702841665,0.229220519075555,0.201365187713311
"368","1.133.A.1",15.3272142222222,165.804082936623,44,11.8139022222222,132.416912652457,0.770779480924445,0.798634812286689
"371","1.1336.A.4",24.9061724444444,607.901147080777,21,15.4247111111111,254.647908947033,0.619312788647769,0.418896904817314
"372","1.1336.A.4",24.9061724444444,607.901147080777,34,7.35926133333333,66.774340568333,0.295479417792873,0.109844077263207
"375","1.1339.A.1",36.6109068888889,899.473002825129,43,30.3882568888889,358.346196312685,0.830032891048418,0.398395721925134
"376","1.1339.A.1",36.6109068888889,899.473002825129,71,6.22265,541.126806512444,0.169967108951582,0.601604278074866
"377","1.134.A.1",24.6367416666667,1513.74034762958,21,7.68717777777778,130.860730986669,0.31202087848242,0.0864485981308411
"378","1.134.A.1",24.6367416666667,1513.74034762958,44,15.1679638888889,1128.23170769588,0.615664363985723,0.745327102803738
"382","1.1345.A.1",28.9268965555556,398.806919623158,21,17.9746271111111,161.842893241892,0.621381110710924,0.40581766583895
"384","1.1345.A.1",28.9268965555556,398.806919623158,657,8.71992777777778,176.838825657661,0.301447055028206,0.443419652358993
"385","1.1351.A.1",19.4400583333333,1036.2755183539,44,11.7404638888889,385.508639933702,0.603931515408976,0.372013651877133
"388","1.1351.A.1",19.4400583333333,1036.2755183539,278,4.5445,350.14087480217,0.233769874661727,0.337883959044369
"391","1.1355.A.1",29.3034861111111,1223.72467355102,43,15.8964388888889,834.679257104162,0.54247603266771,0.682080924855491
"393","1.1355.A.1",29.3034861111111,1223.72467355102,71,12.6887972222222,357.214427828476,0.433013231740061,0.291907514450867
"399","1.136.A.1",10.3254444444444,634.639177520216,21,2.11301111111111,42.4413181578388,0.204641177673277,0.0668747213553277
"400","1.136.A.1",10.3254444444444,634.639177520216,44,8.21243333333333,592.197859362377,0.795358822326723,0.933125278644672
"403","1.1369.A.1",11.7656027777778,707.355302630646,44,2.50944444444444,42.4413181578388,0.21328651764312,0.06
"404","1.1369.A.1",11.7656027777778,707.355302630646,71,4.00618333333333,60.1252007236049,0.340499624966091,0.085
"415","1.1379.A.4",26.4825055555556,1414.71060526129,25,21.8004055555556,937.245775985606,0.82320026365414,0.6625
"416","1.1379.A.4",26.4825055555556,1414.71060526129,45,4.6821,477.464829275686,0.17679973634586,0.3375
"419","1.1387.A.1",14.1617992222222,735.225101554293,44,10.4694222222222,602.808188901837,0.739272041492719,0.819896093900327
"420","1.1387.A.1",14.1617992222222,735.225101554293,71,3.216302,100.585924034078,0.227111114169242,0.136809697902636
"425","1.1391.A.1",30.9860338888889,776.110238046345,44,12.8381,215.743367302347,0.414318916904159,0.277980313525337
"426","1.1391.A.1",30.9860338888889,776.110238046345,71,18.1479338888889,560.366870743998,0.585681083095841,0.722019686474663
"427","1.1393.A.1",19.8114027777778,664.913984472807,43,12.138225,403.192522499468,0.612688820481471,0.606382978723404
"428","1.1393.A.1",19.8114027777778,664.913984472807,44,7.67317777777778,261.721461973339,0.387311179518529,0.393617021276596
"433","1.1403.A.1",23.4947666666667,785.164385920017,44,16.0247027777778,572.957795130823,0.682054135932872,0.72972972972973
"434","1.1403.A.1",23.4947666666667,785.164385920017,71,6.90026388888889,180.375602170815,0.293693654709867,0.22972972972973
"446","1.1429.A.1",40.463775,4360.84544071793,45,30.7716,3405.91578216656,0.760472793257673,0.781021897810219
"447","1.1429.A.1",40.463775,4360.84544071793,68,8.997975,827.605704077856,0.222371120835859,0.18978102189781
"463","1.145.A.1",10.6368214444444,271.90737833122,21,2.97126311111111,24.3330224104942,0.279337500082131,0.0894901144640999
"464","1.145.A.1",10.6368214444444,271.90737833122,44,7.66555833333333,247.574355920726,0.720662499917869,0.9105098855359
"467","1.1455.A.1",20.7423446666667,1332.94033227719,44,8.86321688888889,515.944957738793,0.427300627355414,0.387072808320951
"468","1.1455.A.1",20.7423446666667,1332.94033227719,45,9.20082777777778,307.699556644331,0.443577036522958,0.230842708554447
"471","1.1457.A.1",26.5099066666667,2471.78236951253,45,18.1534066666667,1071.21887030385,0.684778218758975,0.433379120879121
"472","1.1457.A.1",26.5099066666667,2471.78236951253,68,8.3565,1400.56349920868,0.315221781241025,0.566620879120879
"485","1.147.A.1",27.3183533333333,494.158414417769,21,17.1881311111111,108.649774484067,0.629178885761701,0.219868308044661
"487","1.147.A.1",27.3183533333333,494.158414417769,44,5.83795555555556,261.721461973339,0.213700858332197,0.529630689951331
"498","1.1481.A.1",19.3390277777778,714.428855656952,44,14.5218055555556,643.693325393888,0.750906701330786,0.900990099009901
"500","1.1481.A.1",19.3390277777778,714.428855656952,71,3.63402222222222,56.5884242104517,0.187911319223505,0.0792079207920792
"505","1.16.A.1",29.8163587777778,564.611002559782,45,8.88412766666667,157.17434824453,0.297961522829811,0.278376346780256
"506","1.16.A.1",29.8163587777778,564.611002559782,55,5.22656666666667,120.25040144721,0.175291916280604,0.212979203207216
"507","1.16.A.1",29.8163587777778,564.611002559782,72,12.9193844444444,253.799082583876,0.433298530539326,0.449511400651466
"512","1.165.A.1",28.4741768888889,239.934918652315,26,10.588688,30.5577490736439,0.371869853914263,0.127358490566038
"514","1.165.A.1",28.4741768888889,239.934918652315,41,9.26028444444444,118.269806599844,0.325216931838966,0.492924528301887
"528","1.181.A.1",35.5183605555556,1271.2589498878,44,23.97018,563.903647257151,0.674867297506803,0.443578900511907
"532","1.181.A.1",35.5183605555556,1271.2589498878,215,5.448575,413.802852038928,0.153401646775833,0.325506343200534
"534","1.183.A.1",27.1011906666667,479.728366244104,44,13.9945777777778,220.836325481288,0.516382396253554,0.460336184016514
"535","1.183.A.1",27.1011906666667,479.728366244104,72,11.6177128888889,239.651976531263,0.428679058118955,0.49955765260985
"538","1.189.A.1",48.8264893333333,329.344628904829,21,27.47142,198.625368978685,0.562633528953013,0.603092783505155
"539","1.189.A.1",48.8264893333333,329.344628904829,25,13.178436,45.8366236104659,0.269903410626805,0.139175257731959
"544","1.19.A.1",15.5649384444444,211.357764426037,41,6.88047777777778,61.6813823893923,0.442049790452824,0.291834002677376
"545","1.19.A.1",15.5649384444444,211.357764426037,43,5.58938666666667,75.8284884420053,0.359101109626404,0.358768406961178
"547","1.195.A.1",24.7459044444444,763.519313659519,41,4.63483777777778,52.6272345157201,0.187297166211208,0.0689271817676487
"548","1.195.A.1",24.7459044444444,763.519313659519,44,14.1160916666667,396.118969473162,0.570441532996212,0.518806744487678
"555","1.199.A.1",36.3985057777778,537.731501059817,41,22.7612804444444,136.943986589293,0.625335572383325,0.254669823730597
"556","1.199.A.1",36.3985057777778,537.731501059817,43,12.1595253333333,354.809419799532,0.334066607227515,0.65982636148382
"568","1.209.A.1",11.2137888888889,155.618166578742,28,5.93473333333333,84.8826363156775,0.529235336257643,0.545454545454545
"569","1.209.A.1",11.2137888888889,155.618166578742,43,3.51722222222222,42.4413181578388,0.313651546062833,0.272727272727273
"570","1.209.A.1",11.2137888888889,155.618166578742,357,1.76183333333333,28.2942121052258,0.157113117679524,0.181818181818182
"572","1.210.A.1",15.491625,438.135874449422,28,10.8124666666667,155.193753397164,0.697955615803162,0.354213755247013
"573","1.210.A.1",15.491625,438.135874449422,41,2.97598333333333,205.133037762887,0.192102722169775,0.468195027445915
"579","1.211.A.1",23.1463833333333,580.03134815713,21,3.51848888888889,42.4413181578388,0.152010309265978,0.0731707317073171
"580","1.211.A.1",23.1463833333333,580.03134815713,25,17.5849138888889,459.78094670992,0.759726201525604,0.792682926829268
"583","1.212.A.1",31.0319782222222,330.476397389038,21,5.22533333333333,70.7355302630646,0.168385440847965,0.214041095890411
"584","1.212.A.1",31.0319782222222,330.476397389038,25,22.8628448888889,203.152442915522,0.736751125731219,0.61472602739726
"587","1.213.A.1",24.7168638888889,328.92021572325,41,10.6882222222222,141.471060526129,0.432426309028103,0.43010752688172
"588","1.213.A.1",24.7168638888889,328.92021572325,71,14.0286416666667,187.449155197121,0.567573690971897,0.56989247311828
"590","1.218.A.1",32.9733972222222,789.691459856853,21,6.82255822222222,48.6660448209884,0.206910988765944,0.0616266571121462
"591","1.218.A.1",32.9733972222222,789.691459856853,25,17.9967973333333,139.773407799816,0.545797486744996,0.176997491938373
"593","1.218.A.1",32.9733972222222,789.691459856853,215,5.353025,541.126806512444,0.162343751355786,0.685238265854532
"616","1.25.A.1",22.6467494444444,674.67548764911,28,5.39192666666667,29.4259805894349,0.238088326092616,0.0436150136296918
"618","1.25.A.1",22.6467494444444,674.67548764911,54,8.17732777777778,148.544613552436,0.361081743666475,0.220171943803732
"638","1.273.A.1",25.7732576666667,705.37470778328,35,5.20875833333333,236.964026381266,0.202099338806905,0.335940633774569
"641","1.273.A.1",25.7732576666667,705.37470778328,54,7.60804933333333,104.122700547231,0.295191606421297,0.147613317288408
"643","1.273.A.1",25.7732576666667,705.37470778328,71,7.70649444444444,148.544613552436,0.299011267574897,0.210589651022864
"645","1.275.A.1",32.7244061111111,693.491138699085,41,10.2661598888889,181.507370655024,0.313715697514314,0.261729906160751
"646","1.275.A.1",32.7244061111111,693.491138699085,71,22.4582462222222,511.983768044062,0.686284302485687,0.738270093839249
"649","1.279.A.1",22.7901684444444,323.685786483784,54,3.46346666666667,141.471060526129,0.151971964363035,0.437062937062937
"650","1.279.A.1",22.7901684444444,323.685786483784,71,13.8798,25.4647908947033,0.609025775032544,0.0786713286713287
"655","1.283.A.1",42.6303327777778,621.906782072864,21,31.4673466666667,300.06011937592,0.738144523306885,0.482484076433121
"656","1.283.A.1",42.6303327777778,621.906782072864,25,10.1730305555556,307.699556644331,0.238633618193535,0.494767970882621
"658","1.285.A.1",25.5678591111111,198.625368978685,21,19.9654408888889,155.052282336638,0.780880432817014,0.780626780626781
"659","1.285.A.1",25.5678591111111,198.625368978685,25,5.60241822222222,43.5730866420478,0.219119567182986,0.219373219373219
"663","1.287.A.1",26.9339546666667,111.47919569459,42,17.665572,20.3718327157626,0.655884819686833,0.182741116751269
"664","1.287.A.1",26.9339546666667,111.47919569459,71,7.49812711111111,71.8672987472736,0.278389386330659,0.644670050761421
"672","1.293.A.1",30.817835,469.825392007275,41,6.751868,20.3718327157626,0.219089627808053,0.0433604336043361
"674","1.293.A.1",30.817835,469.825392007275,71,19.629567,67.4816958709636,0.636954769859726,0.143631436314363
"679","1.3.A.1",31.750308,189.288278983961,44,5.0779,70.7355302630646,0.15993230679841,0.373692077727952
"680","1.3.A.1",31.750308,189.288278983961,72,21.652232,39.6118969473162,0.681953447506714,0.209267563527653
"703","1.329.A.1",24.534294,919.278951298787,21,12.3186,66.2084563262285,0.502097186900915,0.07202216066482
"704","1.329.A.1",24.534294,919.278951298787,71,6.057144,25.4647908947033,0.246884789103775,0.0277008310249308
"706","1.329.A.1",24.534294,919.278951298787,215,3.69015,413.802852038928,0.150407833215009,0.450138504155125
"718","1.341.A.1",24.8785805555556,454.546517470453,21,16.2276137777778,212.489532910246,0.652272493663391,0.467475879240585
"719","1.341.A.1",24.8785805555556,454.546517470453,45,5.56040277777778,236.964026381266,0.223501608757824,0.521319638966698
"729","1.349.A.1",31.8715377777778,282.376236810154,71,20.7174937777778,159.013472031369,0.650031194673729,0.56312625250501
"730","1.349.A.1",31.8715377777778,282.376236810154,76,11.154044,123.362764778785,0.349968805326271,0.43687374749499
"736","1.357.A.1",25.2224066666667,121.099227810367,41,6.38393866666667,39.6118969473162,0.253105849534316,0.327102803738318
"737","1.357.A.1",25.2224066666667,121.099227810367,71,18.838468,81.4873308630504,0.746894150465684,0.672897196261682
"738","1.359.A.1",13.0542355555556,151.656976884011,44,9.58356,118.269806599844,0.734134140541188,0.779850746268657
"739","1.359.A.1",13.0542355555556,151.656976884011,45,3.47067555555556,33.3871702841665,0.265865859458812,0.220149253731343
"763","1.375.A.1",19.5792277777778,389.328358567908,41,8.69475311111111,144.159010676126,0.44408049233584,0.370276162790698
"765","1.375.A.1",19.5792277777778,389.328358567908,44,9.65337266666667,208.245401094462,0.493041542609926,0.534883720930233
"769","1.379.A.1",33.6861903333333,396.260440533688,41,8.60197333333333,126.899541291938,0.255356074647048,0.320242770439129
"771","1.379.A.1",33.6861903333333,396.260440533688,48,21.3161414444444,172.311751720825,0.632785756819511,0.434844698322028
"776","1.387.A.1",19.5752192222222,1403.67586254025,43,9.897925,1082.25361302489,0.505635461224549,0.771013908486192
"778","1.387.A.1",19.5752192222222,1403.67586254025,71,6.899772,229.466060173382,0.352474826548416,0.163475105825438
"779","1.39.A.1",31.2078658888889,734.800688372715,28,11.1461944444444,190.985931710274,0.357159777734526,0.259915286869465
"780","1.39.A.1",31.2078658888889,734.800688372715,61,20.0616714444444,543.814756662441,0.642840222265474,0.740084713130535
"781","1.391.A.1",11.8189057777778,326.515207694306,43,4.9702,178.395007323449,0.420529623761372,0.546360485268631
"782","1.391.A.1",11.8189057777778,326.515207694306,44,1.954018,68.7549354156988,0.165329856819233,0.210571923743501
"783","1.391.A.1",11.8189057777778,326.515207694306,71,4.89468777777778,79.3652649551585,0.414140519419395,0.243067590987868
"785","1.393.A.1",23.8230721111111,717.116805806949,43,6.87018055555556,120.25040144721,0.288383484863453,0.167685934109292
"786","1.393.A.1",23.8230721111111,717.116805806949,44,8.80564688888889,376.45449206003,0.369626841064798,0.524955612546854
"787","1.393.A.1",23.8230721111111,717.116805806949,71,5.001728,15.278874536822,0.209953106663653,0.0213059775103571
"791","1.403.A.1",29.387616,214.753069878664,41,8.54106266666667,71.8672987472736,0.290634758078596,0.334650856389987
"793","1.403.A.1",29.387616,214.753069878664,71,20.3322533333333,111.054782513011,0.691864672974267,0.517127799736495
"799","1.411.A.1",10.4960833333333,693.208196578033,71,3.51439444444444,74.2723067762178,0.334829129384241,0.107142857142857
"800","1.411.A.1",10.4960833333333,693.208196578033,76,1.74295,63.6619772367581,0.166057180059228,0.0918367346938775
"801","1.411.A.1",10.4960833333333,693.208196578033,215,5.23873888888889,555.273912565057,0.49911369055653,0.801020408163265
"804","1.415.A.1",17.787784,45.8366236104659,44,10.883792,25.4647908947033,0.611868909584241,0.555555555555556
"805","1.415.A.1",17.787784,45.8366236104659,45,6.903992,20.3718327157626,0.38813109041576,0.444444444444444
"817","1.433.A.1",35.9600466666667,1811.11251685551,44,25.1593966666667,888.013846922513,0.699648610022197,0.490314013435401
"818","1.433.A.1",35.9600466666667,1811.11251685551,76,5.5256,509.295817894065,0.153659422392296,0.281206061552882
"823","1.437.A.1",15.1975722222222,329.627571025881,44,4.250756,29.4259805894349,0.279699674253527,0.0892703862660944
"824","1.437.A.1",15.1975722222222,329.627571025881,54,4.34942222222222,88.4194128288307,0.286191910038263,0.268240343347639
"827","1.437.A.1",15.1975722222222,329.627571025881,255,3.850776,33.3871702841665,0.253380996891682,0.101287553648069
"839","1.455.A.1",32.9928977777778,1780.55476778186,44,13.9389861111111,530.516476972984,0.422484445137149,0.297950103289369
"841","1.455.A.1",32.9928977777778,1780.55476778186,71,5.52584222222222,111.196253573538,0.167485810414147,0.0624503416494518
"843","1.455.A.1",32.9928977777778,1780.55476778186,276,8.27490833333333,809.92182151209,0.250808776757611,0.45487049102177
"850","1.465.A.1",24.6584361111111,739.186291249025,21,16.9136472222222,364.287980854783,0.685917271720282,0.492822966507177
"851","1.465.A.1",24.6584361111111,739.186291249025,44,7.27288888888889,343.067321775863,0.294945261577709,0.464114832535885
"854","1.467.A.1",27.7507562222222,470.249805188853,44,5.00962,29.4259805894349,0.180521927398447,0.062575210589651
"855","1.467.A.1",27.7507562222222,470.249805188853,45,16.675414,338.257305717975,0.600899444558079,0.719314079422383
"860","1.483.A.1",26.3112925555556,1044.90525304599,21,12.8702231111111,160.711124757683,0.489152065940356,0.153804494990523
"862","1.483.A.1",26.3112925555556,1044.90525304599,45,13.0443944444444,852.363139669928,0.495771707790546,0.815732466829136
"866","1.487.A.1",31.0058686666667,1011.80102488288,21,9.87282266666667,204.284211399731,0.31841787026856,0.201901565995526
"869","1.487.A.1",31.0058686666667,1011.80102488288,45,17.6626987777778,620.067658286024,0.569656633963825,0.612835570469799
"879","1.501.A.1",28.6559984444444,787.003509706857,71,21.2985188888889,647.937457209672,0.743248186943493,0.823296782311702
"880","1.501.A.1",28.6559984444444,787.003509706857,255,4.62265555555556,123.787177960363,0.161315459467152,0.157289232428546
