"","PlotID","G","N"
"1","1.1001.A.1",17.9702661111111,704.950294601702
"2","1.1003.A.1",54.9955142222222,938.801957651393
"3","1.1005.A.1",5.93575,923.098669932993
"4","1.1008.A.1",32.7174027777778,1824.97668078707
"5","1.1009.A.1",3.53772222222222,114.733030086691
"6","1.101.A.1",24.2961305555556,470.39127624938
"7","1.1011.A.1",23.7660877777778,1034.29492350653
"8","1.1015.A.1",6.99216666666667,1046.88584789336
"9","1.1018.A.1",45.6505888888889,1135.30526072219
"10","1.1021.A.1",34.1305838888889,607.335262838673
"11","1.1025.A.1",46.2596718888889,651.474233722825
"12","1.1027.A.1",40.9674775555556,816.85390347787
"13","1.103.A.4",20.60915,307.699556644331
"14","1.1037.A.1",27.4353644444444,293.693921652244
"15","1.1039.A.1",38.3612956666667,721.785350804311
"16","1.1041.A.1",17.7244443333333,275.302683783847
"17","1.1045.A.1",47.2940857777778,358.770609494264
"18","1.1047.A.1",31.1013252222222,964.691161727675
"19","1.105.A.1",25.5176337777778,164.389372331362
"20","1.1051.A.1",32.542812,150.666679460328
"21","1.1053.A.1",32.7164234444444,332.315521175877
"22","1.1055.A.1",38.3193244444444,695.89614672803
"23","1.1057.A.1",15.2387622222222,224.656044115493
"24","1.1059.A.1",7.19337777777778,491.611935328299
"25","1.1061.A.1",9.93646666666667,226.353696841807
"26","1.1066.A.1",34.6952445555556,1344.68243030086
"27","1.1069.A.1",38.4408555555556,980.818862627654
"28","1.107.A.4",53.7147387777778,699.857336422761
"29","1.1071.A.1",37.0652651111111,876.130277838318
"30","1.1079.A.1",35.1332962222222,398.665448562632
"31","1.1081.A.4",6.95585833333333,682.597867038573
"32","1.1085.A.1",34.1662805555556,2373.17704032582
"33","1.109.A.1",15.7078022222222,95.6344369156633
"34","1.1091.A.1",29.939075,255.213793189137
"35","1.1093.A.1",17.97867,690.37877536751
"36","1.1095.A.4",26.1801924444444,165.94555399715
"37","1.11.A.4C",22.0261583333333,1414.71060526129
"38","1.1101.A.1",26.7461244444444,216.73366472603
"39","1.1103.A.1",29.9215213333333,161.984364302418
"40","1.1105.A.1",9.00794377777778,234.559018352322
"41","1.1107.A.1",24.565343,478.172184578317
"42","1.1109.A.1",33.3223401111111,235.124902594427
"43","1.111.A.1",9.0166,325.383439210097
"44","1.1111.A.1",47.3863055555556,1457.15192341913
"45","1.1112.A.1",4.767903,301.757772102234
"46","1.1113.A.1",26.3171843333333,1321.90558955615
"47","1.1115.A.1",22.94167,464.732433828334
"48","1.1117.A.1",41.1670703333333,336.842595112714
"49","1.1119.A.1",28.2008145555556,587.812256486067
"50","1.1121.A.4",3.720225,286.478897565412
"51","1.1125.A.1",15.00952,241.915513499681
"52","1.1129.A.1",17.8241162222222,155.901108699794
"53","1.1131.A.1",27.8888413333333,422.715528852074
"54","1.1133.A.1",9.01338488888889,308.406911946962
"55","1.1135.A.1",22.987464,222.95839138918
"56","1.1137.A.1",27.66265,926.635446446146
"57","1.1145.A.1",36.0447822222222,693.915551880664
"58","1.1147.A.1",12.924427,1315.25644971142
"59","1.115.A.1",8.65053333333333,284.498302718046
"60","1.1153.A.1",10.6253608888889,556.830094230844
"61","1.1155.A.1",24.9514675555556,165.238198694519
"62","1.1159.A.1",20.29596,98.4638581261859
"63","1.1163.A.1",28.4293483333333,1948.33944556585
"64","1.1167.A.1",15.061527,295.815987560136
"65","1.1169.A.1",5.82092044444444,43.5730866420478
"66","1.117.A.4",18.451075,792.237938946323
"67","1.1171.A.1",22.3772942222222,169.199388389251
"68","1.1177.A.1",25.717056,148.261671431383
"69","1.1179.A.1",7.40858333333333,601.252007236049
"70","1.1181.A.1",3.5533,350.14087480217
"71","1.1185.A.1",26.0904311111111,294.967161196979
"72","1.1189.A.1",11.2486964444444,44.7048551262568
"73","1.119.A.1",24.1629166666667,488.075158815146
"74","1.1193.A.1",10.1952638888889,587.104901183436
"75","1.1195.A.1",10.7648388888889,417.339628552081
"76","1.1197.A.1",40.2748382222222,408.144009617883
"77","1.1199.A.1",1.85445,190.985931710274
"78","1.1203.A.1",4.61758888888889,459.78094670992
"79","1.1207.A.1",33.2088341111111,1170.24861267214
"80","1.1211.A.1",0.502075,31.8309886183791
"81","1.1213.A.1",26.6836782222222,344.057619199546
"82","1.1219.A.1",29.2252404444444,1217.78288900892
"83","1.1221.A.1",41.0665111111111,1948.76385874743
"84","1.1223.A.1",11.0671527777778,682.597867038573
"85","1.123.A.1",17.9076371111111,524.150279249309
"86","1.1231.A.1",19.9280305555556,898.34123434092
"87","1.1237.A.1",34.1291448888889,242.905810923364
"88","1.1241.A.1",34.4877683333333,864.529650875175
"89","1.1249.A.1",27.5903083333333,429.506139757328
"90","1.125.A.1",19.33763,1429.98947979811
"91","1.1251.A.1",56.9791821111111,1334.0721007614
"92","1.1253.A.1",28.3868916666667,742.723067762178
"93","1.1263.A.1",33.5262265555556,1819.03489624497
"94","1.1264.A.1",38.0494467777778,2470.93354314937
"95","1.1267.A.1",34.4880922222222,724.614772014834
"96","1.1268.A.1",38.0823577777778,1037.83170001968
"97","1.1269.A.1",3.91295555555556,282.942121052258
"98","1.1271.A.1",23.914925,2783.44311585159
"99","1.1275.A.1",15.7122694444444,1280.31309776147
"100","1.1279.A.1",36.8023361111111,511.417883801957
"101","1.1281.A.1",30.0574837777778,478.172184578317
"102","1.1283.A.1",37.7185416666667,1359.67836271663
"103","1.1289.A.1",29.0829666666667,1446.54159387967
"104","1.129.A.4",13.5576388888889,332.456992236404
"105","1.1292.A.1",25.3867908888889,379.566855391605
"106","1.1295.A.1",28.7743826666667,273.322088936482
"107","1.1299.A.1",23.8323604444444,390.460127052117
"108","1.1301.A.1",26.0688496666667,499.392843657236
"109","1.1303.A.1",12.1873111111111,710.892079143799
"110","1.1305.A.1",23.5002888888889,728.575961709565
"111","1.1315.A.1",3.48007222222222,91.956189341984
"112","1.1319.A.1",1.2508,127.323954473516
"113","1.1321.A.1",4.07092222222222,219.2801438155
"114","1.1329.A.1",7.68418055555556,583.568124670283
"115","1.1333.A.1",25.5758635555556,1239.42796126942
"116","1.1337.A.1",22.5722386666667,355.375304041637
"117","1.1341.A.1",1.7217,127.323954473516
"118","1.1343.A.1",3.586675,445.633840657307
"119","1.1353.A.1",38.9814063333333,502.788149109863
"120","1.1357.A.1",11.3240722222222,707.355302630646
"121","1.1359.A.1",5.746625,954.929658551372
"122","1.1365.A.1",38.6617696666667,550.888309688747
"123","1.1367.A.1",23.6045777777778,965.539988090832
"124","1.1371.A.1",23.0827852222222,857.031684667291
"125","1.1378.A.1",29.052325,2992.11293012763
"126","1.1381.A.1",25.0304652222222,385.084226752124
"127","1.1385.A.1",31.849236,506.466396683542
