"","PlotID","G","N"
"1","1.100.A.1",34.4074684444444,714.1459135359
"2","1.1000.A.3C",33.4989138888889,816.995374538396
"3","1.1000.A.3E",22.9530082222222,545.370938328228
"4","1.1004.A.3C",25.0349541111111,1250.03829080888
"5","1.1004.A.3E",22.9020721111111,940.358139317181
"6","1.1013.A.1",20.9441583333333,739.186291249025
"7","1.1014.A.1",18.5733055555556,1810.82957473445
"8","1.1016.A.1",49.1232851111111,2153.04807014716
"9","1.1017.A.1",23.3561273333333,346.887040410069
"10","1.1019.A.1",56.3306048888889,479.445424123052
"11","1.1020.A.1",21.306722,895.511813130398
"12","1.1022.A.1",22.5061662222222,121.240698870893
"13","1.1023.A.1",31.2899291111111,846.845768309409
"14","1.1028.A.1",26.2586245555556,887.306491619882
"15","1.1029.A.1",31.1984821111111,436.438221723109
"16","1.103.A.1",21.4998694444444,700.281749604339
"17","1.1030.A.1",28.3804277777778,1018.59163578813
"18","1.1031.A.1",43.2893544444444,991.853605348692
"19","1.1032.A.1",28.5071324444444,458.790649286237
"20","1.1038.A.3C",24.7933907777778,496.987835628292
"21","1.1043.A.1",19.3701277777778,1911.41549876853
"22","1.1070.A.1",11.6617346666667,72.9990672314827
"23","1.1076.A.3E",17.342275,749.796620788485
"24","1.1077.A.1",32.4529647777778,720.653582320102
"25","1.1084.A.1",25.8435583333333,1998.27872993157
"26","1.1088.A.1",14.3477561111111,736.781283220081
"27","1.1089.A.1",13.1279436666667,521.037915917734
"28","1.1099.A.3C",35.2217681111111,680.617272191208
"29","1.1099.A.3E",26.1629847777778,524.999105612465
"30","1.1100.A.1",27.0258636666667,445.209427475729
"31","1.1106.A.1",28.4052847777778,1380.47460861397
"32","1.1118.A.3E",69.7735535555556,1148.60354041164
"33","1.112.A.3E",10.0346916666667,307.699556644331
"34","1.1120.A.4",27.4323361111111,1690.57917328724
"35","1.1128.A.1",20.3529925555556,882.920888743572
"36","1.113.A.1",18.2340331111111,331.183752691668
"37","1.1132.A.1",16.4672052222222,669.158116288591
"38","1.1139.A.1",18.5412916666667,962.003211577678
"39","1.114.A.4",34.539937,1491.24644900593
"40","1.1140.A.1",19.18445,1379.34284012976
"41","1.1143.A.1",13.9948866666667,342.218495412706
"42","1.1149.A.1",13.19258,107.518005999858
"43","1.1151.A.1",13.1498275555556,161.842893241892
"44","1.1157.A.1",12.4770772222222,174.433817628717
"45","1.116.A.1",21.9459217777778,235.690786836531
"46","1.1161.A.3E",13.7354053333333,618.087063438658
"47","1.1165.A.1",29.579081,1569.90435865846
"48","1.1175.A.1",17.4778163333333,1044.48083986441
"49","1.118.A.3C",24.9395925555556,450.160914594143
"50","1.1187.A.1",20.3581726666667,947.007279161909
"51","1.1188.A.3E",26.6689418888889,2666.30507773596
"52","1.1190.A.1",21.7291027777778,904.141547822492
"53","1.1191.A.1",32.0436115555556,250.828190312827
"54","1.120.A.1",26.991208,1048.44202955914
"55","1.1201.A.1",30.5958132222222,2800.2781720542
"56","1.1209.A.1",26.8118655555556,312.651043762746
"57","1.1215.A.1",14.3843916666667,512.832594407218
"58","1.1219.A.3E",21.2312572222222,1118.75314664063
"59","1.1220.A.3C",46.8893138888889,1181.28335539318
"60","1.1220.A.3E",16.5828687777778,459.356533528341
"61","1.1227.A.1",17.5949904444444,751.352802454272
"62","1.1229.A.1",39.8179832222222,3120.99306626694
"63","1.1230.A.4",25.9666222222222,1520.81390065589
"64","1.1232.A.1",23.7638501111111,1752.26055567664
"65","1.1233.A.1",26.5922512222222,986.194762927647
"66","1.1235.A.3C",11.0503956666667,90.6829497972488
"67","1.1235.A.3E",18.3009244444444,59.9837296630788
"68","1.1238.A.1",27.2829011111111,460.346830952024
"69","1.1239.A.1",27.9562731111111,375.181252515295
"70","1.1240.A.1",12.3672555555556,517.925552586159
"71","1.1243.A.1",57.269508,5122.38415953009
"72","1.1244.A.1",28.0183093333333,1668.93410102675
"73","1.1245.A.1",39.9780823333333,1792.72127898711
"74","1.1246.A.1",40.662747,2276.83524810752
"75","1.1247.A.3C",17.992876,193.532410799745
"76","1.1247.A.3E",14.993352,50.9295817894065
"77","1.1255.A.3E",18.3780888888889,788.70116243317
"78","1.1259.A.1",17.0816472222222,1333.36474545877
"79","1.126.A.3C",38.9854097777778,882.920888743572
"80","1.126.A.3E",31.1788163333333,403.051051438942
"81","1.1261.A.1",19.887484,94.5026684314543
"82","1.1262.A.1",14.7305722222222,1046.88584789336
"83","1.1270.A.1",24.3197815555556,600.403180872892
"84","1.1272.A.1",19.589075,2083.16136624725
"85","1.1273.A.3E",34.9833023333333,1725.5225252372
"86","1.1279.A.1",35.4654918888889,588.095198607119
"87","1.1282.A.1",20.4139663333333,263.560585760179
"88","1.1284.A.1",12.3669611111111,431.486734604694
"89","1.1285.A.4",28.169846,2169.60018422872
"90","1.1287.A.1",21.016333,2084.29313473146
"91","1.1290.A.1",21.3013677777778,1115.21637012748
"92","1.1291.A.1",19.5579908888889,886.882078438304
"93","1.1293.A.1",25.1369983333333,1739.66963128981
"94","1.1296.A.3C",11.167897,869.622609054116
"95","1.1297.A.1",55.3594703333333,2430.89723302048
"96","1.1313.A.3E",10.0279,1050.42262440651
"97","1.1314.A.1",13.3162,1623.38041953733
"98","1.1325.A.3C",20.7564111111111,1064.56973045912
"99","1.1330.A.1",16.787925,1856.80766940545
"100","1.1331.A.1",14.2627555555556,347.735866773226
"101","1.1338.A.4",32.273996,2265.09315008385
"102","1.134.A.1",23.4169888888889,1672.89529072148
"103","1.1345.A.1",32.5494377777778,513.964362891427
"104","1.1349.A.1",12.9691416666667,824.068927564703
"105","1.1350.A.3C",29.1280403333333,1218.2073021905
"106","1.1351.A.3C",30.6268833333333,1676.43206723463
"107","1.1351.A.3E",16.8033583333333,813.458598025243
"108","1.1355.A.1",25.6181055555556,1167.13624934057
"109","1.1363.A.3C",12.3536023333333,670.006942651748
