"","Pvalor","PlotID"
"240","0","1.761.A.1"
"241","0.28","1.763.A.1"
"242","0.02","1.766.A.1"
"243","0.02","1.768.A.1"
"244","0.03","1.769.A.1"
"245","0","1.770.A.1"
"246","0","1.772.A.1"
"247","0","1.773.A.1"
"248","0.03","1.774.A.1"
"249","0.06","1.775.A.1"
"250","0","1.776.A.1"
"251","0","1.779.A.1"
"252","0.06","1.780.A.1"
"253","0.02","1.781.A.1"
"254","0.01","1.782.A.1"
"255","0.1","1.783.A.1"
"256","0.08","1.784.A.1"
"257","0","1.785.A.1"
"258","0","1.787.A.1"
"259","0","1.789.A.1"
"260","0.01","1.791.A.1"
"261","0.01","1.792.A.1"
"262","0","1.795.A.1"
"263","0.12","1.796.A.1"
"264","0","1.799.A.3C"
"265","0","1.799.A.3E"
"266","0.02","1.803.A.3E"
"267","0.02","1.805.A.3E"
"268","0.05","1.810.A.1"
"269","0.06","1.811.A.3C"
"270","0.02","1.811.A.3E"
"271","0","1.812.A.1"
"272","0","1.817.A.1"
"273","0.04","1.825.A.1"
"274","0.02","1.826.A.3C"
"275","0.01","1.829.A.1"
"276","0.22","1.830.A.1"
"277","0.01","1.836.A.1"
"278","0.05","1.837.A.1"
"279","0","1.839.A.1"
"280","0.12","1.844.A.1"
"281","0.52","1.846.A.1"
"282","0.02","1.851.A.1"
"283","0.05","1.858.A.1"
"284","0","1.860.A.1"
"285","0.01","1.864.A.1"
"286","0.02","1.866.A.1"
"287","0","1.867.A.1"
"288","0","1.872.A.3C"
"289","0","1.872.A.3E"
"290","0","1.874.A.1"
"291","0.01","1.875.A.1"
"292","0","1.877.A.1"
"293","0","1.881.A.1"
"294","0","1.883.A.1"
"295","0.03","1.884.A.1"
"296","0.04","1.889.A.1"
"297","0.11","1.892.A.1"
"298","0","1.894.A.1"
"299","0.01","1.895.A.1"
"300","0.01","1.896.A.1"
"301","0","1.897.A.3C"
"302","0","1.902.A.1"
"303","0.01","1.903.A.1"
"304","0","1.908.A.1"
"305","0.01","1.910.A.1"
"306","0.01","1.913.A.1"
"307","0","1.914.A.1"
"308","0","1.918.A.1"
"309","0.01","1.920.A.1"
"310","0","1.923.A.1"
"311","0.06","1.924.A.1"
"312","0","1.926.A.1"
"313","0","1.927.A.3C"
"314","0","1.927.A.3E"
"315","0","1.930.A.1"
"316","0","1.938.A.1"
"317","0","1.940.A.3C"
"318","0","1.954.A.3C"
"319","0","1.959.A.3E"
"320","0.08","1.966.A.1"
"321","0.02","1.967.A.4"
"322","0.02","1.982.A.4"
"323","0","1.984.A.1"
"324","0.01","1.987.A.1"
"325","0","1.992.A.4"
"326","0","1.993.A.1"
"327","0.16","1.1002.A.4"
"328","0.02","1.1003.A.1"
"329","0","1.1006.A.4"
"330","0","1.1010.A.4C"
"331","0.14","1.1011.A.4"
"332","0.12","1.1018.A.1"
"333","0.03","1.1021.A.1"
"334","0","1.1025.A.1"
"335","0","1.1026.A.1"
"336","0.02","1.1027.A.1"
"337","0.19","1.1033.A.1"
"338","0.02","1.1035.A.3C"
"339","0.02","1.1037.A.1"
"340","0.04","1.1038.A.3E"
"341","0.06","1.1039.A.1"
"342","0.11","1.1040.A.1"
"343","0","1.1041.A.3E"
"344","0","1.1042.A.1"
"345","0.02","1.1045.A.1"
"346","0","1.1047.A.4"
"347","0.12","1.1048.A.1"
"348","0.03","1.1051.A.1"
"349","0.1","1.1052.A.3C"
"350","0.01","1.1053.A.1"
"351","0.12","1.1054.A.1"
"352","0","1.1055.A.1"
"353","0.35","1.1057.A.1"
"354","0","1.1066.A.1"
"355","0.01","1.1069.A.3C"
"356","0","1.1069.A.3E"
"357","0","1.1071.A.1"
"358","0.26","1.1076.A.3C"
"359","0.01","1.1079.A.1"
"360","0.04","1.1081.A.1"
"361","0.03","1.1085.A.1"
"362","0","1.1086.A.1"
"363","0.39","1.1090.A.1"
"364","0.07","1.1092.A.4"
"365","0.02","1.1093.A.4"
"366","0.22","1.1094.A.1"
"367","0.01","1.1095.A.4"
"368","0","1.1101.A.4"
"369","0.04","1.1102.A.1"
"370","0.15","1.1103.A.1"
"371","0","1.1104.A.1"
"372","0","1.1107.A.4"
"373","0.02","1.1109.A.1"
"374","0","1.1111.A.1"
"375","0.01","1.1115.A.1"
"376","0.01","1.1116.A.4"
"377","0.1","1.1117.A.1"
"378","0","1.1118.A.3C"
"379","0.09","1.1119.A.1"
"380","0","1.1122.A.1"
"381","0","1.1125.A.1"
"382","0.06","1.1129.A.1"
"383","0.15","1.1130.A.3E"
"384","0.04","1.1131.A.4"
"385","0","1.1135.A.4"
"386","0.02","1.1137.A.1"
"387","0","1.1145.A.1"
"388","0.03","1.1146.A.1"
"389","0","1.1148.A.1"
"390","0.19","1.1150.A.1"
"391","0","1.1153.A.1"
"392","0.47","1.1155.A.1"
"393","0.01","1.1156.A.1"
"394","0.4","1.1159.A.1"
"395","0.33","1.1160.A.1"
"396","0.2","1.1161.A.3C"
"397","0","1.1163.A.1"
"398","0","1.1164.A.4"
"399","0","1.1167.A.1"
"400","0.21","1.1171.A.1"
"401","0.04","1.1172.A.1"
"402","0.02","1.1177.A.1"
"403","0.27","1.1178.A.3C"
"404","0.13","1.1180.A.1"
"405","0.03","1.1182.A.1"
"406","0.46","1.1185.A.1"
"407","0","1.1193.A.1"
"408","0.01","1.1194.A.1"
"409","0","1.1195.A.1"
"410","0.01","1.1196.A.1"
"411","0","1.1197.A.4"
"412","0.19","1.1198.A.1"
"413","0.12","1.1202.A.1"
"414","0","1.1204.A.1"
"415","0","1.1205.A.3C"
"416","0","1.1208.A.1"
"417","0","1.1212.A.1"
"418","0","1.1213.A.1"
"419","0.01","1.1219.A.3C"
"420","0.03","1.1221.A.1"
"421","0","1.1223.A.1"
"422","0.09","1.1224.A.1"
"423","0","1.1226.A.1"
"424","0","1.1228.A.1"
"425","0","1.1236.A.1"
"426","0.01","1.1237.A.1"
"427","0","1.1242.A.1"
"428","0","1.1251.A.1"
"429","0.02","1.1252.A.3E"
"430","0.01","1.1253.A.1"
"431","0","1.1254.A.1"
"432","0","1.1255.A.3C"
"433","0.03","1.1256.A.1"
"434","0.06","1.1258.A.1"
"435","0","1.1263.A.3C"
"436","0.01","1.1263.A.3E"
"437","0.03","1.1265.A.1"
"438","0","1.1266.A.1"
"439","0.05","1.1267.A.1"
"440","0.15","1.1268.A.1"
"441","0.04","1.1273.A.3C"
"442","0.01","1.1274.A.4"
"443","0","1.1275.A.1"
"444","0.19","1.1276.A.1"
"445","0.01","1.1278.A.1"
"446","0.02","1.1280.A.1"
"447","0.06","1.1281.A.1"
"448","0","1.1283.A.3C"
"449","0","1.1283.A.3E"
"450","0.01","1.1289.A.1"
"451","0.02","1.1292.A.1"
"452","0.03","1.1295.A.1"
"453","0","1.1296.A.3E"
"454","0.04","1.1300.A.1"
"455","0","1.1301.A.4"
"456","0.08","1.1305.A.4"
"457","0.05","1.1324.A.4"
"458","0","1.1328.A.1"
"459","0","1.1333.A.1"
"460","0","1.1335.A.1"
"461","0","1.1336.A.1"
"462","0","1.1337.A.1"
"463","0","1.1348.A.1"
"464","0","1.1353.A.1"
"465","0","1.1354.A.1"
"466","0.01","1.1356.A.3C"
"467","0","1.1357.A.1"
"468","0","1.1364.A.4"
"469","0","1.1365.A.1"
"470","0.04","1.1367.A.1"
"471","0","1.1368.A.1"
"472","0","1.1370.A.1"
"473","0","1.1372.A.1"
"474","0.07","1.1381.A.1"
"475","0.02","1.1384.A.1"
"476","0.22","1.1385.A.1"
"477","0","1.1389.A.1"
"478","0","1.1390.A.1"
"479","0","1.1397.A.1"
"480","0.07","1.1398.A.1"
"481","0.21","1.1399.A.1"
"482","0","1.1400.A.1"
"483","0.11","1.1404.A.1"
"484","0.24","1.1410.A.4"
"485","0","1.1411.A.1"
"486","0.02","1.1412.A.1"
"487","0.03","1.1413.A.3E"
"488","0.01","1.1416.A.1"
"489","0","1.1417.A.3C"
"490","0.13","1.1420.A.1"
"491","0","1.1421.A.1"
"492","0","1.1426.A.1"
"493","0","1.1430.A.3C"
"494","0","1.1433.A.1"
"495","0","1.1443.A.1"
"496","0.01","1.1446.A.3E"
"497","0","1.1451.A.4"
"498","0.28","1.1460.A.1"
"499","0.03","1.1461.A.1"
"500","0","1.1463.A.1"
"501","0.03","1.1466.A.1"
"502","0","1.1468.A.1"
"503","0","1.1469.A.1"
"504","0.01","1.1470.A.1"
"505","0.01","1.1471.A.1"
"506","0","1.1472.A.1"
"507","0.1","1.1473.A.1"
"508","0","1.1474.A.3C"
"509","0.03","1.1475.A.1"
"510","0.01","1.1478.A.1"
"511","0","1.1479.A.1"
"512","0.02","1.1480.A.1"
"513","0.02","1.1486.A.1"
"514","0","1.2048.N.N"
"515","0","1.2101.N.N"
"516","0","1.2102.N.N"
"517","0","1.2115.N.N"
"518","0.01","2.1.A.3C"
"519","0","2.2.A.1"
"520","0","2.3.A.1"
"521","0","2.8.A.4"
"522","0.02","2.11.A.1"
"523","0","2.22.A.1"
"524","0","2.39.A.1"
"525","0","2.40.A.1"
"526","0.01","2.42.A.3C"
"527","0.11","2.66.A.1"
"528","0","2.67.A.3C"
"529","0","2.69.A.1"
"530","0","2.71.A.1"
"531","0","2.72.A.1"
"532","0.03","2.75.A.1"
"533","0","2.95.A.3C"
"534","0","2.95.A.3E"
"535","0.01","2.100.A.1"
"536","0","2.110.A.4"
"537","0.01","2.114.A.1"
"538","0","2.124.A.1"
"539","0","2.132.A.3E"
"540","0","2.134.A.1"
"541","0.01","2.136.A.3C"
"542","0","2.140.A.1"
"543","0","2.146.A.1"
"544","0","2.151.A.3C"
"545","0.03","2.157.A.3C"
"546","0","2.157.A.3E"
"547","0","2.163.A.1"
"548","0.04","2.178.A.3E"
"549","0","2.195.A.1"
"550","0.01","2.217.A.1"
"551","0.01","2.221.A.1"
"552","0","2.223.A.1"
"553","0.01","2.228.A.1"
"554","0.05","2.252.A.3C"
"555","0","2.255.A.1"
"556","0","2.257.A.1"
"557","0","2.258.A.1"
"558","0","2.278.A.4"
"559","0","2.279.A.4"
"560","0","2.283.A.1"
"561","0","2.284.A.1"
"562","0","2.297.A.3C"
"563","0.05","2.308.A.1"
"564","0","2.315.A.1"
"565","0.01","2.318.A.1"
"566","0.03","2.319.A.3E"
"567","0","2.339.A.3C"
"568","0","2.345.A.1"
"569","0","2.386.A.1"
"570","0.05","2.392.A.1"
"571","0","2.434.A.3C"
"572","0.08","2.455.A.1"
"573","0.12","2.457.A.1"
"574","0.01","2.461.A.1"
"575","0.01","2.466.A.1"
"576","0","2.475.A.1"
"577","0","2.484.A.1"
"578","0","2.494.A.1"
"579","0.1","2.509.A.1"
"580","0","2.512.A.1"
"581","0.21","2.513.A.1"
"582","0","2.519.A.1"
"583","0","2.552.A.1"
"584","0.02","2.563.A.1"
"585","0.01","2.566.A.1"
"586","0.1","2.578.A.1"
"587","0","2.592.A.1"
"588","0","2.598.A.1"
"589","0","2.613.A.1"
"590","0.16","2.630.A.1"
"591","0.06","2.631.A.1"
"592","0.01","2.635.A.1"
"593","0","2.636.A.1"
"594","0","2.648.A.3E"
"595","0","2.671.A.1"
"596","0.02","2.672.A.1"
"597","0.02","2.673.A.1"
"598","0.19","2.674.A.3E"
"599","0","2.676.A.1"
"600","0","2.679.A.1"
"601","0","2.684.A.1"
"602","0.08","2.685.A.1"
"603","0.09","2.690.A.1"
"604","0.01","2.693.A.1"
"605","0","2.700.A.3C"
"606","0.02","2.700.A.3E"
"607","0","2.709.A.1"
"608","0","2.730.A.3E"
"609","0.31","2.736.A.1"
"610","0.01","2.741.A.1"
"611","0","2.749.A.1"
"612","0.01","2.750.A.1"
"613","0","2.755.A.1"
"614","0.04","2.757.A.1"
"615","0","2.763.A.1"
"616","0.27","2.768.A.1"
"617","0","2.774.A.1"
"618","0","2.778.A.1"
"619","0","2.783.A.1"
"620","0.01","2.784.A.1"
"621","0","2.785.A.1"
"622","0.01","2.796.A.4"
"623","0","2.800.A.1"
"624","0","2.804.A.1"
"625","0","2.807.A.1"
"626","0","2.811.A.1"
"627","0.03","2.816.A.1"
"628","0","2.821.A.1"
"629","0.02","2.829.A.1"
"630","0","2.833.A.1"
"631","0","2.835.A.1"
"632","0.01","2.840.A.1"
"633","0.01","2.842.A.1"
"634","0.01","2.844.A.3E"
"635","0.01","2.848.A.1"
"636","0","2.853.A.1"
"637","0.01","2.854.A.1"
"638","0","2.859.A.3C"
"639","0.02","2.859.A.3E"
"640","0","2.860.A.1"
"641","0.09","2.862.A.1"
"642","0.11","2.864.A.1"
"643","0.01","2.865.A.3E"
"644","0","2.867.A.1"
"645","0.13","2.873.A.1"
"646","0","2.876.A.1"
"647","0","2.877.A.1"
"648","0","2.879.A.1"
"649","0.01","2.881.A.1"
"650","0","2.882.A.1"
"651","0","2.884.A.1"
"652","0","2.889.A.1"
"653","0.01","2.890.A.1"
"654","0","2.891.A.1"
"655","0","2.894.A.3C"
"656","0","2.897.A.1"
"657","0","2.898.A.1"
"658","0.05","2.900.A.1"
"659","0.02","2.901.A.1"
"660","0.19","2.904.A.1"
"661","0.1","2.914.A.1"
"662","0.05","2.915.A.1"
"663","0","2.917.A.1"
"664","0","2.920.A.1"
"665","0","2.922.A.3C"
"666","0","2.926.A.1"
"667","0.08","2.930.A.1"
"668","0.07","2.933.A.1"
"669","0","2.934.A.1"
"670","0.09","2.935.A.1"
"671","0","2.941.A.1"
"672","0","2.943.A.1"
"673","0.06","2.945.A.1"
"674","0.09","2.947.A.1"
"675","0.01","2.949.A.1"
"676","0","2.950.A.1"
"677","0","2.951.A.1"
"678","0.08","2.959.A.3E"
"679","0","2.961.A.1"
"680","0","2.962.A.1"
"681","0","2.964.A.1"
"682","0.02","2.965.A.1"
"683","0","2.968.A.1"
"684","0.13","2.976.A.1"
"685","0","2.983.A.3C"
"686","0","2.983.A.3E"
"687","0","2.984.A.1"
"688","0","2.985.A.1"
"689","0","2.998.A.1"
"690","0","2.1008.A.3C"
"691","0.12","2.1008.A.3E"
"692","0.09","2.1009.A.1"
"693","0","2.1010.A.1"
"694","0.02","2.1016.A.1"
"695","0","2.1019.A.4"
"696","0.32","2.1020.A.1"
"697","0.14","2.1024.A.1"
"698","0","2.1026.A.1"
"699","0","2.1031.A.1"
"700","0.01","2.1038.A.1"
"701","0","2.1041.A.1"
"702","0.34","2.1043.A.1"
"703","0","2.1045.A.1"
"704","0.01","2.1048.A.1"
"705","0","2.1050.A.1"
"706","0.26","2.1058.A.1"
"707","0.02","2.1069.A.1"
"708","0.08","2.1070.A.1"
"709","0.01","2.1072.A.1"
"710","0.04","2.1076.A.1"
"711","0","2.1080.A.1"
"712","0","2.1081.A.1"
"713","0.01","2.1084.A.1"
"714","0","2.1093.A.1"
"715","0.09","2.1095.A.1"
"716","0.04","2.1103.A.1"
"717","0.01","2.1105.A.1"
"718","0.01","2.1112.A.4"
"719","0","2.1126.A.3E"
"720","0","2.1163.A.3E"
"721","0","2.1164.A.1"
"722","0.28","2.1169.A.1"
"723","0","2.1170.A.1"
"724","0","2.1171.A.1"
"725","0","2.1179.A.3E"
"726","0","2.1181.A.1"
"727","0.02","2.1183.A.1"
"728","0.01","2.1187.A.1"
"729","0","2.1193.A.1"
"730","0","2.1196.A.1"
"731","0","2.1197.A.1"
"732","0","2.1198.A.1"
"733","0","2.1204.A.1"
"734","0.15","2.1206.A.1"
"735","0","2.1207.A.1"
"736","0","2.1215.A.1"
"737","0","2.1226.A.1"
"738","0","2.1232.A.1"
"739","0.01","2.1236.A.1"
"740","0","2.1239.A.1"
"741","0","2.1242.A.1"
"742","0","2.1243.A.1"
"743","0","2.1246.A.1"
"744","0","2.1261.A.1"
"745","0.02","2.1264.A.4"
"746","0.01","2.1280.A.1"
"747","0","2.1282.A.3C"
"748","0","2.1287.A.3C"
"749","0.01","2.1295.A.1"
"750","0","2.1296.A.1"
"751","0.01","2.1302.A.1"
"752","0","2.1305.A.1"
"753","0","2.1310.A.1"
"754","0","2.1327.A.1"
"755","0","2.1329.A.1"
"756","0","2.1349.A.1"
"757","0.05","2.1351.A.3C"
"758","0.03","2.1359.A.3C"
"759","0","2.1363.A.1"
"760","0.01","2.1364.A.3C"
"761","0.01","2.1367.A.1"
"762","0","2.1368.A.3E"
"763","0","2.1378.A.3C"
"764","0.01","2.1378.A.3E"
"765","0","2.1386.A.3C"
"766","0","2.1407.A.1"
"767","0","2.1425.A.1"
"768","0","2.1426.A.1"
"769","0.12","2.1427.A.1"
"770","0","2.1434.A.4"
"771","0","2.1441.A.1"
"772","0.01","2.1443.A.1"
"773","0","2.1448.A.1"
"774","0","2.1449.A.1"
"775","0.01","2.1450.A.3E"
"776","0.23","2.1451.A.3C"
"777","0.06","2.1466.A.1"
"778","0","2.1474.A.3E"
"779","0","2.1475.A.1"
"780","0","2.1478.A.1"
"781","0.01","2.1572.A.4"
"782","0","2.1573.A.4"
"783","0.03","2.1582.A.1"
"784","0","2.1585.A.1"
"785","0.02","2.1586.A.3E"
"786","0","2.1591.A.1"
"787","0","2.1594.A.1"
"788","0","2.1597.A.1"
"789","0","2.1600.A.1"
"790","0","2.1601.A.1"
"791","0","2.1603.A.3E"
"792","0.01","2.1605.A.1"
"793","0","2.1607.A.1"
"794","0.09","2.1610.A.3E"
"795","0","2.1632.A.1"
"796","0","2.1633.A.4"
"797","0","2.1638.A.4"
"798","0.02","2.1640.A.4"
"799","0.01","2.1643.A.3C"
"800","0.01","2.1647.A.1"
"801","0","2.1648.A.1"
"802","0.03","2.1649.A.1"
"803","0.08","2.1650.A.4"
"804","0","2.1653.A.1"
"805","0.01","2.1658.A.1"
"806","0","2.1662.A.4"
"807","0.02","2.1668.A.1"
"808","0","2.1669.A.3C"
"809","0","2.1679.A.1"
"810","0","2.1691.A.1"
"811","0.14","2.1697.A.3C"
"812","0","2.1703.A.1"
"813","0","2.1704.A.1"
"814","0.08","2.1712.A.1"
"815","0.01","2.1716.A.1"
"816","0.04","2.1717.A.1"
"817","0","2.1718.A.1"
"818","0.02","2.1719.A.1"
"819","0","2.1739.A.1"
"820","0.01","2.1750.A.1"
"821","0","2.1752.A.3C"
"822","0","2.1752.A.3E"
"823","0","2.1755.A.1"
"824","0.01","2.1756.A.1"
"825","0","2.1757.A.3C"
"826","0","2.1768.A.1"
"827","0.04","2.1775.A.1"
"828","0","2.1777.A.1"
"829","0","2.1778.A.1"
"830","0","2.1785.A.1"
"831","0","2.1787.A.1"
"832","0","2.1788.A.1"
"833","0","2.1789.A.1"
"834","0.02","2.1800.A.1"
"835","0.01","2.1802.A.4"
"836","0","2.1803.A.1"
"837","0.17","2.1804.A.1"
"838","0","2.1808.A.3C"
"839","0.2","2.1809.A.1"
"840","0","2.1810.A.1"
"841","0","2.1811.A.1"
"842","0","2.1812.A.1"
"843","0","2.1815.A.1"
"844","0","2.1817.A.1"
"845","0.24","2.1820.A.1"
"846","0","2.1828.A.1"
"847","0.03","2.1829.A.1"
"848","0.06","2.1847.A.1"
"849","0","2.1848.A.3C"
"850","0","2.1848.A.3E"
"851","0","2.2004.N.N"
"852","0","2.2004.R.1"
"853","0","2.2102.N.N"
"854","0","2.2104.N.N"
"855","0","2.2161.N.N"
"856","0","2.2165.N.N"
"857","0.53","2.2192.R.2"
"858","0.13","2.2205.N.N"
"859","0.21","2.2230.N.N"
"860","0.12","2.2251.N.N"
"861","0.01","2.2251.R.2"
"862","0","2.3024.N.N"
"863","0","3.42.A.1"
"864","0.01","3.43.A.1"
"865","0","3.48.A.1"
"866","0.02","3.53.A.1"
"867","0","3.56.A.1"
"868","0.02","3.57.A.3C"
"869","0","3.67.A.1"
"870","0.01","3.88.A.3E"
"871","0","3.92.A.1"
"872","0","3.93.A.1"
"873","0","3.109.A.1"
"874","0","3.112.A.3E"
"875","0","3.117.A.1"
"876","0.01","3.124.A.1"
"877","0.05","3.134.A.1"
"878","0.15","3.135.A.1"
"879","0","3.142.A.3E"
"880","0.01","3.143.A.1"
"881","0","3.144.A.1"
"882","0.01","3.146.A.1"
"883","0","3.148.A.1"
"884","0.07","3.149.A.1"
"885","0.01","3.152.A.3C"
"886","0","3.153.A.1"
"887","0","3.156.A.3C"
"888","0","3.158.A.1"
"889","0","3.160.A.1"
"890","0","3.165.A.1"
"891","0.14","3.169.A.4"
"892","0.05","3.183.A.3E"
"893","0.32","3.211.A.1"
"894","0","3.214.A.3C"
"895","0","3.219.A.3C"
"896","0.02","3.219.A.3E"
"897","0.03","3.222.A.1"
"898","0","3.225.A.1"
"899","0","3.234.A.1"
