"","Pvalor","PlotID"
"5446","0.01","17 . 364"
"5447","0.14","17 . 368"
"5448","0.03","17 . 369"
"5449","0","17 . 373"
"5450","0.03","17 . 376"
"5451","0.02","17 . 378"
"5452","0","17 . 386"
"5453","0","17 . 387"
"5454","0","17 . 388"
"5455","0","17 . 389"
"5456","0","17 . 393"
"5457","0.01","17 . 397"
"5458","0","17 . 399"
"5459","0","17 . 401"
"5460","0","17 . 402"
"5461","0","17 . 403"
"5462","0","17 . 405"
"5463","0.01","17 . 408"
"5464","0.01","17 . 413"
"5465","0","17 . 415"
"5466","0","17 . 419"
"5467","0.03","17 . 420"
"5468","0.02","17 . 421"
"5469","0","17 . 422"
"5470","0.02","17 . 423"
"5471","0.01","17 . 426"
"5472","0.14","17 . 430"
"5473","0","17 . 432"
"5474","0","17 . 433"
"5475","0","17 . 435"
"5476","0","17 . 439"
"5477","0.02","17 . 440"
"5478","0","17 . 444"
"5479","0","17 . 449"
"5480","0","17 . 451"
"5481","0","17 . 453"
"5482","0","17 . 454"
"5483","0.01","17 . 455"
"5484","0","17 . 456"
"5485","0","17 . 459"
"5486","0","17 . 460"
"5487","0","17 . 461"
"5488","0","17 . 463"
"5489","0","17 . 465"
"5490","0","17 . 466"
"5491","0","17 . 467"
"5492","0.24","17 . 468"
"5493","0","17 . 471"
"5494","0","17 . 477"
"5495","0.01","17 . 478"
"5496","0","17 . 479"
"5497","0","17 . 482"
"5498","0","17 . 488"
"5499","0.01","17 . 495"
"5500","0","17 . 504"
"5501","0","17 . 508"
"5502","0","17 . 509"
"5503","0.03","17 . 510"
"5504","0","17 . 511"
"5505","0","17 . 512"
"5506","0.17","17 . 513"
"5507","0.03","17 . 516"
"5508","0.01","17 . 520"
"5509","0","17 . 523"
"5510","0","17 . 525"
"5511","0","17 . 543"
"5512","0","17 . 544"
"5513","0.2","17 . 545"
"5514","0","17 . 546"
"5515","0.29","17 . 560"
"5516","0","17 . 563"
"5517","0.01","17 . 568"
"5518","0.1","17 . 580"
"5519","0","17 . 582"
"5520","0","17 . 585"
"5521","0.02","17 . 592"
"5522","0","17 . 594"
"5523","0","17 . 598"
"5524","0.01","17 . 599"
"5525","0","17 . 600"
"5526","0","17 . 604"
"5527","0","17 . 608"
"5528","0.03","17 . 610"
"5529","0.01","17 . 612"
"5530","0","17 . 613"
"5531","0","17 . 614"
"5532","0","17 . 623"
"5533","0","17 . 624"
"5534","0","17 . 628"
"5535","0","17 . 633"
"5536","0","17 . 637"
"5537","0.02","17 . 644"
"5538","0","17 . 649"
"5539","0","17 . 650"
"5540","0.01","17 . 652"
"5541","0.01","17 . 653"
"5542","0","17 . 657"
"5543","0.02","17 . 661"
"5544","0","17 . 664"
"5545","0","17 . 665"
"5546","0","17 . 670"
"5547","0","17 . 672"
"5548","0","17 . 673"
"5549","0","17 . 675"
"5550","0","17 . 685"
"5551","0.04","17 . 686"
"5552","0","17 . 687"
"5553","0","17 . 688"
"5554","0","17 . 689"
"5555","0.02","17 . 692"
"5556","0.06","17 . 694"
"5557","0","17 . 695"
"5558","0.06","17 . 698"
"5559","0.01","17 . 704"
"5560","0","17 . 706"
"5561","0.01","17 . 707"
"5562","0","17 . 709"
"5563","0.24","17 . 710"
"5564","0","17 . 713"
"5565","0","17 . 725"
"5566","0.01","17 . 727"
"5567","0","17 . 729"
"5568","0.21","17 . 730"
"5569","0","17 . 731"
"5570","0.03","17 . 732"
"5571","0","17 . 733"
"5572","0","17 . 742"
"5573","0.1","17 . 746"
"5574","0.02","17 . 747"
"5575","0.01","17 . 750"
"5576","0.01","17 . 757"
"5577","0","17 . 758"
"5578","0","17 . 763"
"5579","0.2","17 . 765"
"5580","0.01","17 . 767"
"5581","0.01","17 . 769"
"5582","0.09","17 . 772"
"5583","0","17 . 773"
"5584","0","17 . 774"
"5585","0","17 . 784"
"5586","0","17 . 788"
"5587","0.01","17 . 791"
"5588","0","17 . 815"
"5589","0","17 . 816"
"5590","0.12","17 . 818"
"5591","0","17 . 821"
"5592","0","17 . 824"
"5593","0.02","17 . 827"
"5594","0","17 . 833"
"5595","0.11","17 . 840"
"5596","0.02","17 . 842"
"5597","0","17 . 858"
"5598","0","17 . 862"
"5599","0","17 . 872"
"5600","0","17 . 875"
"5601","0","17 . 889"
"5602","0","17 . 895"
"5603","0","17 . 898"
"5604","0.13","17 . 899"
"5605","0","17 . 902"
"5606","0","17 . 903"
"5607","0.02","17 . 908"
"5608","0.01","17 . 916"
"5609","0","17 . 920"
"5610","0","17 . 926"
"5611","0","17 . 928"
"5612","0","17 . 929"
"5613","0","17 . 930"
"5614","0","17 . 938"
"5615","0","17 . 941"
"5616","0","17 . 942"
"5617","0.14","17 . 944"
"5618","0.02","17 . 947"
"5619","0","17 . 957"
"5620","0","17 . 967"
"5621","0","17 . 969"
"5622","0","17 . 971"
"5623","0","17 . 977"
"5624","0.05","17 . 985"
"5625","0","17 . 987"
"5626","0","17 . 991"
"5627","0","17 . 993"
"5628","0.07","17 . 1003"
"5629","0","17 . 1004"
"5630","0","17 . 1008"
"5631","0.11","17 . 1018"
"5632","0","17 . 1026"
"5633","0","17 . 1032"
"5634","0","17 . 1035"
"5635","0.01","17 . 1052"
"5636","0","17 . 1053"
"5637","0","17 . 1061"
"5638","0","17 . 1064"
"5639","0.05","17 . 1074"
"5640","0","17 . 1077"
"5641","0.11","17 . 1112"
"5642","0","17 . 1113"
"5643","0","17 . 1123"
"5644","0","17 . 1126"
"5645","0.01","17 . 1131"
"5646","0","17 . 1132"
"5647","0","17 . 1137"
"5648","0","17 . 1140"
"5649","0","17 . 1146"
"5650","0","17 . 1152"
"5651","0.02","17 . 1153"
"5652","0.06","17 . 1165"
"5653","0","17 . 1174"
"5654","0.07","17 . 1176"
"5655","0.21","17 . 1183"
"5656","0","17 . 1185"
"5657","0","17 . 1193"
"5658","0","17 . 1196"
"5659","0","17 . 1199"
"5660","0","17 . 1202"
"5661","0","17 . 1205"
"5662","0","17 . 1208"
"5663","0","17 . 1212"
"5664","0","17 . 1216"
"5665","0","17 . 1217"
"5666","0.02","17 . 1228"
"5667","0","17 . 1229"
"5668","0","17 . 1230"
"5669","0","17 . 1234"
"5670","0.01","17 . 1235"
"5671","0.12","17 . 1236"
"5672","0","17 . 1247"
"5673","0.19","17 . 1252"
"5674","0","17 . 1253"
"5675","0","17 . 1255"
"5676","0.01","17 . 1256"
"5677","0","17 . 1259"
"5678","0","17 . 1261"
"5679","0.05","17 . 1262"
"5680","0","17 . 1263"
"5681","0","17 . 1268"
"5682","0","17 . 1272"
"5683","0","17 . 1278"
"5684","0.48","17 . 1282"
"5685","0.04","17 . 1283"
"5686","0","17 . 1286"
"5687","0","17 . 1288"
"5688","0","17 . 1290"
"5689","0.02","17 . 1291"
"5690","0.01","17 . 1293"
"5691","0","17 . 1302"
"5692","0.07","17 . 1311"
"5693","0","17 . 1319"
"5694","0","17 . 1321"
"5695","0.01","17 . 1337"
"5696","0.01","17 . 1338"
"5697","0","17 . 1341"
"5698","0","17 . 1346"
"5699","0","17 . 1351"
"5700","0.1","17 . 1353"
"5701","0","17 . 1361"
"5702","0","17 . 1362"
"5703","0","17 . 1364"
"5704","0","17 . 1372"
"5705","0","17 . 1373"
"5706","0","17 . 1377"
"5707","0","17 . 1382"
"5708","0","17 . 1386"
"5709","0","17 . 1389"
"5710","0","17 . 1396"
"5711","0","17 . 1400"
"5712","0","17 . 1405"
"5713","0","17 . 1416"
"5714","0","17 . 1419"
"5715","0.04","17 . 1421"
"5716","0.04","17 . 1431"
"5717","0","17 . 1432"
"5718","0.01","17 . 1435"
"5719","0","17 . 1436"
"5720","0","17 . 1438"
"5721","0.15","17 . 1446"
"5722","0","17 . 1447"
"5723","0","17 . 1449"
"5724","0.01","17 . 1455"
"5725","0","17 . 1470"
"5726","0","17 . 1471"
"5727","0","17 . 1472"
"5728","0","17 . 1476"
"5729","0.05","17 . 1482"
"5730","0","17 . 1484"
"5731","0","17 . 1486"
"5732","0","17 . 1487"
"5733","0.03","17 . 1489"
"5734","0.03","17 . 1490"
"5735","0","17 . 1491"
"5736","0.01","17 . 1497"
"5737","0","17 . 1499"
"5738","0","17 . 1508"
"5739","0.1","17 . 1514"
"5740","0","17 . 1526"
"5741","0","17 . 1535"
"5742","0","17 . 1547"
"5743","0","17 . 1557"
"5744","0","17 . 1560"
"5745","0","17 . 1565"
"5746","0.01","17 . 1580"
"5747","0","17 . 1585"
"5748","0","17 . 1586"
"5749","0","17 . 1592"
"5750","0","17 . 1593"
"5751","0","17 . 1594"
"5752","0","17 . 1595"
"5753","0","17 . 1598"
"5754","0","17 . 1603"
"5755","0","17 . 1604"
"5756","0.09","17 . 1621"
"5757","0.01","17 . 1622"
"5758","0","17 . 1625"
"5759","0","17 . 1659"
"5760","0","17 . 1663"
"5761","0","17 . 1668"
"5762","0","17 . 1680"
"5763","0","17 . 1683"
"5764","0","17 . 1688"
"5765","0","17 . 1690"
"5766","0","17 . 1691"
"5767","0.17","17 . 1695"
"5768","0","17 . 1696"
"5769","0.06","17 . 1701"
"5770","0","17 . 1702"
"5771","0","17 . 1703"
"5772","0","17 . 1704"
"5773","0","17 . 1705"
"5774","0","17 . 1710"
"5775","0","17 . 1713"
"5776","0","17 . 1716"
"5777","0.02","17 . 1720"
"5778","0","17 . 1722"
"5779","0","17 . 1723"
"5780","0","17 . 1724"
"5781","0.07","17 . 1726"
"5782","0","17 . 1727"
"5783","0.01","17 . 1733"
"5784","0","17 . 1737"
"5785","0","17 . 1738"
"5786","0","17 . 1739"
"5787","0.02","17 . 1749"
"5788","0","17 . 1753"
"5789","0.01","17 . 1757"
"5790","0.01","17 . 1772"
"5791","0","17 . 1778"
"5792","0","17 . 1797"
"5793","0","17 . 1804"
"5794","0","17 . 1814"
"5795","0.01","17 . 1815"
"5796","0.03","17 . 1829"
"5797","0","17 . 1841"
"5798","0.02","17 . 1857"
"5799","0","17 . 1861"
"5800","0.02","17 . 1869"
"5801","0","17 . 1871"
"5802","0","17 . 1884"
"5803","0","17 . 1888"
"5804","0","17 . 1898"
"5805","0","17 . 1905"
"5806","0","17 . 1913"
"5807","0","17 . 1915"
"5808","0.02","17 . 1916"
"5809","0","17 . 1920"
"5810","0","17 . 1923"
"5811","0","17 . 1925"
"5812","0.02","17 . 1926"
"5813","0","17 . 1932"
"5814","0","17 . 1937"
"5815","0","17 . 1946"
"5816","0","17 . 1947"
"5817","0","17 . 1949"
"5818","0","17 . 1952"
"5819","0","17 . 1956"
"5820","0.06","17 . 1957"
"5821","0","17 . 1972"
"5822","0","17 . 1973"
"5823","0.03","17 . 1977"
"5824","0","17 . 1990"
"5825","0","17 . 1992"
"5826","0","17 . 1997"
"5827","0","17 . 2001"
"5828","0","17 . 2007"
"5829","0","17 . 2022"
"5830","0","17 . 2024"
"5831","0.01","17 . 2029"
"5832","0","17 . 2035"
"5833","0.01","17 . 2045"
"5834","0","17 . 2061"
"5835","0","17 . 2064"
"5836","0","17 . 2066"
"5837","0.21","17 . 2072"
"5838","0.01","17 . 2073"
"5839","0","17 . 2079"
"5840","0","17 . 2080"
"5841","0","17 . 2084"
"5842","0.03","17 . 2087"
"5843","0","17 . 2097"
"5844","0","17 . 2100"
"5845","0","17 . 2105"
"5846","0","17 . 2110"
"5847","0","17 . 2111"
"5848","0","17 . 2122"
"5849","0.01","17 . 2124"
"5850","0","17 . 2125"
"5851","0.01","17 . 2132"
"5852","0","17 . 2138"
"5853","0","17 . 2140"
"5854","0","17 . 2155"
"5855","0","17 . 2162"
"5856","0","17 . 2163"
"5857","0","17 . 2170"
"5858","0","17 . 2179"
"5859","0","17 . 2180"
"5860","0","17 . 2194"
"5861","0","17 . 2195"
"5862","0","17 . 2206"
"5863","0","17 . 2209"
"5864","0","17 . 2211"
"5865","0.01","17 . 2214"
"5866","0","17 . 2224"
"5867","0.01","17 . 2246"
"5868","0","17 . 2249"
"5869","0","17 . 2254"
"5870","0","17 . 2257"
"5871","0","17 . 2262"
"5872","0","17 . 2266"
"5873","0","17 . 2282"
"5874","0.02","17 . 2298"
"5875","0.04","17 . 2300"
"5876","0","17 . 2309"
"5877","0","17 . 2314"
"5878","0.03","17 . 2328"
"5879","0","17 . 2339"
"5880","0","17 . 2353"
"5881","0.01","17 . 2372"
"5882","0","17 . 2387"
"5883","0","17 . 2389"
"5884","0","17 . 2399"
"5885","0","17 . 2409"
"5886","0","17 . 2422"
"5887","0","17 . 2423"
"5888","0","17 . 2430"
"5889","0.04","17 . 2435"
"5890","0","17 . 2438"
"5891","0","17 . 2439"
"5892","0","17 . 2449"
"5893","0","17 . 2450"
"5894","0","17 . 2464"
"5895","0.04","17 . 2465"
"5896","0","17 . 2468"
"5897","0","17 . 2473"
"5898","0.05","17 . 2479"
"5899","0","17 . 2481"
"5900","0","17 . 2487"
"5901","0.22","17 . 2489"
"5902","0.01","17 . 2490"
"5903","0","17 . 2491"
"5904","0","17 . 2494"
"5905","0","17 . 2508"
"5906","0","17 . 2512"
"5907","0","17 . 2515"
"5908","0","17 . 2519"
"5909","0.01","17 . 2520"
"5910","0","17 . 2525"
"5911","0","17 . 2537"
"5912","0.02","17 . 2538"
"5913","0","17 . 2542"
"5914","0","17 . 2544"
"5915","0.01","17 . 2548"
"5916","0","17 . 2549"
"5917","0","17 . 2555"
"5918","0","17 . 2557"
"5919","0","17 . 2559"
"5920","0.2","17 . 2564"
"5921","0","17 . 2571"
"5922","0","17 . 2573"
"5923","0.01","17 . 2582"
"5924","0.01","17 . 2584"
"5925","0","17 . 2585"
"5926","0","17 . 2591"
"5927","0","17 . 2592"
"5928","0.01","17 . 2602"
"5929","0.01","17 . 2603"
"5930","0","17 . 2604"
"5931","0","17 . 2613"
"5932","0","17 . 2615"
"5933","0","17 . 2618"
"5934","0","17 . 2619"
"5935","0","17 . 2633"
"5936","0","17 . 2634"
"5937","0","17 . 2637"
"5938","0.04","17 . 2638"
"5939","0.06","17 . 2641"
"5940","0","17 . 2647"
"5941","0","17 . 2677"
"5942","0","17 . 2683"
"5943","0.13","17 . 2690"
"5944","0","17 . 2692"
"5945","0.1","17 . 2718"
"5946","0","17 . 2721"
"5947","0","17 . 2727"
"5948","0","17 . 2754"
"5949","0","17 . 2762"
"5950","0","17 . 2771"
"5951","0.03","17 . 2783"
"5952","0.03","17 . 2792"
"5953","0","17 . 2802"
"5954","0.09","17 . 2803"
"5955","0","17 . 2811"
"5956","0.01","17 . 2815"
"5957","0","17 . 2819"
"5958","0","17 . 2823"
"5959","0.01","17 . 2824"
"5960","0","17 . 2825"
"5961","0","17 . 2828"
"5962","0","17 . 2840"
"5963","0","17 . 2841"
"5964","0.04","17 . 2850"
"5965","0","17 . 2857"
"5966","0","17 . 2859"
"5967","0","17 . 2862"
"5968","0","17 . 2863"
"5969","0","17 . 2864"
"5970","0","17 . 2879"
"5971","0.04","17 . 2885"
"5972","0","17 . 2886"
"5973","0","17 . 2894"
"5974","0","18 . 1"
"5975","0.08","18 . 24"
"5976","0","18 . 25"
"5977","0","18 . 26"
"5978","0","18 . 48"
"5979","0","18 . 49"
"5980","0.43","18 . 59"
"5981","0","18 . 60"
"5982","0.04","18 . 71"
"5983","0","18 . 75"
"5984","0.04","18 . 77"
"5985","0","18 . 82"
"5986","0","18 . 89"
"5987","0.07","18 . 96"
"5988","0.1","18 . 97"
"5989","0","18 . 161"
"5990","0","18 . 162"
"5991","0.08","18 . 163"
"5992","0.01","18 . 169"
"5993","0","18 . 178"
"5994","0","18 . 184"
"5995","0.01","18 . 189"
"5996","0.3","18 . 204"
"5997","0","18 . 221"
"5998","0.07","18 . 229"
"5999","0.04","18 . 237"
"6000","0.04","18 . 238"
"6001","0.08","18 . 249"
"6002","0","18 . 254"
"6003","0.08","18 . 255"
"6004","0","18 . 311"
"6005","0","18 . 318"
"6006","0.01","18 . 331"
"6007","0","18 . 435"
"6008","0.04","18 . 504"
"6009","0","18 . 510"
"6010","0","18 . 535"
"6011","0.02","18 . 554"
"6012","0.06","18 . 569"
"6013","0","18 . 594"
"6014","0","18 . 595"
"6015","0.04","18 . 616"
"6016","0","18 . 620"
"6017","0","18 . 641"
"6018","0.01","18 . 667"
"6019","0","18 . 668"
"6020","0","18 . 680"
"6021","0.06","18 . 690"
"6022","0","18 . 702"
"6023","0","18 . 703"
"6024","0.01","18 . 714"
"6025","0","18 . 733"
"6026","0","18 . 743"
"6027","0","18 . 752"
"6028","0","18 . 759"
"6029","0.13","18 . 770"
"6030","0","18 . 777"
"6031","0.37","18 . 814"
"6032","0.05","18 . 816"
"6033","0","18 . 817"
"6034","0","18 . 822"
"6035","0","18 . 824"
"6036","0","18 . 833"
"6037","0","18 . 834"
"6038","0","18 . 843"
"6039","0","18 . 854"
"6040","0.03","18 . 862"
"6041","0.05","18 . 865"
"6042","0","18 . 869"
"6043","0","18 . 883"
"6044","0.24","18 . 906"
"6045","0","18 . 907"
"6046","0.17","18 . 916"
"6047","0","18 . 918"
"6048","0","18 . 921"
"6049","0.24","18 . 935"
"6050","0.02","18 . 936"
"6051","0","18 . 937"
"6052","0","18 . 954"
"6053","0.01","18 . 977"
"6054","0","18 . 988"
"6055","0","18 . 994"
"6056","0","18 . 1047"
"6057","0","18 . 1073"
"6058","0","18 . 1074"
"6059","0","18 . 1075"
"6060","0","18 . 1112"
"6061","0","18 . 1155"
"6062","0","18 . 1173"
"6063","0","18 . 1184"
"6064","0","18 . 1193"
"6065","0","18 . 1232"
"6066","0","18 . 1244"
"6067","0","18 . 1249"
"6068","0","18 . 1252"
"6069","0.11","18 . 1265"
"6070","0","18 . 1269"
"6071","0.04","18 . 1270"
"6072","0","18 . 1272"
"6073","0","18 . 1288"
"6074","0.02","18 . 1289"
"6075","0.14","18 . 1306"
"6076","0","18 . 1309"
"6077","0","18 . 1311"
"6078","0","18 . 1315"
"6079","0","18 . 1325"
"6080","0","18 . 1327"
"6081","0","18 . 1333"
"6082","0","18 . 1334"
"6083","0","18 . 1338"
"6084","0","18 . 1340"
"6085","0.01","18 . 1342"
"6086","0","18 . 1354"
"6087","0","18 . 1361"
"6088","0","18 . 1372"
"6089","0.02","18 . 1373"
"6090","0.03","18 . 1376"
"6091","0","18 . 1402"
"6092","0","18 . 1407"
"6093","0","18 . 1416"
"6094","0","18 . 1436"
"6095","0","18 . 1443"
"6096","0.25","18 . 1447"
"6097","0.04","18 . 1460"
"6098","0.04","18 . 1473"
"6099","0.01","18 . 1476"
"6100","0.03","18 . 1481"
"6101","0","18 . 1500"
"6102","0.21","18 . 1511"
"6103","0.01","18 . 1527"
"6104","0","18 . 1538"
"6105","0","18 . 1543"
"6106","0.08","18 . 1551"
"6107","0","18 . 1552"
"6108","0","18 . 1553"
"6109","0.02","18 . 1560"
"6110","0.04","18 . 1570"
"6111","0","18 . 1578"
"6112","0.16","18 . 1581"
"6113","0","18 . 1583"
"6114","0.1","18 . 1585"
"6115","0","18 . 1599"
"6116","0.5","18 . 1609"
"6117","0.02","18 . 1646"
"6118","0","18 . 1653"
"6119","0.03","18 . 1656"
"6120","0.02","18 . 1657"
"6121","0","18 . 1667"
"6122","0","18 . 1694"
"6123","0.03","18 . 1698"
"6124","0.01","18 . 1699"
"6125","0","18 . 1701"
"6126","0.17","18 . 1703"
"6127","0","18 . 1705"
"6128","0.01","18 . 1707"
"6129","0.01","18 . 1719"
"6130","0.06","18 . 1721"
"6131","0.01","18 . 1737"
"6132","0.01","18 . 1792"
"6133","0.04","18 . 1798"
"6134","0","18 . 1802"
"6135","0.08","18 . 1838"
"6136","0","18 . 1846"
"6137","0","18 . 1855"
"6138","0","18 . 1858"
"6139","0","18 . 1866"
"6140","0","19 . 21"
"6141","0","19 . 23"
"6142","0","19 . 26"
"6143","0","19 . 31"
"6144","0","19 . 33"
"6145","0.06","19 . 49"
"6146","0","19 . 51"
"6147","0","19 . 52"
"6148","0","19 . 55"
"6149","0.09","19 . 62"
"6150","0","19 . 64"
"6151","0","19 . 70"
"6152","0.02","19 . 73"
"6153","0.06","19 . 74"
"6154","0.01","19 . 77"
"6155","0","19 . 78"
"6156","0","19 . 82"
"6157","0","19 . 84"
"6158","0","19 . 87"
"6159","0","19 . 89"
"6160","0.05","19 . 91"
"6161","0.01","19 . 93"
"6162","0.03","19 . 95"
"6163","0.01","19 . 96"
"6164","0.03","19 . 97"
"6165","0","19 . 98"
"6166","0.01","19 . 100"
"6167","0.01","19 . 102"
"6168","0.02","19 . 110"
"6169","0.07","19 . 114"
"6170","0","19 . 121"
"6171","0","19 . 122"
"6172","0","19 . 160"
"6173","0","19 . 178"
"6174","0","19 . 180"
"6175","0.01","19 . 181"
"6176","0","19 . 196"
"6177","0","19 . 211"
"6178","0","19 . 212"
"6179","0","19 . 215"
"6180","0","19 . 218"
"6181","0","19 . 219"
"6182","0","19 . 225"
"6183","0","19 . 255"
"6184","0","19 . 256"
"6185","0","19 . 259"
"6186","0","19 . 262"
"6187","0","19 . 268"
"6188","0","19 . 269"
"6189","0","19 . 271"
"6190","0","19 . 275"
"6191","0.15","19 . 276"
"6192","0","19 . 277"
"6193","0","19 . 280"
"6194","0.01","19 . 281"
"6195","0.06","19 . 282"
"6196","0.01","19 . 283"
"6197","0","19 . 284"
"6198","0","19 . 285"
"6199","0.06","19 . 289"
"6200","0","19 . 290"
"6201","0","19 . 292"
"6202","0","19 . 294"
"6203","0.01","19 . 297"
"6204","0","19 . 311"
"6205","0","19 . 315"
"6206","0","19 . 320"
"6207","0.04","19 . 355"
"6208","0","19 . 373"
"6209","0","19 . 377"
"6210","0","19 . 378"
"6211","0.23","19 . 380"
"6212","0","19 . 383"
"6213","0","19 . 387"
"6214","0.03","19 . 389"
"6215","0.01","19 . 399"
"6216","0","19 . 402"
"6217","0","19 . 404"
"6218","0","19 . 420"
"6219","0.03","19 . 421"
"6220","0","19 . 422"
"6221","0","19 . 424"
"6222","0.01","19 . 452"
"6223","0","19 . 465"
"6224","0.02","19 . 471"
"6225","0","19 . 475"
"6226","0.11","19 . 488"
"6227","0.02","19 . 492"
"6228","0.01","19 . 499"
"6229","0","19 . 531"
"6230","0.02","19 . 561"
"6231","0","19 . 563"
"6232","0","19 . 568"
"6233","0","19 . 582"
"6234","0","19 . 589"
"6235","0","19 . 591"
"6236","0","19 . 593"
"6237","0.24","19 . 595"
"6238","0","19 . 596"
"6239","0","19 . 604"
"6240","0","19 . 608"
"6241","0.01","19 . 609"
"6242","0","19 . 617"
"6243","0","19 . 677"
"6244","0","19 . 732"
"6245","0.04","19 . 772"
"6246","0.04","19 . 776"
"6247","0","19 . 780"
"6248","0.01","19 . 791"
"6249","0","19 . 795"
"6250","0","19 . 798"
"6251","0","19 . 801"
"6252","0.12","19 . 807"
"6253","0.01","19 . 811"
"6254","0.01","19 . 815"
"6255","0","19 . 817"
"6256","0","19 . 820"
"6257","0","19 . 827"
"6258","0","19 . 829"
"6259","0.68","19 . 833"
"6260","0","19 . 841"
"6261","0.24","19 . 849"
"6262","0","19 . 850"
"6263","0","19 . 852"
"6264","0.31","19 . 863"
"6265","0.01","19 . 866"
"6266","0","19 . 871"
"6267","0.52","19 . 873"
"6268","0","19 . 876"
"6269","0","19 . 879"
"6270","0.25","19 . 880"
"6271","0.01","19 . 882"
"6272","0","19 . 887"
"6273","0.21","19 . 888"
"6274","0.06","19 . 889"
"6275","0","19 . 891"
"6276","0.03","19 . 893"
"6277","0.07","19 . 896"
"6278","0.12","19 . 899"
"6279","0.14","19 . 901"
"6280","0","19 . 902"
"6281","0.28","19 . 903"
"6282","0","19 . 908"
"6283","0.1","19 . 909"
"6284","0","19 . 912"
"6285","0.18","19 . 914"
"6286","0.04","19 . 920"
"6287","0","19 . 922"
"6288","0.02","19 . 923"
"6289","0.03","19 . 930"
"6290","0","19 . 933"
"6291","0.18","19 . 936"
"6292","0.02","19 . 946"
"6293","0","19 . 948"
"6294","0","19 . 949"
"6295","0.01","19 . 958"
"6296","0.01","19 . 965"
"6297","0","19 . 966"
"6298","0.07","19 . 970"
"6299","0","19 . 971"
"6300","0.05","19 . 972"
"6301","0.02","19 . 973"
"6302","0.28","19 . 974"
"6303","0","19 . 978"
"6304","0","19 . 979"
"6305","0.05","19 . 985"
"6306","0.01","19 . 989"
"6307","0","19 . 1000"
"6308","0","19 . 1006"
"6309","0","19 . 1019"
"6310","0","19 . 1025"
"6311","0.07","19 . 1028"
"6312","0.03","19 . 1042"
"6313","0","19 . 1047"
"6314","0","19 . 1052"
"6315","0","19 . 1056"
"6316","0","19 . 1062"
"6317","0","19 . 1064"
"6318","0.02","19 . 1066"
"6319","0","19 . 1067"
"6320","0","19 . 1093"
"6321","0","19 . 1121"
"6322","0","19 . 1123"
"6323","0.01","19 . 1192"
"6324","0.25","19 . 1202"
"6325","0","19 . 1241"
"6326","0","19 . 1242"
"6327","0","19 . 1243"
"6328","0","19 . 1246"
"6329","0","19 . 1258"
"6330","0","19 . 1294"
"6331","0.34","19 . 1296"
"6332","0","19 . 1317"
"6333","0","19 . 1322"
"6334","0","19 . 1324"
"6335","0.02","19 . 1343"
"6336","0.02","19 . 1344"
"6337","0.01","19 . 1345"
"6338","0.01","19 . 1346"
"6339","0.01","19 . 1349"
"6340","0","19 . 1354"
"6341","0.01","19 . 1360"
"6342","0","19 . 1363"
"6343","0","19 . 1370"
"6344","0","19 . 1376"
"6345","0","19 . 1377"
"6346","0.04","19 . 1382"
"6347","0.05","19 . 1384"
"6348","0.18","19 . 1391"
"6349","0.13","19 . 1413"
"6350","0","19 . 1431"
"6351","0.04","19 . 1433"
"6352","0.02","19 . 1440"
"6353","0","19 . 1441"
"6354","0.01","19 . 1448"
"6355","0","19 . 1449"
"6356","0.12","19 . 1451"
"6357","0.04","19 . 1452"
"6358","0.02","19 . 1453"
"6359","0","19 . 1457"
"6360","0","19 . 1460"
"6361","0.07","19 . 1461"
"6362","0.02","19 . 1465"
"6363","0","19 . 1466"
"6364","0","19 . 1470"
"6365","0","19 . 1471"
"6366","0","19 . 1480"
"6367","0","19 . 1486"
"6368","0.02","19 . 1487"
"6369","0","19 . 1489"
"6370","0.01","19 . 1492"
"6371","0","19 . 1494"
"6372","0.02","19 . 1505"
"6373","0.05","19 . 1510"
"6374","0","19 . 1511"
"6375","0","19 . 1513"
"6376","0.03","19 . 1520"
"6377","0","19 . 1527"
"6378","0","19 . 1540"
"6379","0.15","19 . 1541"
"6380","0","19 . 1542"
"6381","0","19 . 1543"
"6382","0.01","19 . 1548"
"6383","0","19 . 1550"
"6384","0.06","19 . 1554"
"6385","0","19 . 1555"
"6386","0.01","19 . 1570"
"6387","0","19 . 1571"
"6388","0","19 . 1573"
"6389","0.01","19 . 1575"
"6390","0.03","19 . 1576"
"6391","0","19 . 1586"
"6392","0.08","19 . 1609"
"6393","0.01","19 . 1610"
"6394","0","19 . 1622"
"6395","0","19 . 1626"
"6396","0","19 . 1637"
"6397","0.01","19 . 1651"
"6398","0","19 . 1655"
"6399","0.01","19 . 1661"
"6400","0","19 . 1672"
"6401","0","19 . 1737"
"6402","0","19 . 1752"
"6403","0.01","19 . 1754"
"6404","0","19 . 1776"
"6405","0.05","19 . 1779"
"6406","0","19 . 1780"
"6407","0","19 . 1793"
"6408","0.26","19 . 1818"
"6409","0.01","19 . 1850"
"6410","0","19 . 1863"
"6411","0","19 . 1907"
"6412","0.01","19 . 1910"
"6413","0","19 . 1917"
"6414","0.01","19 . 1920"
"6415","0","19 . 1921"
"6416","0.25","19 . 1922"
"6417","0.11","19 . 1923"
"6418","0.01","19 . 1926"
"6419","0","19 . 1932"
"6420","0.21","19 . 1937"
"6421","0","19 . 1939"
"6422","0","19 . 1946"
"6423","0","19 . 1959"
"6424","0","19 . 1960"
"6425","0.19","19 . 1961"
"6426","0","19 . 1962"
