"","Pvalor","PlotID"
"239","3.9277224062049e-16","5.1056.A.1"
"240","9.25044402960555e-22","5.1057.A.1"
"242","6.78785584863235e-14","5.1067.A.1"
"243","1.29136115464071e-16","5.1070.A.1"
"244","1.4026203739687e-12","5.1071.A.1"
"245","1.18446378493986e-06","5.1078.A.1"
"246","5.22548376576038e-05","5.1080.A.1"
"247","4.81070231692793e-14","5.1081.A.1"
"248","2.28935136413516e-12","5.1089.A.4"
"249","1.1051711584079e-18","5.1097.A.1"
"250","2.97574725106157e-13","5.1106.A.1"
"251","5.55821221033461e-15","5.1108.A.1"
"252","3.22951961567101e-12","5.1112.A.1"
"253","9.13329296221133e-11","5.1115.A.1"
"254","4.34194373966641e-05","5.1127.A.1"
"255","2.99650817783051e-10","5.1133.A.4"
"256","9.65628861962205e-07","5.1134.A.1"
"257","1.06843888764849e-17","5.1136.A.1"
"258","2.20777553057536e-34","5.1146.A.1"
"259","2.50295293363098e-22","5.1147.A.1"
"260","4.0159654639797e-08","5.1152.A.1"
"262","1.68590155942807e-14","5.1156.A.1"
"263","1.05067260515118e-09","5.1158.A.1"
"264","6.41122545172863e-15","5.1160.A.1"
"265","1.06211276637078e-08","5.1161.A.1"
"266","8.6765541546373e-16","5.1162.A.1"
"267","6.87413966929777e-16","5.1163.A.1"
"268","4.12673306538722e-34","5.1165.A.1"
"269","6.11068956969121e-09","5.1167.A.1"
"270","1.03162198991815e-40","5.1176.A.1"
"271","6.85160666516143e-09","5.1178.A.1"
"272","4.02841340501424e-29","5.1183.A.4"
"273","4.57978556299006e-20","5.1185.A.1"
"275","1.04755194352077e-16","5.1192.A.6C"
"276","5.46174527148425e-15","5.1194.A.4"
"278","3.67459999867145e-17","5.1200.A.4"
"279","2.99534775424721e-17","5.1203.A.4"
"280","5.6623122020701e-27","5.1204.A.1"
"281","4.53151121174279e-21","5.1205.A.1"
"283","1.32162779673604e-13","5.1208.A.1"
"285","1.98625229813596e-15","5.1213.A.1"
"286","2.93710619400631e-09","5.1214.A.1"
"287","6.43698369635746e-15","5.1217.A.1"
"288","1.92771769911354e-24","5.1230.A.1"
"289","1.52057777547575e-12","5.1237.A.1"
"290","1.51395702478384e-06","5.1240.A.4"
"291","9.43714548213014e-40","5.1246.A.1"
"292","2.48944018220032e-18","5.1247.A.1"
"294","8.5262847986042e-15","5.1249.A.1"
"295","2.37733444923924e-19","5.1250.A.1"
"296","9.16288702860488e-46","5.1252.A.1"
"297","9.58411059731161e-05","5.1259.A.1"
"298","9.59239838732196e-11","5.1261.A.1"
"299","1.38085155640442e-11","5.1262.A.1"
"300","1.68119511999544e-09","5.1263.A.1"
"301","6.59501918539104e-26","5.1270.A.4"
"302","3.54400936686847e-16","5.1273.A.1"
"303","9.25419326755089e-10","5.1291.A.1"
"304","8.77369356220627e-20","5.1299.A.4"
"305","2.73462423133876e-38","5.1300.A.4"
"306","6.24809518255704e-22","5.1302.A.1"
"307","1.06839892978642e-07","5.1305.A.1"
"308","3.76074211632926e-12","5.1311.A.1"
"309","3.68238127767804e-23","5.1315.A.1"
"310","1.06027076841133e-24","5.1316.A.1"
"311","1.11211082510677e-09","5.1318.A.1"
"313","2.47866218871934e-23","5.1324.A.1"
"315","1.72639358887313e-24","5.1327.A.1"
"316","2.45997806640301e-18","5.1331.A.1"
"317","2.30919226462135e-07","5.1333.A.1"
"319","4.70490801175464e-29","5.1348.A.4"
"320","1.4617360129498e-06","5.1352.A.1"
"321","2.53859962551738e-16","5.1368.A.1"
"322","7.54227567190473e-13","5.1380.A.1"
"326","2.02853826577497e-16","5.2000.A.1"
"327","5.61713979677513e-05","5.2004.1.1"
"328","2.29087830837928e-08","5.2004.A.1"
"329","1.50567643364431e-18","5.2005.A.4"
"330","4.57185618377351e-19","5.2006.1.1"
"331","1.13518037587661e-08","5.2006.A.1"
"333","1.62280049864117e-15","5.2044.A.1"
"334","9.15636777233843e-23","5.2047.A.1"
"336","9.3664875405727e-11","5.2072.A.1"
"337","0.00280715846413668","5.2077.A.1"
"338","1.63163298579673e-12","5.2078.A.1"
"339","8.92913537227074e-40","5.2092.A.1"
"343","1.92025111661449e-08","5.2161.A.1"
"344","4.06037435069802e-12","5.2162.A.1"
"345","4.70227620194263e-19","5.2163.A.1"
"346","0.00281066795460105","5.2169.A.1"
"347","5.37068566089685e-25","5.2171.A.1"
"349","3.50737582435681e-13","5.2189.A.1"
"350","4.75009694138839e-20","5.2196.A.1"
"351","5.52872427934296e-18","5.2199.A.1"
"352","1.61574841026637e-05","5.2201.1.1"
"353","2.90692617250512e-23","5.2210.A.1"
"355","1.97466259140496e-39","5.2219.A.1"
"357","4.49245065131398e-13","5.2230.A.1"
"358","3.29604131074124e-17","5.2232.A.1"
"359","5.37241941552415e-32","5.2233.A.1"
"361","1.21751930809109e-15","5.2255.A.1"
"362","5.44446566721461e-26","5.2259.A.1"
"363","7.09173332477284e-14","5.2273.A.1"
"365","1.93000189249382e-17","5.2289.A.1"
"366","1.46716587042088e-06","5.2291.A.1"
"367","1.01198109829702e-29","5.2299.A.1"
"368","1.3225679230101e-17","5.2311.A.1"
"369","2.14901801525626e-12","5.2313.A.1"
"370","3.60338009007815e-15","5.2315.A.1"
"371","3.07237168041123e-14","5.2317.A.4"
"372","1.90078783594443e-29","5.2332.A.4C"
"373","2.22418365344246e-16","5.2335.A.1"
"375","1.15717803458656e-37","5.2338.A.1"
"376","3.00046069317078e-17","5.2343.A.1"
"377","1.10486963854581e-18","5.2346.A.1"
"378","6.84633675820345e-27","5.2351.A.1"
"379","3.85258884889785e-09","5.2382.A.1"
"380","7.63658169598259e-27","5.2404.A.1"
"381","2.137341587712e-51","5.2416.A.1"
"383","3.65374649891482e-16","5.2429.A.4"
"384","6.14512633513121e-33","5.2430.A.1"
"385","1.17596923442567e-05","5.2435.A.1"
"386","1.56825521277694e-24","5.2436.A.1"
"387","9.67285937960184e-14","5.2442.A.1"
"388","2.63733343900592e-10","5.2448.A.1"
"389","5.46357676502199e-28","5.2464.A.4"
"390","2.34008285607171e-20","5.2466.A.1"
"391","1.23993837837608e-20","5.2467.A.1"
"392","5.02232017574851e-12","5.2469.A.1"
"393","3.46182886434649e-13","5.2472.1.1"
"395","1.03665600280979e-16","5.2477.A.1"
"397","2.7714716403057e-24","5.2482.A.4"
"398","3.33659905152989e-15","5.2486.A.1"
"399","6.27553239157131e-08","5.2487.A.1"
"400","3.94106349450188e-19","5.2491.A.1"
"401","9.95855174321206e-12","5.2492.A.4"
"402","1.16073259466448e-21","5.2502.A.1"
"403","3.38159361519772e-10","5.2508.A.1"
"405","6.76258145378681e-06","5.2514.A.1"
"406","1.64578739901924e-08","5.2521.A.1"
"407","5.874407371186e-13","5.2535.A.1"
"408","2.50055036063883e-09","5.2539.A.1"
"410","7.80415281603268e-21","5.2544.A.1"
"411","3.31479190473861e-12","5.2546.A.1"
"412","5.44701806775344e-09","5.2550.A.1"
"413","1.88688204716774e-20","5.2551.A.1"
"414","6.50129202803214e-43","5.2559.A.1"
"415","7.26950604285977e-38","5.2567.A.1"
"416","1.75441794423445e-11","5.2569.A.1"
"417","1.05828414516374e-09","5.2571.A.1"
"418","1.53653076765697e-05","5.2576.A.1"
"419","3.27918433143434e-17","5.2579.A.1"
"420","5.3552181685007e-10","5.2586.A.1"
"421","1.62683441699049e-52","5.2588.A.1"
"423","2.12041342080776e-07","5.2625.A.1"
"424","1.50447572100271e-12","5.2631.A.1"
"425","5.32948978674169e-16","5.2636.A.1"
