"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"66180",33,915,3,902305,NA,NA,NA,NA,NA,"5",900706,NA,"0012","1","0120875","037","0019","88","073",NA,NA,NA,NA,NA,"06",NA,"2",NA,"1",NA,"90",NA,"41",NA,"6",NA,"4",NA,"72",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"41","1","2","40","72","1","2","40",NA,NA,NA,NA,"41","72",NA,NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0","1","3","4",NA,NA,"01","243",NA,"2.25",NA,"33.915",37000,19000,33
"66184",33,931,3,902305,NA,NA,NA,NA,NA,"5",900706,NA,"0012","1","0120916","004","0018","89","066",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"80",NA,"41",NA,"6",NA,"4",NA,"72",NA,"3",NA,"4",NA,"73",NA,"1",NA,"4","41","3","6",NA,"72","3","6",NA,"73","3","6",NA,"41","72","73",NA,NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"M906","M112","298",NA,"8.00",NA,"33.931",4000,18000,33
"66212",33,933,1,902305,NA,NA,NA,NA,NA,"5",900706,NA,"0012","1","0120920","039","0012","89","066",NA,NA,NA,NA,NA,"03",NA,"5",NA,"1",NA,"85",NA,"72",NA,"6",NA,"4",NA,"41",NA,"1",NA,"4",NA,"73",NA,"1",NA,"4","72","3","6",NA,"41","3","6",NA,"73","3","6",NA,"72","41","73","65","74","54",NA,"3","04","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","95",NA,"13.00",NA,"33.933",39000,12000,33
"66216",33,937,3,902305,NA,NA,NA,NA,NA,"5",900706,NA,"0012","1","0120931","004","0019","89","040",NA,NA,NA,NA,NA,"03",NA,"5",NA,"1",NA,"50",NA,"41",NA,"5",NA,"4",NA,"72",NA,"4",NA,"4",NA,"73",NA,"1",NA,"4","41","3","6",NA,"72","3","6",NA,"73","3","6",NA,"41","72","73","65","74",NA,NA,"2","08","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"1","4","P906","P914","P403","94",NA,"16.50",NA,"33.937",4000,19000,33
"66228",33,949,3,902305,NA,NA,NA,NA,NA,"5",900706,NA,"0012","1","0120949","018","0001","88","012",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"85",NA,"41",NA,"7",NA,"4",NA,"72",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"41","3","6",NA,"72","3","6",NA,NA,NA,NA,NA,"41","72","55","74","97","65","99","3","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"P402","P906","203","5","16.00","27.00","33.949",18000,1000,33
"66233",33,955,3,902305,NA,NA,NA,NA,NA,"6",900606,NA,"0012","1","0120951","004","0021","88","043",NA,NA,NA,NA,NA,"02",NA,"4",NA,"1",NA,"65",NA,"72",NA,"6",NA,"4",NA,"41",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"72","3","6",NA,"41","3","6",NA,NA,NA,NA,NA,"72","41","73","74","28",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"M303","188",NA,"4.50",NA,"33.955",4000,21000,33
"66239",33,963,3,902305,NA,NA,NA,NA,NA,"5",900706,NA,"0012","1","0120957","018","0007","88","008",NA,NA,NA,NA,NA,"05",NA,"5",NA,"1",NA,"80",NA,"41",NA,"5",NA,"4",NA,"72",NA,"4",NA,"3",NA,"65",NA,"1",NA,"2","41","3","6",NA,"72","3","6",NA,"65","3","6",NA,"41","72","74","65","99",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4","P203","P906","M310","100","304","8.00","16.25","33.963",18000,7000,33
"66247",33,997,3,902305,NA,NA,NA,NA,NA,"6",900606,NA,"0013","1","0131010","023","0002","89","073",NA,NA,NA,NA,NA,"06",NA,"5",NA,"1",NA,"90",NA,"72",NA,"5",NA,"4",NA,"41",NA,"3",NA,"4",NA,"74",NA,"1",NA,"3","72","3","6",NA,"41","3","6",NA,"74","3","6",NA,"72","41","74","73","78","57","65","2","02","W","18",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"M404","M906","315",NA,"09.25",NA,"33.997",23000,2000,33
"66255",33,704,3,902405,NA,NA,NA,NA,NA,"6",900506,NA,"0010","1","0100618","012","0143","88","059",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"80",NA,"41",NA,"6",NA,"4",NA,"72",NA,"2",NA,"4",NA,"73",NA,"1",NA,"4","41","3","6",NA,"72","3","6",NA,"73","3","6",NA,"41","72","73","26","61","97",NA,"2","06","G","17",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M402","365",NA,"12.00",NA,"33.704",12000,143000,33
"66260",33,709,1,902405,NA,NA,NA,NA,NA,"6",900506,NA,"0010","1","0100621","007","0044","88","059",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"60",NA,"72",NA,"8",NA,"4",NA,"41",NA,"1",NA,"4",NA,"28",NA,"1",NA,"4","72","3","6",NA,"41","3","6",NA,"28","3","6",NA,"72","41","28","61","65","99","55","2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P906","196",NA,"8.50",NA,"33.709",7000,44000,33
"66266",33,715,1,902405,NA,NA,NA,NA,NA,"6",900506,NA,"0010","1","0100623","007","0018","88","026",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"80",NA,"72",NA,"8",NA,"3",NA,"28",NA,"1",NA,"4",NA,"41",NA,"1",NA,"3","72","3","6",NA,"28","1","1","45","41","3","6",NA,"72","28","41","65","55",NA,NA,"2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P906","274",NA,"13.00",NA,"33.715",7000,18000,33
"66282",33,732,1,902405,NA,NA,NA,NA,NA,"6",900506,NA,"0010","1","0100659","007","0020","89","009",NA,NA,NA,NA,NA,"03",NA,"5",NA,"1",NA,"65",NA,"72",NA,"7",NA,"4",NA,"41",NA,"2",NA,"4",NA,"73",NA,"1",NA,"4","72","3","6",NA,"41","3","6",NA,"73","3","6",NA,"72","41","73","74","57","94",NA,"2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0","P906","P314","M402","77",NA,"12.25",NA,"33.732",7000,20000,33
"66291",33,741,3,902505,NA,NA,NA,NA,NA,"5",900606,NA,"0010","1","0100673","005","0049","88","045",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"90",NA,"72",NA,"5",NA,"3",NA,"41",NA,"4",NA,"4",NA,"74",NA,"1",NA,"2","72","3","6",NA,"41","3","6",NA,"74","3","6",NA,"72","41","74","65","57","76","68","2","02","W","19",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0","M906","M912","G112","7","255","21.00","16.00","33.741",5000,49000,33
"66342",33,797,3,902805,NA,NA,NA,NA,NA,"6",900606,NA,"0011","1","0110745","038","0016","88","073",NA,NA,NA,NA,NA,"06",NA,"5",NA,"1",NA,"95",NA,"72",NA,"5",NA,"4",NA,"41",NA,"3",NA,"4",NA,"73",NA,"1",NA,"4","72","3","6",NA,"41","3","6",NA,"73","3","6",NA,"72","41","73","54","74","57",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","195",NA,"14.50",NA,"33.797",38000,16000,33
"66426",33,687,3,902905,NA,NA,NA,NA,NA,"5",900506,NA,"0010","1","0100606","045","0012","88","073",NA,NA,NA,NA,NA,"05",NA,"5",NA,"1",NA,"90",NA,"72",NA,"6",NA,"4",NA,"41",NA,"2",NA,"4",NA,"73",NA,"2",NA,"4","72","3","6",NA,"41","3","6",NA,"73","3","6",NA,"72","41","73","65","57",NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M415","5",NA,"20.00",NA,"33.687",45000,12000,33
"66428",33,691,1,902905,NA,NA,NA,NA,NA,"5",900506,NA,"0010","1","0100611","025","0030","88","073",NA,NA,NA,NA,NA,"04",NA,"5",NA,"1",NA,"80",NA,"72",NA,"8",NA,"3",NA,"41",NA,"1",NA,"4",NA,"55",NA,"1",NA,"3","72","3","6",NA,"41","3","6",NA,"55","3","6",NA,"72","41","55","74","76","65","99","2","07","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"3","0",NA,NA,"P906","30","245","14.00","19.00","33.691",25000,30000,33
"66466",33,532,1,902905,NA,NA,NA,NA,NA,"6",900106,NA,"0009","1","0090456","020","0002","88","007",NA,NA,NA,NA,NA,"05",NA,"5",NA,"1",NA,"90",NA,"72",NA,"7",NA,"3",NA,"65",NA,"1",NA,"3",NA,"41",NA,"1",NA,"3","72","3","6",NA,"65","3","6",NA,"41","3","1",NA,"72","65","41","73","14","74",NA,"3","08","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"P906","143",NA,"08.00",NA,"33.532",20000,2000,33
"66539",33,1022,3,900806,NA,NA,NA,NA,NA,"5",901206,NA,"0013","1","0131058","006","0007","89","060",NA,NA,NA,NA,NA,"06",NA,"5",NA,"1",NA,"60",NA,"41",NA,"7",NA,"4",NA,"72",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"41","3","6",NA,"72","3","6",NA,NA,NA,NA,NA,"41","72",NA,NA,NA,NA,NA,"2","02","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4","P103","M412","G411","210",NA,"8.75",NA,"33.1022",6000,7000,33
"66588",33,1074,3,900906,NA,NA,NA,NA,NA,"6",901206,NA,"0014","1","0141141","037","0021","88","001",NA,NA,NA,NA,NA,"05",NA,"5",NA,"1",NA,"75",NA,"41",NA,"4",NA,"3",NA,"72",NA,"4",NA,"4",NA,"43",NA,"2",NA,"2","41","3","6",NA,"72","3","6",NA,"43","3","6",NA,"41","72","43","65",NA,NA,NA,"2","04","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","9",NA,NA,"M402","157",NA,"28.00",NA,"33.1074",37000,21000,33
"66596",33,1084,3,900906,NA,NA,NA,NA,NA,"6",901206,NA,"0014","1","0141151","002","0032","88","073",NA,NA,NA,NA,NA,"05",NA,"5",NA,"1",NA,"90",NA,"72",NA,"5",NA,"4",NA,"41",NA,"3",NA,"4",NA,"54",NA,"1",NA,"4","72","3","6",NA,"41","3","6",NA,"54","3","6",NA,"72","41","54","73","65",NA,NA,"2","2","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P412","45",NA,"14.00",NA,"33.1084",2000,32000,33
"67057",33,84,13,902205,NA,NA,NA,NA,NA,"3",900406,NA,"0005","1","0050115","009","0013","89","021",NA,NA,NA,NA,NA,"03",NA,"5",NA,"1",NA,"80",NA,"28",NA,"6",NA,"4",NA,"72",NA,"2",NA,"2",NA,"41",NA,"1",NA,"2","28","1","2","15","72","3","6",NA,"41","3","6",NA,"28","72","41","73","65",NA,NA,"2","10","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P202","138",NA,"08.75",NA,"33.84",9000,13000,33
"67058",33,85,15,902205,NA,NA,NA,NA,NA,"3",900406,NA,"0005","1","0050115","009","0014","89","051",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"30",NA,"61",NA,"6",NA,"3",NA,"54",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"61","3","6",NA,"54","3","6",NA,NA,NA,NA,NA,"61","54","72","73","94",NA,NA,"2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"G414","G415","210",NA,"14.00",NA,"33.85",9000,14000,33
"67064",33,91,17,902405,NA,NA,NA,NA,NA,"3",900806,NA,"0005","1","0050120","003","0015","89","018",NA,NA,NA,NA,NA,"01",NA,"1",NA,"1",NA,"10",NA,"61",NA,"6",NA,"3",NA,"26",NA,"3",NA,"3",NA,"92",NA,"1",NA,"2","61","3","6",NA,"26","3","1",NA,"92","3","6",NA,"61","26","92","94",NA,NA,NA,"3","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","293",NA,"0.25",NA,"33.91",3000,15000,33
"67076",33,103,15,902405,NA,NA,NA,NA,NA,"3",900806,NA,"0005","1","0050133","026","0029","89","014",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"80",NA,"61",NA,"6",NA,"3",NA,"26",NA,"2",NA,"2",NA,"41",NA,"1",NA,"2","61","1","3","06","26","3","1",NA,"41","3","6",NA,"61","26","41","72","94",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"1","0",NA,NA,"01","175",NA,"09.00",NA,"33.103",26000,29000,33
"67098",33,128,3,902505,NA,NA,NA,NA,NA,"3",900406,NA,"0006","1","0060161","012","0050","89","023",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"60",NA,"41",NA,"5",NA,"4",NA,"72",NA,"4",NA,"4",NA,"94",NA,"1",NA,"3","41","3","6",NA,"72","3","1",NA,"94","3","1",NA,"72","41","73","94",NA,NA,NA,"2","06","G","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P406","110",NA,"9.25",NA,"33.128",12000,50000,33
"67101",33,131,3,902505,NA,NA,NA,NA,NA,"4",900406,NA,"0006","1","0060163","008","0003","89","023",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"40",NA,"72",NA,"5",NA,"4",NA,"41",NA,"3",NA,"4",NA,"54",NA,"2",NA,"4","72","3","1",NA,"41","3","6",NA,"54","3","1",NA,"72","41","54","65",NA,NA,NA,"3","06","G","18",NA,NA,NA,"1","1","2",NA,"0",NA,"0","9",NA,NA,"P406","75",NA,"13.00",NA,"33.131",8000,3000,33
"67103",33,134,12,902605,NA,NA,NA,NA,NA,"4",900406,NA,"0006","1","0060164","012","0053","89","018",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"60",NA,"26",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,"2","07","G","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","185",NA,"9.00",NA,"33.134",12000,53000,33
"67142",33,175,3,902905,NA,NA,NA,NA,NA,"4",900506,NA,"0006","1","0060183","012","0078","89","034",NA,NA,NA,NA,NA,"00",NA,"5",NA,"1",NA,"70",NA,"41",NA,"5",NA,"4",NA,"72",NA,"3",NA,"4",NA,"65",NA,"2",NA,"3","41","3","6",NA,"72","3","6",NA,"65","3","6",NA,"41","72","65","26","94","73",NA,"3","12","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"3","0",NA,NA,"P906","150",NA,"12.00",NA,"33.175",12000,78000,33
"67149",33,182,3,902905,NA,NA,NA,NA,NA,"4",900506,NA,"0006","1","0060191","039","0001","89","021",NA,NA,NA,NA,NA,"03",NA,"5",NA,"1",NA,"90",NA,"72",NA,"5",NA,"4",NA,"41",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"72","3","6",NA,"41","3","6",NA,NA,NA,NA,NA,"72","41","65","99",NA,NA,NA,"2","09","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P314","P415","65",NA,"15.00",NA,"33.182",39000,1000,33
"67211",33,248,9,902905,NA,NA,NA,NA,NA,"3",900506,NA,"0006","1","0060228","026","0055","89","076",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"90",NA,"41",NA,"5",NA,"3",NA,"74",NA,"2",NA,"2",NA,"73",NA,"2",NA,"3","41","3","6",NA,"74","3","6",NA,"73","3","6",NA,"72","73","74","94","41","61","65","3","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M906","397",NA,"11.25",NA,"33.248",26000,55000,33
"67266",33,306,3,903005,NA,NA,NA,NA,NA,"4",900606,NA,"0007","1","0070274","003","0048","89","034",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"40",NA,"41",NA,"6",NA,"4",NA,"72",NA,"2",NA,"4",NA,"73",NA,"1",NA,"4","41","3","6",NA,"72","3","6",NA,"73","3","6",NA,"41","72","73","26","68","94",NA,"2","14","G","16",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0",NA,"P112","P906","393",NA,"8.50",NA,"33.306",3000,48000,33
"67356",33,398,3,903105,NA,NA,NA,NA,NA,"4",900706,NA,"0008","1","0080347","021","0001","89","074",NA,NA,NA,NA,NA,"03",NA,"5",NA,"1",NA,"95",NA,"72",NA,"4",NA,"4",NA,"41",NA,"3",NA,"4",NA,"74",NA,"1",NA,"3","72","3","6",NA,"41","3","6",NA,"74","3","6",NA,"72","41","74","73","68","94","65","3","12","G","13",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P906","M414","065",NA,"14.00",NA,"33.398",21000,1000,33
"67394",33,438,2,900106,NA,NA,NA,NA,NA,"4",900706,NA,"0008","1","0080368","038","0003","89","034",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"99",NA,"72",NA,"4",NA,"4",NA,"73",NA,"2",NA,"4",NA,"41",NA,"2",NA,"4","72","3","6",NA,"73","3","6",NA,"41","3","6",NA,"72","73","41","94","65","74","68","2","01","W","19",NA,NA,NA,"2","1","3",NA,"0",NA,"0","0",NA,NA,"01","388",NA,"17.50",NA,"33.438",38000,3000,33
"67406",33,452,3,900106,NA,NA,NA,NA,NA,"4",900706,NA,"0008","1","0080378","002","0017","89","059",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"40",NA,"41",NA,"5",NA,"4",NA,"72",NA,"4",NA,"4",NA,"65",NA,"1",NA,"3","41","3","6",NA,"72","3","6",NA,"65","3","6",NA,"41","72","65","61","28","26","73","2","10","G","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","2",NA,NA,"P906","318",NA,"9.25",NA,"33.452",2000,17000,33
"67422",33,468,1,900706,NA,NA,NA,NA,NA,"4",900806,NA,"0008","1","0080386","038","0004","88","010",NA,NA,NA,NA,NA,"00",NA,"4",NA,"1",NA,"70",NA,"72",NA,"7",NA,"4",NA,"41",NA,"2",NA,"4",NA,"73",NA,"1",NA,"4","72","3","6",NA,"41","3","6",NA,"73","3","6",NA,"72","41","73","61","74","94",NA,"3","08","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0",NA,NA,"P906","197",NA,"4.50",NA,"33.468",38000,4000,33
"67429",33,475,3,900106,NA,NA,NA,NA,NA,"4",900806,NA,"0008","1","0080393","007","0002","88","035",NA,NA,NA,NA,NA,"02",NA,"5",NA,"1",NA,"30",NA,"72",NA,"4",NA,"4",NA,"41",NA,"4",NA,"3",NA,"54",NA,"1",NA,"4","72","3","6",NA,"41","3","6",NA,"54","3","6",NA,"72","41","54","26","43","94","99","2","09","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P412","150","293","11.00","15.00","33.475",7000,2000,33
"67473",33,1222,3,900806,NA,NA,NA,NA,NA,"4",901606,NA,"0016","1","0161387","020","0006","88","061",NA,NA,NA,NA,NA,NA,NA,"5",NA,"1",NA,"90",NA,"72",NA,"5",NA,"4",NA,"41",NA,"4",NA,"4",NA,"73",NA,"1",NA,"3","72","3","1",NA,"41","3","6",NA,"73","3","1",NA,"41","72","74","73","65","78",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P906","135",NA,"14.00",NA,"33.1222",20000,6000,33
"67514",33,1272,1,900906,NA,NA,NA,NA,NA,"3",901806,NA,"0016","1","0161443","007","0041","89","037",NA,NA,NA,NA,NA,"03",NA,"5",NA,"1",NA,"60",NA,"72",NA,"6",NA,"3",NA,"61",NA,"2",NA,"2",NA,"41",NA,"1",NA,"4","72","3","6",NA,"61","1","3","05","41","3","6",NA,"72","61","41","73","92","65",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","0","M102","G906","G419","106",NA,"15.50",NA,"33.1272",7000,41000,33
"67568",33,1329,3,901206,NA,NA,NA,NA,NA,"4",902006,NA,"0017","1","0171567","035","0021","88","032",NA,NA,NA,NA,NA,"04",NA,"5",NA,"1",NA,"80",NA,"72",NA,"4",NA,"3",NA,"41",NA,"3",NA,"4",NA,"43",NA,"1",NA,"3","72","3","6",NA,"41","3","6",NA,"43","3","6",NA,"72","41","43","55","74","73","97","2","08","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P109","P103","379",NA,"14.75",NA,"33.1329",35000,21000,33
"67620",33,1382,7,901306,NA,NA,NA,NA,NA,"4",902206,NA,"0018","1","0181628","005","0042","89","011",NA,NA,NA,NA,NA,"06",NA,"5",NA,"1",NA,"40",NA,"41",NA,"7",NA,"4",NA,"72",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"41","3","6",NA,"72","3","6",NA,NA,NA,NA,NA,"41","72","65",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M912","188",NA,"27.00",NA,"33.1382",5000,42000,33
"69365",36,184,NA,890711,NA,NA,NA,NA,NA,"S",890112,NA,"0121","1","0121l14","563","4731","86","052","6","6","0","0","04","04","2","4","9","1","70","60","26","72","8","1","4","4","41","41","2","9","4","4",NA,NA,NA,NA,NA,NA,"72","3","6",NA,"41","3","1",NA,NA,NA,NA,NA,"41","72",NA,NA,NA,NA,NA,"1","2","w","15",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","305",NA,"6.50",NA,"36.184",563000,4731000,36
"69404",36,234,NA,890711,NA,NA,NA,NA,NA,"S",890112,NA,"0121","1","0121m06","551","4726","86","017","6","6","0","0","04","04","5","5","9","1","60","80","26","41","7","9","4","4","40","72","3","1","4","4",NA,NA,NA,NA,NA,NA,"41","3","1",NA,"72","3","1",NA,NA,NA,NA,NA,"41","72","73",NA,NA,NA,NA,"2","08","g","20",NA,NA,NA,"1","2","2",NA,"0",NA,"0","0",NA,NA,"01","388",NA,"11.50",NA,"36.234",551000,4726000,36
"69691",36,615,NA,891611,NA,NA,NA,NA,NA,"S",891512,NA,"0153","1","0153k11","564","4716","86","024","6","6","0","0","04","04","4","5","9","1","50","80","40","41","0","5","4","4",NA,"72",NA,"4",NA,"4",NA,"95",NA,"1",NA,"2","41","3","1",NA,"72","3","1",NA,"95","3","1",NA,"41","72","95",NA,NA,NA,NA,"2","3","w","16",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","381",NA,"9.50",NA,"36.615",564000,4716000,36
"69730",36,703,NA,891611,NA,NA,NA,NA,NA,"S",891612,NA,"0154","1","0154J04","573","4721","86","024","6","6","0","0","05","05","4","3","9","1","60","60","72","72","0","3","4","4",NA,"41",NA,"5",NA,"4",NA,"54",NA,"2",NA,"4","72","3","1",NA,"41","3","1",NA,"54","3","3",NA,"72","41","54",NA,NA,NA,NA,"2","6","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"4","0",NA,NA,"01","007",NA,"3.00",NA,"36.703",573000,4721000,36
"69926",36,964,NA,891811,NA,NA,NA,NA,NA,"S",892112,NA,"0223","1","0223J08","520","4685","87","014","6","6","0","0","03","03","3","3","9","1","80","80","26","72","7","6","3","4","61","61","3","3","3","4",NA,"41",NA,"1",NA,"4","72","3","1",NA,"61","3","6",NA,"41","3","6",NA,"72","61","41","94","54","97",NA,"2","05","G","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"G112","G412","192",NA,"3.75",NA,"36.964",520000,4685000,36
"74166",39,24,NA,903003,NA,NA,NA,NA,NA,"3",901704,NA,"0033","1","0033L24","019","0052","88","001",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"80",NA,"41",NA,"4",NA,"4",NA,"72",NA,"3",NA,"4",NA,"94",NA,"1",NA,"3","41","3","6",NA,"72","3","6",NA,"94","3","6",NA,"41","72","94","74","65",NA,NA,"2","10","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0","P103","P906","G414","47",NA,"8.25",NA,"39.24",19000,52000,39
"74195",39,54,NA,903103,NA,NA,NA,NA,NA,"3",901704,NA,"0033","1","0033M09","032","0384","88","024",NA,NA,NA,NA,NA,"01",NA,"4",NA,"1",NA,"70",NA,"61",NA,"8",NA,"4",NA,"41",NA,"1",NA,"2",NA,"65",NA,"1",NA,"3","61","1","3","10","41","2","6","05","65","3","6",NA,"61","65","41",NA,NA,NA,NA,"1","06","G","16",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P104","G414","188",NA,"4.50",NA,"39.54",32000,384000,39
"74203",39,63,NA,900204,NA,NA,NA,NA,NA,"3",901804,NA,"0033","1","0033M10","001","0014","88","090",NA,NA,NA,NA,NA,"03",NA,"4",NA,"1",NA,"70",NA,"61",NA,"0",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","1","3","10",NA,NA,NA,NA,NA,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,"3","05","G","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"G412","38",NA,"6.25",NA,"39.63",1000,14000,39
"74320",39,189,NA,900404,NA,NA,NA,NA,NA,"3",902704,NA,"0035","1","0035K09","007","0001","88","043",NA,NA,NA,NA,NA,"00",NA,"5",NA,"1",NA,"85",NA,"41",NA,"5",NA,"4",NA,"72",NA,"3",NA,"3",NA,"65",NA,"1",NA,"3","41","3","6",NA,"72","3","6",NA,"65","3","6",NA,"41","72","65","54","74","99","57","2","14","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","1",NA,NA,"01","190",NA,"13.50",NA,"39.189",7000,1000,39
"74627",39,509,NA,900904,NA,NA,NA,NA,NA,"3",900705,NA,"0057","1","0057J12","020","0080","88","090",NA,NA,NA,NA,NA,"01",NA,"5",NA,"1",NA,"60",NA,"41",NA,"5",NA,"4",NA,"72",NA,"3",NA,"4",NA,"65",NA,"1",NA,"3","41","3","6",NA,"72","3","6",NA,"65","3","6",NA,"41","72","65","99","74",NA,NA,"2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"G402","356","299","7.75","6.00","39.509",20000,80000,39
