"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"23938",13,492,NA,930628,12,25,4,3,4,"S",930714,13,"0758","2","0758L09","389","4325","93","063","6","6","0","0","06","06","2","4","9","1","20","70","26","23","9","5","2","4","23","26","1","2","0","4",NA,"45",NA,"2",NA,"2","23","3","1",NA,"26","3","1",NA,"45","3","6",NA,"23","26","45","43",NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0","1","4","4",NA,NA,"01","10",NA,"5.25",NA,"13.492",389000,4325000,13
"23949",13,504,NA,930629,12,16,4,1,4,"S",930715,13,"0758","2","0758L09","388","4324","93","063","5","5","0","0","07","07","2","3","9","1","15","40","26","23","9","6","2","3","23","26","1","4","0","3",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","68","45",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","185",NA,"2.50",NA,"13.504",388000,4324000,13
"23992",13,555,NA,930721,1,16,4,2,5,"S",930727,3,"0759","2","0759K06","410","4329","93","056","5","5","0","0","08","08","3","3","9","1","35","60","26","26","6","5","3","3","24","23","3","4","3","3",NA,NA,NA,NA,NA,NA,"26","1","2","40","23","1","2","35",NA,NA,NA,NA,"26","23","68","45",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","326",NA,"4.00",NA,"13.555",410000,4329000,13
"23993",13,556,NA,930721,1,18,4,0,6,"S",930727,3,"0769","2","0769K07","411","4329","93","056","5","5","0","0","08","08","4","3","9","1","30","60","26","23","6","8","3","4","24","26","3","2","3","4",NA,NA,NA,NA,NA,NA,"23","1","2","40","26","1","2","40",NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,"P404","P204","360",NA,"3.00",NA,"13.556",411000,4329000,13
"23994",13,557,NA,930721,1,17,4,1,5,"S",930727,3,"0759","2","0759K07","412","4329","93","056","5","5","0","0","07","07","3","3","9","1","30","60","26","23","6","6","3","3","24","26","3","4","3","3",NA,NA,NA,NA,NA,NA,"23","1","2","35","26","1","2","35",NA,NA,NA,NA,"23","26","45","68",NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","292",NA,"3.25",NA,"13.557",412000,4329000,13
"23995",13,558,NA,930721,1,14,4,1,5,"S",930727,3,"0759","2","0759K08","413","4329","93","056","5","5","0","0","07","07","3","3","9","1","25","40","26","23","6","7","3","3","24","26","3","2","3","3",NA,NA,NA,NA,NA,NA,"23","1","2","35","26","1","2","35",NA,NA,NA,NA,"23","26","68","45",NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"4","4",NA,NA,"P204","226",NA,"3.50",NA,"13.558",413000,4329000,13
"24073",13,684,NA,930721,2,30,4,4,8,"S",930728,3,"0782","2","0782L05","352","4305","93","011","5","5","0","0","06","07","5","4","9","1","50","85","26","26","0","7","1","4","23","23","0","2","1","4",NA,NA,NA,NA,NA,NA,"26","1","2","20","23","1","2","20",NA,NA,NA,NA,"26","23","44","68","45",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"4","0",NA,NA,"01","167",NA,"7.00",NA,"13.684",352000,4305000,13
"24367",13,1044,NA,930630,13,13,4,3,4,"S",930702,12,"0809","2","0809K03","373","4293","93","015","5","5","0","0","07","07","2","4","9","1","10","40","26","23","0","5","2","3",NA,"26",NA,"3",NA,"3",NA,"68",NA,"2",NA,"3","23","1","2","20","26","1","2","20","68","3","6",NA,"23","26","68","45","46",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"4","0",NA,NA,"01","380",NA,"4.50",NA,"13.1044",373000,4293000,13
"24743",13,1445,NA,930702,13,26,4,3,5,"S",930706,12,"0860","2","0860J08","383","4262","93","026","1","1","0","0","07","08","4","5","9","1","50","70","26","23","0","6","2","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","44","68","45","46","37","3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","9",NA,"M307","P204","364",NA,"11.00",NA,"13.1445",383000,4262000,13
"24744",13,1446,NA,930702,13,25,4,1,5,"S",930706,12,"0860","2","0860J08","384","4262","93","026","1","1","0","0","08","09","5","5","9","1","40","75","26","26","0","6","2","4",NA,"23",NA,"3",NA,"4",NA,"45",NA,"1",NA,"3","26","3","1",NA,"23","3","1",NA,"45","3","6",NA,"26","23","45",NA,NA,NA,NA,"2","02","W","18",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,"M307","P204","20",NA,"9.00",NA,"13.1446",384000,4262000,13
"24757",13,1459,NA,930702,13,14,4,1,2,"S",930706,12,"0860","2","0860J08","384","4261","93","042","3","3","0","0","07","07","3","3","9","1","90","70","26","23","0","5","3","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","44","45","46","68","37","2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M307","18",NA,"3.75",NA,"13.1459",384000,4261000,13
"24805",13,1507,NA,930706,13,38,4,4,3,"S",930708,12,"0860","2","0860K07","383","4257","93","042","3","3","0","0","08","08","3","3","9","1","90","90","26","26","0","8","3","4",NA,"23",NA,"1",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","46","68","44","37",NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M907","54",NA,"3.00",NA,"13.1507",383000,4257000,13
"24926",13,1629,NA,930720,13,20,4,1,5,"S",930723,12,"0862","2","0862J09","449","4259","93","098","3","3","0","0","08","08","2","2","9","1","80","70","26","26","0","6","3","4",NA,"23",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","44","45",NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M402","388",NA,"2.25",NA,"13.1629",449000,4259000,13
"24940",13,1643,NA,930720,13,17,4,4,3,"S",930723,12,"0862","2","0862K11","454","4253","93","098","3","3","0","0","07","07","4","4","9","1","15","60","26","23","0","9","2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","26","37","44","45",NA,NA,"3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","67",NA,"5.00",NA,"13.1643",454000,4253000,13
"25064",14,584,NA,950424,13,21,4,2,5,"S",950427,12,"0882","2","0882L06","380","4231","95","016","5","5","0","2","07","07","4","4","0","1","00","70","23","26","5","5","2","4","26","23","5","3","2","4",NA,"45",NA,"2",NA,"3","26","1","2","25","23","1","2","25","45","3","6",NA,"26","23","45","44",NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"1",NA,"0","0",NA,NA,"G904","280",NA,"5.75",NA,"14.584",380000,4231000,14
"25113",14,1082,NA,950421,12,45,4,0,1,"S",950427,13,"0903","2","0903J04","374","4221","95","043","5","5","0","0","03","03","4","5","0","1","0","85","23","23","5","7","2","4","26","26","4","2","2","4",NA,"44",NA,"1",NA,"4","23","3","1",NA,"26","3","1",NA,"44","3","6",NA,"23","26","44","68","45","37",NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","15",NA,"10.50",NA,"14.1082",374000,4221000,14
"25677",14,586,NA,950529,12,16,4,2,2,"S",950608,13,"0882","2","0882L11","392","4231","95","016","5","5","0","2","06","06","4","5","0","1","15","60","23","26","5","5","4","3","26","23","5","4","4","3",NA,NA,NA,NA,NA,NA,"26","1","1","28","23","1","1","28",NA,NA,NA,NA,"26","23","45","46","44",NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","365",NA,"8.25",NA,"14.586",392000,4231000,14
"25711",14,625,NA,950529,12,18,4,1,4,"S",950608,13,"0882","2","0882M02","369","4226","95","043","5","5","0","0","06","06","5","5","0","1","00","70","23","23","5","7","2","4","26","26","5","2","2","4",NA,"45",NA,"1",NA,"2","23","1","2","25","26","1","2","25","45","3","6",NA,"23","26","45","68",NA,NA,NA,"2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"4","0",NA,NA,"P217","176",NA,"8.75",NA,"14.625",369000,4226000,14
"25948",14,891,NA,950602,12,16,4,2,3,"S",950609,13,"0901","2","0901L03","311","4214","95","026","5","5","0","0","06","06","4","4","0","1","00","70","23","23","5","6","2","4","26","26","5","4","2","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,"P204","P217","339","132","5.75","5.00","14.891",311000,4214000,14
"25956",14,899,NA,950602,12,56,4,2,2,"S",950613,13,"0901","2","0901L02","310","4213","95","026","5","5","0","0","04","04","4","4","0","1","00","70","23","23","5","0","2","3","26",NA,"5",NA,"2",NA,NA,NA,NA,NA,NA,NA,"23","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","45",NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"4","0",NA,NA,"01","156",NA,"5.50",NA,"14.899",310000,4213000,14
"26203",14,1184,NA,950529,13,9,4,2,2,"S",950607,12,"0922","2","0922J02","311","4208","95","073","5","5","0","0","05","05","3","4","0","1","00","50","23","23","5","5","2","4","26","26","5","4","2","4",NA,"45",NA,"1",NA,"3","23","3","1",NA,"26","3","1",NA,"45","3","6",NA,"23","26","45",NA,NA,NA,NA,"3","03","W","20",NA,NA,NA,"1","3","2",NA,"0","3","4","4",NA,NA,"P204","85",NA,"4.50",NA,"14.1184",311000,4208000,14
"26223",14,1204,NA,950531,13,14,4,1,7,"S",950607,12,"0922","2","0922J03","314","4206","95","073","5","5","0","0","04","04","4","5","0","1","00","50","23","26","5","6","2","4","26","23","5","4","2","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","45","66",NA,NA,NA,"2","02","W","18",NA,NA,NA,"4","3","2",NA,"0",NA,"0","0",NA,NA,"P202","337","120","15.50","9.75","14.1204",314000,4206000,14
"26269",14,1254,NA,950601,13,22,4,3,3,"S",950608,12,"0922","2","0922K15","332","4203","95","021","6","6","0","0","04","04","3","4","0","1","00","60","23","26","5","5","2","4","26","45","5","3","2","4",NA,"23",NA,"2",NA,"4","26","3","1",NA,"45","3","6",NA,"23","3","1",NA,"26","45","23","68",NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","278",NA,"6.00",NA,"14.1254",332000,4203000,14
"26272",14,1257,NA,950601,13,23,4,6,5,"S",950608,12,"0922","2","0922K17","337","4203","95","021","6","6","0","0","04","04","4","4","0","1","00","70","23","26","5","5","4","4","26","23","5","3","4","4",NA,"45",NA,"1",NA,"3","26","3","1",NA,"23","3","1",NA,"45","3","6",NA,"26","23","45","68","66","44","93","2","03","W","20",NA,NA,NA,"4","1","2",NA,"0",NA,"0","0",NA,NA,"P204","145",NA,"6.50",NA,"14.1257",337000,4203000,14
"32104",16,2473,NA,930414,12,25,4,2,7,"S",930423,13,"0664","1","0664J08","614","4406","92","056","7","7","0","0","08","09","3","2","9","1","60","80","26","26","9","9","4","4","23","23","1","1","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","45","39",NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","373",NA,"1.25",NA,"16.2473",614000,4406000,16
"32105",16,2474,NA,930414,12,27,4,3,5,"S",930423,13,"0664","1","0664J08","614","4408","92","056","7","7","0","0","09","09","3","2","9","1","60","75","26","23","5","6","4","4","23","26","3","3","4","4","24","37","2","1","4","3","23","3","1",NA,"26","3","1",NA,"37","3","6",NA,"23","26","37","24","45","44",NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"9","4",NA,NA,"01","217",NA,"2.00",NA,"16.2474",614000,4408000,16
"32412",16,2803,NA,930421,13,19,4,2,1,"S",930426,12,"0690","1","0690L11","566","4380","92","047","7","7","0","0","08","08","2","3","9","1","70","40","24","23","0","4","4","3",NA,"26",NA,"4",NA,"3",NA,"24",NA,"2",NA,"3","23","3","1",NA,"26","3","1",NA,"24","3","1",NA,"23","26","24","45","37",NA,NA,"3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M204","290",NA,"2.75",NA,"16.2803",566000,4380000,16
"33093",17,2373,0,910208,NA,NA,NA,NA,NA,"6",910219,NA,"0334","2","0334L82","492","4639","89","044","6",NA,"3",NA,"02","02","2","3","9","1","65","75","24","26","6","4","4","4","26","23","3","3","2","4",NA,"21",NA,"2",NA,"3","26","3","1",NA,"23","3","1",NA,"21","3","1",NA,"26","23","21","25","46","68",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0","1","4","0",NA,NA,"01","68",NA,"2.50",NA,"17.2373",492000,4639000,17
"33358",17,2315,0,910301,NA,NA,NA,NA,NA,"2",910312,NA,"0334","1","0334K97","496","4642","89","059","6",NA,"3",NA,"02","01","5","5","9","1","70","70","46","26","8","7","4","4","26","23","1","2","3","4",NA,"46",NA,"1",NA,"3","26","3","1",NA,"23","3","1",NA,"46","3","6",NA,"26","23","46","45","68",NA,NA,"2","06","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"4","0",NA,NA,"01","320",NA,"7.25",NA,"17.2315",496000,4642000,17
"33571",17,182,0,901022,NA,NA,NA,NA,NA,"2",910110,NA,"0219","1","0219M09","470","4688","89","003","6","6","0","0","05","05","4","5","6","1","05","85","21","45","0","4","3","3",NA,"77",NA,"3",NA,"3",NA,"91",NA,"2",NA,"2","45","3","6",NA,"77","3","6",NA,"91","3","6",NA,"45","77","91","78","74","57","08","2","01","W","03",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P314","M906","367","160","24.00","16.00","17.182",470000,4688000,17
"33614",17,231,0,901022,NA,NA,NA,NA,NA,"2",910111,NA,"0220","2","0220K10","503","4699","89","143","6","6","0","0","03","03","5","5","9","1","30","10","46","45","0","0","4","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","2","6","05",NA,NA,NA,NA,NA,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","105",NA,"7.25",NA,"17.231",503000,4699000,17
"34516",17,1221,0,901228,NA,NA,NA,NA,NA,"2",910301,NA,"0259","2","0259J03","516","4686","89","188","6",NA,"0",NA,"00","00","4","3","9","1","30","40","26","23","7","7","3","3",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"23","1","2","27","26","1","2","30",NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"2","01","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"G312","G112","227",NA,"4.00",NA,"17.1221",516000,4686000,17
"35440",17,2688,0,900919,NA,NA,NA,NA,NA,"3",901017,NA,"0365","2","0365K33","471","4623","89","101","6","6","0","0","00","00","5","4","9","1","90","90","46","23","6","6","3","4","45","26","3","3","3","4","23",NA,"5",NA,"3",NA,"23","3","2",NA,"26","3","2",NA,NA,NA,NA,NA,"23","26","45","41","68",NA,NA,"2","06","G","18",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P714","P906","23",NA,"5.50",NA,"17.2688",471000,4623000,17
"35473",17,2726,0,900921,NA,NA,NA,NA,NA,"3",901018,NA,"0365","2","0365L75","484","4618","89","095","6","6","0","0","01","01","3","4","9","1","85","85","23","23","7","5","3","4","46","26","3","3","3","4",NA,"46",NA,"1",NA,"4","23","3","1",NA,"26","3","1",NA,"46","3","6",NA,"23","26","46","45","24","43","68","1","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"3","4",NA,NA,"01","249","20","5.75","5.75","17.2726",484000,4618000,17
"35478",17,2731,0,900921,NA,NA,NA,NA,NA,"3",901018,NA,"0366","3","0366J36","488","4631","89","033","6","6","0","0","01","01","2","2","9","1","80","80","23","23","7","4","3","4","46","26","3","4","3","4",NA,"45",NA,"1",NA,"3","23","3","1",NA,"26","3","1",NA,"45","3","6",NA,"23","26","45","46","43","37",NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"P204","P507","42",NA,"2.00",NA,"17.2731",488000,4631000,17
"41758",21,539,NA,960124,12,14,4,2,4,"S",960104,13,"0917","1","0917602","691","4192","95","004","0","0","0","0","03","03","0","4","0","1","00","40","00","23","0","5","0","4",NA,"26",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45","46",NA,NA,NA,"2","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","9",NA,NA,"P204","29",NA,"6.50",NA,"21.539",691000,4192000,21
"45698",23,205,NA,950221,13,48,4,3,2,"S",950302,12,"0863","2","0863L08","470","4248","94","004","4","4","0","0","07","07","2","5","9","1",NA,"80","23","26","0","6","2","4",NA,"23",NA,"2",NA,"4",NA,"44",NA,"1",NA,"3","26","3","1",NA,"23","3","1",NA,"44","3","6",NA,"26","23","44","45","08","68","46","3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"M404","M204","210",NA,"8.75",NA,"23.205",470000,4248000,23
"45715",23,318,NA,950222,13,17,4,2,1,"S",950302,12,"0864","2","0864K07","498","4253","94","062","1","1",NA,"0","07","07","2","2","9","1","00","70","23","23","7","8","2","3","26","26","3","2","2","3",NA,NA,NA,NA,NA,NA,"23","1","2","20","26","1","2","20",NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"2",NA,"0","0",NA,NA,"P204","339",NA,"2.00",NA,"23.318",498000,4253000,23
"45853",23,176,NA,950120,13,29,4,2,4,"S",950126,12,"0863","2","0863L06","466","4250","94","004","4","4",NA,NA,"08","08","2","4","9","1","80","80","23","23","0","5","3","4",NA,"26",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45","44","68",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0","P207","P204",NA,"32",NA,"4.50",NA,"23.176",466000,4250000,23
"45872",23,201,NA,950123,13,16,4,1,1,"S",950126,12,"0863","2","0863L05","463","4248","94","004","1","1","0","0","07","08","2","2","9","1","0","75","26","26","5","9","2","4","23","23","5","1","2","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","45",NA,NA,NA,NA,"3","03","W","03",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,"P504","P204","115",NA,"2.00",NA,"23.201",463000,4248000,23
"46786",23,1219,NA,950308,1,16,4,2,5,"S",950309,1,"0904","2","0904K03","398","4218","95","059","5","5",NA,NA,"04","04","2","5","9","1","70","40","23","23","5","5","3","3","26","26","5","4","3","3",NA,"45",NA,"1",NA,"1","23","1","6","25","26","1","6","25","45","3","6",NA,"23","26","45",NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"1",NA,"0","0",NA,NA,"P204","138",NA,"9.75",NA,"23.1219",398000,4218000,23
"56793",28,58,0,911024,NA,NA,NA,NA,NA,"6",911112,NA,"0458","1","0458L07","441","4546","90","064","1","1","0","0","16","16","3","3","1","1","80","60","21","21","0","0","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","3","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,"2","02","W","20",NA,NA,NA,"1","1","1",NA,"0",NA,"0","0",NA,NA,"01","92",NA,"3.00",NA,"28.58",441000,4546000,28
"56866",28,131,0,911028,NA,NA,NA,NA,NA,"6",911113,NA,"0459","3","0459326","463","4545","90","069","4","4","0","0","13","13","4","4","1","1","40","05","21","21","0","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1","1","20",NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,NA,NA,NA,NA,"2","02","W","18",NA,NA,NA,"1","1","1",NA,"1",NA,"0","0",NA,NA,"01","308",NA,"6.25",NA,"28.131",463000,4545000,28
"57834",28,257,0,911122,NA,NA,NA,NA,NA,"2",911122,NA,"0484","3","0484184","448","4537","90","027","1","1","0","0","10","10","2","2","1","1","70","60","26","23","0","7","4","4",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","56","45","15","95",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P302","P203","370",NA,"1.00",NA,"28.257",448000,4537000,28
"58124",28,869,0,911107,NA,13,6,1,3,"2",911121,NA,"0532","3","0532487","388","4485","90","159","€","6","0","0","08","08","4","2","1","1","30","60","23","26","5","7","4","4","26","23","5","3",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","37","45",NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","145","015","4.10","3.50","28.869",388000,4485000,28
"58648",28,1419,0,911211,NA,NA,NA,NA,NA,"1",911213,NA,"0557","4","0557335","384","4474","90","133","2","2","0","0","06","06","4","4","1","1","60","60","23","23","0","5","4","4",NA,"26",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","45",NA,NA,NA,NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","375",NA,"5.75",NA,"28.1419",384000,4474000,28
"64705",32,817,1,892711,NA,NA,NA,NA,NA,"S",891512,NA,"0225","1","0225L02","570","4675","87","027","7","7","0","0","05","05","4","4","9","1","80","50","26","23","0","6","3","3",NA,"26",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26","41","46","68",NA,NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","183",NA,"6.00",NA,"32.817",570000,4675000,32
"71632",37,254,NA,920706,1,22,6,1,2,"S",920709,3,"0453","2","0453M03","296","4545","92","031","6","6","0","0","09","09","1","1","9","1","80","70","23","26","0","6","0","4",NA,"23",NA,"4",NA,"3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","0",NA,NA,"01","370",NA,"0.25",NA,"37.254",296000,4545000,37
"74214",39,74,NA,900204,NA,NA,NA,NA,NA,"3",901804,NA,"0034","1","0034Z02","014","0023","88","052",NA,NA,NA,"2",NA,NA,NA,"2",NA,"1",NA,"90",NA,"26",NA,"5",NA,"4",NA,"23",NA,"5",NA,"4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23","21","57",NA,NA,NA,"3","10","G","20",NA,NA,NA,"1","1","2",NA,"0","4","3","0",NA,NA,"M402","2",NA,"1.50",NA,"39.74",14000,23000,39
"75937",40,422,NA,921118,2,12,4,2,1,"S",921125,2,"0429","2","0429J04","378","4574","91","078","2","2","0","0","08","08","1","1","9","1","70","60","26","23","5","5","4","4","23","26","5","5","4","4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","175",NA,"0.25",NA,"40.422",378000,4574000,40
"75938",40,432,NA,921118,2,15,5,1,1,"S",921125,2,"0429","2","0429J04","378","4573","91","078","2","2","0","0","08","08","1","1","9","1","70","60","26","26","5","6","4","3","23","23","5","4","4","3",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P305","200",NA,"0.25",NA,"40.432",378000,4573000,40
"75941",40,462,NA,921118,2,17,6,1,2,"S",921125,2,"0429","2","0429K04","377","4571","91","176","2","2","0","0","08","08","1","1","9","1","70","80","26","26","5","7","4","4","23","23","5","3","4","4",NA,NA,NA,NA,NA,NA,"26","3","1",NA,"23","3","1",NA,NA,NA,NA,NA,"26","23",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P305","100",NA,"0.25",NA,"40.462",377000,4571000,40
"76008",40,1152,NA,921120,2,11,6,2,1,"S",921126,2,"0455","2","0455K06","357","4557","91","129","2","2","0","0","08","08","1","1","9","1","80","60","26","23","5","6","4","4","23","26","5","4","4","3",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"01","175",NA,"0.25",NA,"40.1152",357000,4557000,40
"76014",40,1212,NA,921120,2,11,6,2,2,"S",921126,2,"0456","1","0456J02","373","4554","91","138","2","2","0","0","09","09","2","1","9","1","70","50","23","23","0","7","4","4",NA,"26",NA,"3",NA,"4",NA,NA,NA,NA,NA,NA,"23","3","1",NA,"26","3","1",NA,NA,NA,NA,NA,"23","26",NA,NA,NA,NA,NA,"1","01","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P305","147",NA,"0.50",NA,"40.1212",373000,4554000,40
