"","PlotID0","FECHGR","anno.gr.x","mes.gr.x","PlotID","FechaIni","Cla","Subclase","anno.gr.y","mes.gr.y","diff.year"
"44",9.86,920128,1992,1,"9.860.A.1","04/02/03 00:00:00","A","1",2003,4,11
"45",9.887,920302,1992,3,"9.887.A.1","04/03/03 00:00:00","A","1",2003,4,11
"46",9.897,920302,1992,3,"9.897.A.1","05/13/03 00:00:00","A","1",2003,5,11
"47",16.807,930520,1993,5,"16.807.A.1","07/31/03 00:00:00","A","1",2003,7,10
"48",16.814,930520,1993,5,"16.814.A.1","07/31/03 00:00:00","A","1",2003,7,10
"49",16.815,930520,1993,5,"16.815.A.4","07/24/03 00:00:00","A","4",2003,7,10
"50",16.831,930521,1993,5,"16.831.A.1","07/21/03 00:00:00","A","1",2003,7,10
"51",16.839,930311,1993,3,"16.839.A.1","07/23/03 00:00:00","A","1",2003,7,10
"52",16.845,930311,1993,3,"16.845.A.1","07/22/03 00:00:00","A","1",2003,7,10
"53",18.122,951222,1995,12,"18.1220.A.1","08/01/07 00:00:00","A","1",2007,8,12
"54",18.1321,951227,1995,12,"18.1321.A.3C","08/08/07 00:00:00","A","3C",2007,8,12
"55",18.1348,951228,1995,12,"18.1348.A.1","07/18/07 00:00:00","A","1",2007,7,12
"56",18.1356,951228,1995,12,"18.1356.A.3E","06/12/07 00:00:00","A","3E",2007,6,12
"57",18.1356,951228,1995,12,"18.1356.A.3C","06/12/07 00:00:00","A","3C",2007,6,12
"58",18.1359,951228,1995,12,"18.1359.A.1","07/31/07 00:00:00","A","1",2007,7,12
"59",18.1368,951229,1995,12,"18.1368.A.1","08/14/07 00:00:00","A","1",2007,8,12
"60",19.123,930226,1993,2,"19.123.A.1","07/01/03 00:00:00","A","1",2003,7,11
"61",19.243,930427,1993,4,"19.243.A.1","04/06/04 00:00:00","A","1",2004,4,11
"62",22.1553,940217,1994,2,"22.1553.A.1","09/28/04 03:00:23","A","1",2004,9,11
"63",24.1099,930126,1993,1,"24.1099.A.1","01/13/03 00:00:00","A","1",2003,1,10
"64",24.1132,930126,1993,1,"24.1132.A.4","12/13/02 00:00:00","A","4",2002,12,10
"65",24.1443,930210,1993,2,"24.1443.A.1","12/04/02 00:00:00","A","1",2002,12,10
"66",24.1569,921201,1992,12,"24.1569.A.1","12/11/02 00:00:00","A","1",2002,12,10
"67",24.1597,921201,1992,12,"24.1597.A.1","01/29/03 00:00:00","A","1",2003,1,10
"68",24.1602,921201,1992,12,"24.1602.A.1","11/11/02 00:00:00","A","1",2002,11,10
"69",24.744,930209,1993,2,"24.744.A.1","01/15/03 00:00:00","A","1",2003,1,10
"70",24.748,930125,1993,1,"24.748.A.1","01/21/03 00:00:00","A","1",2003,1,10
"71",24.796,930204,1993,2,"24.796.A.1","11/25/02 00:00:00","A","1",2002,11,10
"72",24.831,930118,1993,1,"24.831.A.1","01/20/03 00:00:00","A","1",2003,1,10
"73",24.924,930120,1993,1,"24.924.A.1","02/05/03 00:00:00","A","1",2003,2,10
"74",24.946,930120,1993,1,"24.946.A.1","01/14/03 00:00:00","A","1",2003,1,10
"75",27.2638,900802,1990,8,"27.2638.A.1","04/23/98 00:00:00","A","1",1998,4,8
"76",27.2644,900802,1990,8,"27.2644.A.2E","04/08/98 00:00:00","A","2E",1998,4,8
"77",27.2644,900802,1990,8,"27.2644.A.2C","04/08/98 00:00:00","A","2C",1998,4,8
"78",27.288,892212,1989,22,"27.288.A.1","04/21/98 00:00:00","A","1",1998,4,8
"79",27.77,901201,1990,12,"27.770.A.4","03/11/98 00:00:00","A","4",1998,3,7
"80",27.868,901801,1990,18,"27.868.A.1","05/19/98 00:00:00","A","1",1998,5,7
"81",28.362,911030,1991,10,"28.362.A.1","04/19/00 00:00:00","A","1",2000,4,9
"82",28.558,911122,1991,11,"28.558.A.1","04/12/00 00:00:00","A","1",2000,4,8
"83",28.638,911104,1991,11,"28.638.A.1","05/24/00 00:00:00","A","1",2000,5,9
"84",28.96,911025,1991,10,"28.960.A.1","06/13/00 00:00:00","A","1",2000,6,9
"85",28.978,911111,1991,11,"28.978.A.1","05/17/00 00:00:00","A","1",2000,5,9
"86",28.996,911111,1991,11,"28.996.A.1","04/17/00 00:00:00","A","1",2000,4,8
"87",28.997,911111,1991,11,"28.997.A.1","05/11/00 00:00:00","A","1",2000,5,9
"88",32.1287,891611,1989,16,"32.1287.A.1","06/30/98 00:00:00","A","1",1998,6,8
"89",32.1288,891611,1989,16,"32.1288.A.1","06/30/98 00:00:00","A","1",1998,6,8
"90",32.1595,892111,1989,21,"32.1595.A.1","06/29/98 00:00:00","A","1",1998,6,8
"91",32.1658,892211,1989,22,"32.1658.A.1","06/05/98 00:00:00","A","1",1998,6,8
"92",32.43,891311,1989,13,"32.43.A.1","06/18/98 00:00:00","A","1",1998,6,9
"93",34.26,920324,1992,3,"34.260.A.1","04/21/03 00:00:00","A","1",2003,4,11
"94",34.302,920327,1992,3,"34.302.A.3E","03/27/03 00:00:00","A","3E",2003,3,11
"95",34.302,920327,1992,3,"34.302.A.3C","03/27/03 00:00:00","A","3C",2003,3,11
"96",34.323,920327,1992,3,"34.323.A.1","03/14/03 00:00:00","A","1",2003,3,11
"97",34.324,920327,1992,3,"34.324.A.1","03/14/03 00:00:00","A","1",2003,3,11
"98",34.361,920327,1992,3,"34.361.A.1","03/18/03 00:00:00","A","1",2003,3,11
"99",34.471,920401,1992,4,"34.471.A.1","06/03/03 00:00:00","A","1",2003,6,11
"100",34.478,920402,1992,4,"34.478.A.1","05/23/03 00:00:00","A","1",2003,5,11
"101",34.485,920408,1992,4,"34.485.A.3C","05/29/03 00:00:00","A","3C",2003,5,11
"102",34.498,920408,1992,4,"34.498.A.1","06/18/03 00:00:00","A","1",2003,6,11
"103",34.542,920402,1992,4,"34.542.A.1","04/30/03 00:00:00","A","1",2003,4,11
"104",37.1024,920708,1992,7,"37.1024.A.1","04/26/02 00:00:00","A","1",2002,4,10
"105",37.1725,920723,1992,7,"37.1725.A.1","05/21/02 00:00:00","A","1",2002,5,10
"106",37.891,920706,1992,7,"37.891.A.1","03/06/02 00:00:00","A","1",2002,3,10
"107",37.996,920707,1992,7,"37.996.A.1","04/02/02 00:00:00","A","1",2002,4,10
"108",42.1024,920110,1992,1,"42.1024.A.3C","12/11/03 09:56:37","A","3C",2003,12,12
"109",42.1082,920110,1992,1,"42.1082.A.1 ","12/09/03 13:55:37","A","1 ",2003,12,12
"110",42.1178,920113,1992,1,"42.1178.A.1 ","11/20/03 11:14:32","A","1 ",2003,11,12
"111",42.1891,920110,1992,1,"42.1891.A.1 ","02/23/04 10:38:44","A","1 ",2004,2,12
"112",42.225,921216,1992,12,"42.225.A.3C","11/25/03 09:58:29","A","3C",2003,11,11
"113",42.227,920109,1992,1,"42.227.A.1 ","11/28/03 10:00:00","A","1 ",2003,11,12
"114",42.231,920109,1992,1,"42.231.A.1 ","11/20/03 11:05:10","A","1 ",2003,11,12
"115",42.252,920110,1992,1,"42.252.A.1 ","02/11/04 12:38:30","A","1 ",2004,2,12
"116",42.253,920110,1992,1,"42.253.A.1 ","12/04/03 09:58:39","A","1 ",2003,12,12
"117",42.306,920113,1992,1,"42.306.A.1 ","11/27/03 10:19:08","A","1 ",2003,11,12
"118",42.322,920113,1992,1,"42.322.A.1 ","11/07/03 11:17:33","A","1 ",2003,11,12
"119",42.326,920113,1992,1,"42.326.A.1 ","11/10/03 15:27:59","A","1 ",2003,11,12
"120",42.327,920113,1992,1,"42.327.A.1 ","11/10/03 11:18:14","A","1 ",2003,11,12
"121",42.333,920113,1992,1,"42.333.A.1 ","12/17/03 10:01:31","A","1 ",2003,12,12
"122",42.338,920113,1992,1,"42.338.A.1 ","12/12/03 10:19:51","A","1 ",2003,12,12
"123",42.345,921217,1992,12,"42.345.A.1 ","11/17/03 14:29:56","A","1 ",2003,11,11
"124",42.353,920113,1992,1,"42.353.A.3C","01/15/04 09:34:22","A","3C",2004,1,12
"125",42.384,920113,1992,1,"42.384.A.1 ","03/04/04 14:14:05","A","1 ",2004,3,12
"126",42.406,920108,1992,1,"42.406.A.1 ","02/20/04 10:46:17","A","1 ",2004,2,12
"127",42.434,920109,1992,1,"42.434.A.1 ","02/18/04 15:05:42","A","1 ",2004,2,12
"128",42.448,920109,1992,1,"42.448.A.1 ","11/25/03 10:10:47","A","1 ",2003,11,12
"129",42.45,921216,1992,12,"42.450.A.1 ","12/05/03 09:45:47","A","1 ",2003,12,11
"130",42.453,920110,1992,1,"42.453.A.1 ","03/25/04 10:01:04","A","1 ",2004,3,12
"131",42.46,920108,1992,1,"42.460.A.1 ","12/04/03 13:22:56","A","1 ",2003,12,12
"132",42.467,920110,1992,1,"42.467.A.1 ","01/13/04 12:57:25","A","1 ",2004,1,12
"133",42.468,920110,1992,1,"42.468.A.1 ","03/24/04 13:53:05","A","1 ",2004,3,12
"134",42.632,920114,1992,1,"42.632.A.1 ","03/17/04 12:51:50","A","1 ",2004,3,12
"135",42.65,921216,1992,12,"42.650.A.1 ","03/10/04 13:40:13","A","1 ",2004,3,11
"136",42.841,920108,1992,1,"42.841.A.1 ","01/22/04 10:05:01","A","1 ",2004,1,12
"137",42.876,920109,1992,1,"42.876.A.1 ","03/15/04 13:48:45","A","1 ",2004,3,12
"138",42.88,920108,1992,1,"42.880.A.1 ","02/27/04 11:32:33","A","1 ",2004,2,12
"139",42.883,920109,1992,1,"42.883.A.1 ","01/12/04 13:09:37","A","1 ",2004,1,12
"140",42.915,920109,1992,1,"42.915.A.1 ","02/24/04 10:13:24","A","1 ",2004,2,12
"141",42.918,920109,1992,1,"42.918.A.1 ","02/19/04 10:24:23","A","1 ",2004,2,12
"142",42.943,920109,1992,1,"42.943.A.1 ","02/17/04 12:45:49","A","1 ",2004,2,12
"143",42.957,920109,1992,1,"42.957.A.1 ","02/16/04 09:11:28","A","1 ",2004,2,12
"144",42.96,920108,1992,1,"42.960.A.1 ","03/12/04 10:51:41","A","1 ",2004,3,12
"145",42.962,920109,1992,1,"42.962.A.1 ","02/17/04 09:16:35","A","1 ",2004,2,12
"146",42.985,921221,1992,12,"42.985.A.3C","11/12/03 10:04:11","A","3C",2003,11,11
"147",49.116,921028,1992,10,"49.116.A.1","10/14/02 00:00:00","A","1",2002,10,10
"148",49.146,921028,1992,10,"49.146.A.1","06/27/02 00:00:00","A","1",2002,6,10
"149",49.204,921028,1992,10,"49.204.A.1","10/23/02 00:00:00","A","1",2002,10,10
"150",49.503,921027,1992,10,"49.503.A.1","08/08/02 00:00:00","A","1",2002,8,10
"151",49.508,921027,1992,10,"49.508.A.1","08/09/02 00:00:00","A","1",2002,8,10
"152",49.577,921028,1992,10,"49.577.A.3C","06/26/02 00:00:00","A","3C",2002,6,10
"153",49.587,931110,1993,11,"49.587.A.1","06/27/02 00:00:00","A","1",2002,6,9
"154",49.709,921030,1992,10,"49.709.A.1","07/03/02 00:00:00","A","1",2002,7,10
"155",49.717,921030,1992,10,"49.717.A.1","06/26/02 00:00:00","A","1",2002,6,10
